INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,54,,,,,,,,,,,,,,,,,,,,
2017,56,1.03,,,,,45,55,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,,,,,,,,,,,,,,,,,,,,
2017,70,,,,,,,,,,,,,,,,,,,,
2017,80,,,,,,,,,,,,,,,,,,,,
2017,82,,,,,,,,,,,,,,,,,,,,
2017,84,,,,,,,,,,,,,,,,,,,,
2017,88,.9,0,0,2,15,44,33,6,0,0,0,0,0,,,,,,,
2017,89,1.1774821361,,1,2,5,27.5,30,21,10,2,1,.5,,,,,,,,
2017,91,1.1,0,0,0,2.5,30,45,20,2.5,0,0,0,0,,,,,,,
2017,93,,,,,,,,,,,,,,,,,,,,
2017,94,,,,,,,,,,,,,,,,,,,,
2017,95,1.1534594735,4.3016055945,8.1445166365,8.0644545955,11.4424733383,12.3762168988,17.3201092602,14.6747922008,6.3659953772,5.2779005974,4.0365697695,3.9992316561,3.9961340752,,,,,,,
2017,96,,,,,,,,,,,,,,,,,,,,
2017,97,.9,,,,,,,,,,,,,,,,,,,
2017,98,1.2,,,,,25,75,,,,,,,,,,,,,
2017,99,1,,,,,40,60,,,,,,,,,,,,,
2017,101,.9,,,,,,,,,,,,,,,,,,,
2017,102,1,,,,5,45,45,5,,,,,,,,,,,,
2017,103,,,,,,,,,,,,,,,,,,,,
2017,108,,,,,,,,,,,,,,,,,,,,
2017,110,1.1,0,0,0,5,20,32.5,32.5,10,0,0,0,0,,,,,,,
2017,111,,,,,,,,,,,,,,,,,,,,
2017,112,,,,,,,,,,,,,,,,,,,,
2017,114,.9,,,,,,,,,,,,,,,,,,,
2017,115,,,,,,,,,,,,,,,,,,,,
2017,116,.9,0,0,0,2.5,45,45,5,2.5,0,0,0,0,,,,,,,
2018,1,1.3,,,,,,,,,,,,,,,,,,,
2018,3,,,,,,,,,,,,,,,,,,,,
2018,4,1.5,,,,10,20,25,30,10,5,,,,,,,,,,
2018,5,,,,,,,,,,,,,,,,,,,,
2018,6,1.5,,,,,,40,55,5,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,14,.9,0,0,1,13,44,36,6,0,0,0,0,0,,,,,,,
2018,15,1.55,,,,5,10,25,35,20,5,,,,,,,,,,
2018,16,1.3,,,,,,,,,,,,,,,,,,,
2018,20,,,,,,,,,,,,,,,,,,,,
2018,22,1.4,,,,10,30,40,20,,,,,,,,,,,,
2018,23,1.2,,,1,10,25,30,25,8,1,,,,,,,,,,
2018,24,1.33,,,,10,23,25,20,15,7,,,,,,,,,,
2018,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2018,31,,,,,,,,,,,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,1.7,,,,,,37,55,8,,,,,,,,,,,
2018,38,1.2,,,,,20,60,20,,,,,,,,,,,,
2018,39,1.6,,,,,10,20,37,23,10,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,42,,,,,,,,,,,,,,,,,,,,
2018,47,1.3,,,,5,15,35,35,10,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1.1,,,,,,,,,,,,,,,,,,,
2018,52,,,,,,,,,,,,,,,,,,,,
2018,54,,,,,,,,,,,,,,,,,,,,
2018,56,1.31,,,,,15,60,25,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,80,,,,,,,,,,,,,,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,,,,,,,,,,,,,,,,,,,,
2018,88,1.1,1,2,7,10,20,26,20,10,4,0,0,0,,,,,,,
2018,89,1.634100838,,,2.5,5,10,25,30,17.5,5,2.5,2.5,,,,,,,,
2018,91,1.4,0,0,2.5,10,17.5,35,22.5,10,2.5,0,0,0,,,,,,,
2018,93,,,,,,,,,,,,,,,,,,,,
2018,94,,,,,,,,,,,,,,,,,,,,
2018,95,1.1888228271,2.5015268273,5.0993610906,7.0348480655,10.2720720306,14.1238911334,20.0663626237,18.0133596296,11.4382565139,5.5474205339,2.6158031899,1.7087196935,1.5783786681,,,,,,,
2018,96,,,,,,,,,,,,,,,,,,,,
2018,97,1.3,,,,,,,,,,,,,,,,,,,
2018,98,1.5,,,,,10,40,40,10,,,,,,,,,,,
2018,99,1.3,,,,,20,80,,,,,,,,,,,,,
2018,101,1.2,,,,,,,,,,,,,,,,,,,
2018,102,1.2,,,,5,25,45,25,,,,,,,,,,,,
2018,103,,,,,,,,,,,,,,,,,,,,
2018,108,,,,,,,,,,,,,,,,,,,,
2018,110,1.5,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,,,,,,,,,,,,,,,,,,,,
2018,114,1.3,,,,,,,,,,,,,,,,,,,
2018,115,,,,,,,,,,,,,,,,,,,,
2018,116,1.3,0,0,0,5,15,50,25,5,0,0,0,0,,,,,,,
2018Mar,1,1.3,,,,,,,,,,,,,,,,,,,
2018Mar,3,,,,,,,,,,,,,,,,,,,,
2018Mar,4,1.5,,,,10,20,25,30,10,5,,,,,,,,,,
2018Mar,5,,,,,,,,,,,,,,,,,,,,
2018Mar,6,1.3,,,,,15,65,20,,,,,,,,,,,,
2018Mar,7,,,,,,,,,,,,,,,,,,,,
2018Mar,14,.8,0,0,3,23,48,23,3,0,0,0,0,0,,,,,,,
2018Mar,15,,,,,,,,,,,,,,,,,,,,
2018Mar,16,1.2,,,,,,,,,,,,,,,,,,,
2018Mar,20,,,,,,,,,,,,,,,,,,,,
2018Mar,22,1.4,,,,10,30,40,20,,,,,,,,,,,,
2018Mar,23,1.1,,,1,10,29,33,23,4,,,,,,,,,,,
2018Mar,24,1.2389796936,,,5,12,20,23,20,15,5,,,,,,,,,,
2018Mar,29,1.1,,,,,10,60,30,,,,,,,,,,,,
2018Mar,31,,,,,,,,,,,,,,,,,,,,
2018Mar,32,,,,,,,,,,,,,,,,,,,,
2018Mar,35,,,,,,,,,,,,,,,,,,,,
2018Mar,37,1.6,,,,,8,42,50,,,,,,,,,,,,
2018Mar,38,,,,,,,,,,,,,,,,,,,,
2018Mar,39,1.5,,,,,15,30,40,15,,,,,,,,,,,
2018Mar,41,,,,,,,,,,,,,,,,,,,,
2018Mar,42,,,,,,,,,,,,,,,,,,,,
2018Mar,47,,,,,,,,,,,,,,,,,,,,
2018Mar,48,,,,,,,,,,,,,,,,,,,,
2018Mar,49,1.1,,,,,,,,,,,,,,,,,,,
2018Mar,52,,,,,,,,,,,,,,,,,,,,
2018Mar,54,,,,,,,,,,,,,,,,,,,,
2018Mar,56,1.32,,,,,15,60,25,,,,,,,,,,,,
2018Mar,61,,,,,,,,,,,,,,,,,,,,
2018Mar,67,,,,,,,,,,,,,,,,,,,,
2018Mar,68,,,,,,,,,,,,,,,,,,,,
2018Mar,70,,,,,,,,,,,,,,,,,,,,
2018Mar,80,,,,,,,,,,,,,,,,,,,,
2018Mar,82,,,,,,,,,,,,,,,,,,,,
2018Mar,84,,,,,,,,,,,,,,,,,,,,
2018Mar,88,1.1,1,2,7,10,20,26,20,10,4,0,0,0,,,,,,,
2018Mar,89,1.4930676956,,1,2.5,5,15,20,27.5,18,7.5,2.5,1,,,,,,,,
2018Mar,91,,,,,,,,,,,,,,,,,,,,
2018Mar,93,,,,,,,,,,,,,,,,,,,,
2018Mar,94,,,,,,,,,,,,,,,,,,,,
2018Mar,95,1.1762482949,1.399117762,2.6309099034,7.1763433087,13.849226895,18.9091909278,20.7512482193,14.9688563558,8.5213936111,4.5501329982,2.9849526638,2.570746364,1.6878809909,,,,,,,
2018Mar,96,,,,,,,,,,,,,,,,,,,,
2018Mar,97,1.3,,,,,,,,,,,,,,,,,,,
2018Mar,98,1.6,,,,,10,40,40,10,,,,,,,,,,,
2018Mar,99,1.25,,,,,,,,,,,,,,,,,,,
2018Mar,101,1.2,,,,,,,,,,,,,,,,,,,
2018Mar,102,1.2,,,,5,30,40,20,5,,,,,,,,,,,
2018Mar,103,,,,,,,,,,,,,,,,,,,,
2018Mar,108,,,,,,,,,,,,,,,,,,,,
2018Mar,110,1.3,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2018Mar,111,,,,,,,,,,,,,,,,,,,,
2018Mar,112,,,,,,,,,,,,,,,,,,,,
2018Mar,114,1.3,,,,,,,,,,,,,,,,,,,
2018Mar,115,,,,,,,,,,,,,,,,,,,,
2018Mar,116,1.3,0,0,0,2.5,40,50,5,2.5,0,0,0,0,,,,,,,
2019,1,1.7,,,,,,,,,,,,,,,,,,,
2019,3,,,,,,,,,,,,,,,,,,,,
2019,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2019,5,,,,,,,,,,,,,,,,,,,,
2019,6,1.8,,,,,,25,65,10,,,,,,,,,,,
2019,7,,,,,,,,,,,,,,,,,,,,
2019,14,1.2,0,0,0,5,26,44,22,3,0,0,0,0,,,,,,,
2019,15,1.725,,,,5,10,15,30,25,15,,,,,,,,,,
2019,16,1.5,,,,,,,,,,,,,,,,,,,
2019,20,,,,,,,,,,,,,,,,,,,,
2019,22,1.6,,,,5,10,30,40,15,,,,,,,,,,,
2019,23,1.4,,,1,10,20,30,25,12,2,,,,,,,,,,
2019,24,1.6949824286,,,5,6,13,17,20,16.5,12,8.5,2,,,,,,,,
2019,29,1.5,,,,,,30,60,10,,,,,,,,,,,
2019,31,,,,,,,,,,,,,,,,,,,,
2019,32,,,,,,,,,,,,,,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,37,1.9,,,,,,5,48,45,2,,,,,,,,,,
2019,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2019,39,1.8,,,,,10,15,38,27,10,,,,,,,,,,
2019,41,,,,,,,,,,,,,,,,,,,,
2019,42,,,,,,,,,,,,,,,,,,,,
2019,47,,,,,,,,,,,,,,,,,,,,
2019,48,,,,,,,,,,,,,,,,,,,,
2019,49,1.3,,,,,,,,,,,,,,,,,,,
2019,52,,,,,,,,,,,,,,,,,,,,
2019,54,,,,,,,,,,,,,,,,,,,,
2019,56,1.3,,,,,20,60,20,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,
2019,68,,,,,,,,,,,,,,,,,,,,
2019,70,,,,,,,,,,,,,,,,,,,,
2019,80,,,,,,,,,,,,,,,,,,,,
2019,82,,,,,,,,,,,,,,,,,,,,
2019,84,,,,,,,,,,,,,,,,,,,,
2019,88,1.5,1,4,6,8,12,22,16,12,10,5,3,1,,,,,,,
2019,89,1.8388128205,,,0,2.5,10,15,30,25,10,5,2.5,,,,,,,,
2019,91,1.3,0,2.5,5,12.5,20,25,22.5,10,2.5,0,0,0,,,,,,,
2019,93,,,,,,,,,,,,,,,,,,,,
2019,94,,,,,,,,,,,,,,,,,,,,
2019,95,1.2382256824,3.6463744115,4.1778881014,7.3835796835,9.6203002596,13.4920897726,18.6734657234,17.0854792642,10.8117435485,6.9899175117,4.6102219652,2.2302274392,1.2787123192,,,,,,,
2019,96,,,,,,,,,,,,,,,,,,,,
2019,97,1.6,,,,,,,,,,,,,,,,,,,
2019,98,1.6,,,,,15,35,35,15,,,,,,,,,,,
2019,99,1.5,,,,,,30,70,,,,,,,,,,,,
2019,101,1.2,,,,,,,,,,,,,,,,,,,
2019,102,1.3,,,,5,10,50,30,5,,,,,,,,,,,
2019,103,,,,,,,,,,,,,,,,,,,,
2019,108,,,,,,,,,,,,,,,,,,,,
2019,110,,,,,,,,,,,,,,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,
2019,112,,,,,,,,,,,,,,,,,,,,
2019,114,1.5,,,,,,,,,,,,,,,,,,,
2019,115,,,,,,,,,,,,,,,,,,,,
2019,116,,,,,,,,,,,,,,,,,,,,
2019Mar,1,1.7,,,,,,,,,,,,,,,,,,,
2019Mar,3,,,,,,,,,,,,,,,,,,,,
2019Mar,4,1.6,,,,10,20,25,30,10,5,,,,,,,,,,
2019Mar,5,,,,,,,,,,,,,,,,,,,,
2019Mar,6,1.6,,,,,,30,60,10,,,,,,,,,,,
2019Mar,7,,,,,,,,,,,,,,,,,,,,
2019Mar,14,1.1,0,0,1,8,29,40,19,3,0,0,0,0,,,,,,,
2019Mar,15,,,,,,,,,,,,,,,,,,,,
2019Mar,16,1.4,,,,,,,,,,,,,,,,,,,
2019Mar,20,,,,,,,,,,,,,,,,,,,,
2019Mar,22,1.6,,,,5,10,30,40,15,,,,,,,,,,,
2019Mar,23,1.3,,,1,10,25,30,25,8,1,,,,,,,,,,
2019Mar,24,1.5894475729,,,2,8,16,19,19,15,12,7,2,,,,,,,,
2019Mar,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2019Mar,31,,,,,,,,,,,,,,,,,,,,
2019Mar,32,,,,,,,,,,,,,,,,,,,,
2019Mar,35,,,,,,,,,,,,,,,,,,,,
2019Mar,37,1.8,,,,,1,30,63,6,,,,,,,,,,,
2019Mar,38,,,,,,,,,,,,,,,,,,,,
2019Mar,39,1.9,,,,,5,28,42,20,5,,,,,,,,,,
2019Mar,41,,,,,,,,,,,,,,,,,,,,
2019Mar,42,,,,,,,,,,,,,,,,,,,,
2019Mar,47,,,,,,,,,,,,,,,,,,,,
2019Mar,48,,,,,,,,,,,,,,,,,,,,
2019Mar,49,1.3,,,,,,,,,,,,,,,,,,,
2019Mar,52,,,,,,,,,,,,,,,,,,,,
2019Mar,54,,,,,,,,,,,,,,,,,,,,
2019Mar,56,,,,,,,,,,,,,,,,,,,,
2019Mar,61,,,,,,,,,,,,,,,,,,,,
2019Mar,67,,,,,,,,,,,,,,,,,,,,
2019Mar,68,,,,,,,,,,,,,,,,,,,,
2019Mar,70,,,,,,,,,,,,,,,,,,,,
2019Mar,80,,,,,,,,,,,,,,,,,,,,
2019Mar,82,,,,,,,,,,,,,,,,,,,,
2019Mar,84,,,,,,,,,,,,,,,,,,,,
2019Mar,88,1.5,1,4,6,8,12,22,16,12,10,5,3,1,,,,,,,
2019Mar,89,1.9080477319,,,0,2.5,7.5,15,30,25,12.5,5,2.5,,,,,,,,
2019Mar,91,,,,,,,,,,,,,,,,,,,,
2019Mar,93,,,,,,,,,,,,,,,,,,,,
2019Mar,94,,,,,,,,,,,,,,,,,,,,
2019Mar,95,1.2001727554,3.570709924,4.1677818688,6.3640039787,11.0878859358,13.1328003423,18.9194095184,17.1474859462,12.7571822568,8.1287485387,2.699823941,1.479800796,.5443669533,,,,,,,
2019Mar,96,,,,,,,,,,,,,,,,,,,,
2019Mar,97,,,,,,,,,,,,,,,,,,,,
2019Mar,98,1.6,,,,,15,30,40,15,,,,,,,,,,,
2019Mar,99,,,,,,,,,,,,,,,,,,,,
2019Mar,101,1.3,,,,,,,,,,,,,,,,,,,
2019Mar,102,1.3,,,,5,15,45,30,5,,,,,,,,,,,
2019Mar,103,,,,,,,,,,,,,,,,,,,,
2019Mar,108,,,,,,,,,,,,,,,,,,,,
2019Mar,110,,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2019Mar,111,,,,,,,,,,,,,,,,,,,,
2019Mar,112,,,,,,,,,,,,,,,,,,,,
2019Mar,114,1.4,,,,,,,,,,,,,,,,,,,
2019Mar,115,,,,,,,,,,,,,,,,,,,,
2019Mar,116,,0,0,0,2.5,10,40,40,5,2.5,0,0,0,,,,,,,
2021,1,1.8,,,,,,,,,,,,,,,,,,,
2021,3,,,,,,,,,,,,,,,,,,,,
2021,4,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,
2021,5,,,,,,,,,,,,,,,,,,,,
2021,6,1.9,,,,,,,60,40,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,
2021,14,1.5,0,0,0,1,11,38,38,11,1,0,0,0,,,,,,,
2021,15,1.9,,,,,5,15,30,25,20,5,,,,,,,,,
2021,16,1.5,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,
2021,22,1.7,,,,,10,30,45,15,,,,,,,,,,,
2021,23,1.5,,,1,10,20,25,28,10,5,1,,,,,,,,,
2021,24,1.8,,1,5,8,11,13,14,14,14,12,7,1,,,,,,,
2021,29,1.7,,,,,,30,60,10,,,,,,,,,,,
2021,31,,,,,,,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,
2021,37,2.2,,,,,,2,40,50,8,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,
2021,39,1.7,,,,,10,27,38,25,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,
2021,47,,,,,,,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,
2021,49,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,,,,,,,,,,,,,,,
2021,56,1.5,,,,0,10,50,40,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,
2021,70,,,,,,,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,
2021,82,,,,,,,,,,,,,,,,,,,,
2021,84,,,,,,,,,,,,,,,,,,,,
2021,88,1.8,4,5,6,7,7,8,11,15,12,11,8,6,,,,,,,
2021,89,1.9,,,0,2.5,7.5,15,30,25,12.5,5,2.5,,,,,,,,
2021,91,,,,,,,,,,,,,,,,,,,,
2021,93,,,,,,,,,,,,,,,,,,,,
2021,94,,,,,,,,,,,,,,,,,,,,
2021,95,1.190495187,2.9631899096,4.629567255,6.771392425,10.6258569973,15.8503320322,18.5886235711,14.3380899493,12.7671725193,8.1872981451,2.8493219613,1.9326689199,.4964863149,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,
2021,97,,,,,,,,,,,,,,,,,,,,
2021,98,1.7,,,,,15,25,45,15,,,,,,,,,,,
2021,99,1.6,,,,,,30,70,,,,,,,,,,,,
2021,101,1.4,,,,,,,,,,,,,,,,,,,
2021,102,1.3,,,,,20,35,35,10,,,,,,,,,,,
2021,103,,,,,,,,,,,,,,,,,,,,
2021,108,,,,,,,,,,,,,,,,,,,,
2021,110,2,0,0,0,2.5,5,7.5,17.5,37.5,20,5,2.5,2.5,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,
2021,114,1.7,,,,,,,,,,,,,,,,,,,
2021,115,,,,,,,,,,,,,,,,,,,,
2021,116,1.7,0,0,0,5,10,20,30,20,10,5,0,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,1,1.6,,,,,5,15,50,25,5,,,,,,,,,,
2017,3,1.8,,,,,,10,70,20,,,,,,,,,,,
2017,4,1.7,,,,,10,20,40,25,5,,,,,,,,,,
2017,5,1.475,,,,,15,30,40,15,,,,,,,,,,,
2017,6,1.7,,,,,5,20,65,10,,,,,,,,,,,
2017,7,1.7,,,,,,,,,,,,,,,,,,,
2017,14,1.9,0,0,1,2,8,17,25,25,15,6,1,0,,,,,,,
2017,15,1.6,,,,,5,35,40,20,,,,,,,,,,,
2017,16,1.7,1,2,7,10,15,19,21,15,6,2,1,1,,,,,,,
2017,20,1.7,,,,,,30,55,15,,,,,,,,,,,
2017,22,1.8,,,,,,25,50,25,,,,,,,,,,,
2017,23,1.8,1,2,4,8,12,20,25,20,7,1,,,,,,,,,
2017,24,1.3484930378,,,,12,21,22,22,18,5,,,,,,,,,,
2017,29,1.4,,,,,20,50,30,,,,,,,,,,,,
2017,31,1.6,,,,5,10,20,45,20,,,,,,,,,,,
2017,32,1.8,.0017754336,.0242112035,.2887718229,1.9868605825,8.1411571519,19.7682397894,28.4968485525,24.3994366535,12.4058965972,3.7425610792,.6689468539,.0752942799,,,,,,,
2017,35,1.6,,,,,10,35,50,5,,,,,,,,,,,
2017,37,1.8,,,,,,39,60,1,,,,,,,,,,,
2017,38,1.7,,,,,,20,60,20,,,,,,,,,,,
2017,39,1.7,,,,,10,20,45,20,5,,,,,,,,,,
2017,41,1.7,,,,,,,90,10,,,,,,,,,,,
2017,42,,,,,,10,60,30,,,,,,,,,,,,
2017,47,1.4,,,,5,15,40,25,10,5,,,,,,,,,,
2017,48,1.6,,,,,,,,,,,,,,,,,,,
2017,49,1.6,,,,,,,,,,,,,,,,,,,
2017,52,1.6,0,0,0,1,4,27,48,15,4,1,0,0,,,,,,,
2017,54,1.6,,,,,,5,90,5,,,,,,,,,,,
2017,56,1.7,,,,5,10,25,35,15,10,,,,,,,,,,
2017,61,1.7,,,,,10,35,40,15,,,,,,,,,,,
2017,67,1.6,,,,,,,,,,,,,,,,,,,
2017,68,,,,,,,,,,,,,,,,,,,,
2017,70,1.8,,,,,,,90,10,,,,,,,,,,,
2017,80,1.5,0,0,0,1.6317016317,10.7226107226,34.4988344988,41.2587412588,11.655011655,.2331002331,0,0,0,,,,,,,
2017,82,1.5,,,,,,,,,,,,,,,,,,,
2017,84,1.6,0,0,0,0,4,30,42,20,4,0,0,0,,,,,,,
2017,85,1.7449380805,.0006020951,.0148502028,.211273277,1.6999430486,7.7550124074,20.1005553202,29.6453002913,24.8946406009,11.8995616191,3.233823869,.4986943047,.0457429639,,,,,,,
2017,88,1.7,0,3,5,8,10,15,20,15,10,8,6,0,,,,,,,
2017,89,1.69368716,,,2.5,7.5,10,15,27.5,22.5,7.5,5,2.5,,,,,,,,
2017,91,1.6,0,0,0,2.5,10,37.5,40,10,0,0,0,0,,,,,,,
2017,93,1.8,,,,,1,15,60,21,3,,,,,,,,,,
2017,94,1.5815,.5,1,2,4,7,20,38.5,20,4,2,1,,,,,,,,
2017,95,1.5594222561,.5693760651,1.0704036921,4.092226228,8.1125571055,13.6741741718,18.5583616285,18.9733594235,15.9273197757,10.4128004275,5.3017441942,2.1023081489,1.2053691392,,,,,,,
2017,96,1.6,,,,3,7,25,40,20,5,,,,,,,,,,
2017,97,1.5,,,,,,,,,,,,,,,,,,,
2017,98,1.6,,,,,,25,75,,,,,,,,,,,,
2017,99,1.6,,,,,,20,80,,,,,,,,,,,,
2017,101,1.6,,,,,,40,60,,,,,,,,,,,,
2017,102,1.7,,,,5,10,35,45,5,,,,,,,,,,,
2017,103,1.7,,,,,5,35,45,15,,,,,,,,,,,
2017,108,2.0770988392,,,,.73,6.64,13.56,20.48,24.49,18.36,11.35,4.34,.05,,,,,,,
2017,110,1.7,0,0,0,2.5,7.5,20,32.5,20,17.5,0,0,0,,,,,,,
2017,111,1.6,,,,,,,,,,,,,,,,,,,
2017,112,1.8,,,,5,10,15,30,20,15,5,,,,,,,,,
2017,114,1.6,,,1,5,10,20,45,14,5,,,,,,,,,,
2017,115,1.5,3.4891229566,2.9513182266,6.0526354225,9.2013304816,12.2337237016,14.2256189811,14.4673669141,12.8680811153,10.0102057227,6.8104355967,4.0523414647,3.6378194165,,,,,,,
2017,116,2,0,0,0,0,0,5,35,50,10,0,0,0,,,,,,,
2017Q4,1,1.6,,,,1,4,20,45,25,4,1,,,,,,,,,
2017Q4,3,,,,,,,,,,,,,,,,,,,,
2017Q4,4,1.5,,,,,10,35,35,15,5,,,,,,,,,,
2017Q4,5,1.475,,,,5,10,30,40,10,5,,,,,,,,,,
2017Q4,6,1.7,,,,,10,15,65,10,,,,,,,,,,,
2017Q4,7,1.7,,,,,,,,,,,,,,,,,,,
2017Q4,14,1.3,9,6,8,10,11,12,11,10,8,6,4,5,,,,,,,
2017Q4,15,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2017Q4,16,1.7,1,2,7,10,15,19,21,15,6,2,1,1,,,,,,,
2017Q4,20,1.7,,,,,,30,50,20,,,,,,,,,,,
2017Q4,22,1.8,,,,,10,25,40,25,,,,,,,,,,,
2017Q4,23,1.8,,,3,10,18,22,24,18,5,,,,,,,,,,
2017Q4,24,1.3069099353,,,2,10,19,24,24,19,2,,,,,,,,,,
2017Q4,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2017Q4,31,1.6,,,,5,10,30,40,15,,,,,,,,,,,
2017Q4,32,1.8,,,,,,,,,,,,,,,,,,,
2017Q4,35,,,,,,,,,,,,,,,,,,,,
2017Q4,37,1.8,,,,,,39,58,3,,,,,,,,,,,
2017Q4,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2017Q4,39,1.8,,,,,5,20,45,25,5,,,,,,,,,,
2017Q4,41,,,,,,,,,,,,,,,,,,,,
2017Q4,42,,,,,,,,,,,,,,,,,,,,
2017Q4,47,1.2,,,,,,,,,,,,,,,,,,,
2017Q4,48,1.5,,,,,,,,,,,,,,,,,,,
2017Q4,49,1.4,,,,,,,,,,,,,,,,,,,
2017Q4,52,1.6,0,0,0,1,5,29,44,17,3,1,0,0,,,,,,,
2017Q4,54,1.6,,,,,5,30,60,5,,,,,,,,,,,
2017Q4,56,,,,,,,,,,,,,,,,,,,,
2017Q4,61,,,,,,,,,,,,,,,,,,,,
2017Q4,67,,,,,,,,,,,,,,,,,,,,
2017Q4,68,,,,,,,,,,,,,,,,,,,,
2017Q4,70,,,,,,,,,,,,,,,,,,,,
2017Q4,80,,,,,,,,,,,,,,,,,,,,
2017Q4,82,1.5,,,,,,,,,,,,,,,,,,,
2017Q4,84,,,,,,,,,,,,,,,,,,,,
2017Q4,85,1.7129961434,.0887360652,.4197627995,1.6896682153,5.031676489,11.0877206341,18.08295071,21.8295281515,19.5068533035,12.9028622061,6.3168113048,2.2884979049,.7549322161,,,,,,,
2017Q4,88,1.8,0,2,5,5,10,15,24,15,10,8,4,2,,,,,,,
2017Q4,89,1.7350910939,,,2.5,7.5,10,15,27.5,22.5,7.5,5,2.5,,,,,,,,
2017Q4,91,1.4,0,0,0,5,25,35,27.5,7.5,0,0,0,0,,,,,,,
2017Q4,93,1.9076291696,,,,,1,10,50,34,5,,,,,,,,,,
2017Q4,94,1.5995,1,3,4,5,8,12,32,19,10,4,1.5,.5,,,,,,,
2017Q4,95,1.5049477111,.8466198188,1.4839700291,4.8022234646,8.9024125061,14.9985597355,17.1792204543,17.9762602831,14.9939399865,9.9690256725,5.2833597854,2.2319691301,1.332439134,,,,,,,
2017Q4,96,1.6,,,,3,7,25,40,20,5,,,,,,,,,,
2017Q4,97,1.5,,,,,,,,,,,,,,,,,,,
2017Q4,98,1.6,,,,,15,25,50,10,,,,,,,,,,,
2017Q4,99,1.7,,,,,,,,,,,,,,,,,,,
2017Q4,101,1.6,,,,,,,,,,,,,,,,,,,
2017Q4,102,1.6,,,,5,10,35,45,5,,,,,,,,,,,
2017Q4,103,1.8,,,,2.5,10,30,40,15,2.5,,,,,,,,,,
