INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2016,115,1.4,4.7,3.5,6.8,9.7,12.3,14,13.7,12,9.3,6.4,3.9,3.7,,,,,,,
2016Q4,4,1.4,,,,10,20,35,25,10,,,,,,,,,,,
2016Q4,5,1.6,,,,5,10,25,30,20,10,,,,,,,,,,
2016Q4,6,1.3,,,,,5,50,40,5,,,,,,,,,,,
2016Q4,7,2,,,,,,,,,,,,,,,,,,,
2016Q4,8,1.8,,,,4,15,30,39,12,,,,,,,,,,,
2016Q4,15,1.6,,,,5,15,20,35,15,10,,,,,,,,,,
2016Q4,16,1.7,0,0,1,5,10,23,30,22,5,3,1,0,,,,,,,
2016Q4,20,1.8,,,,,10,23,45,22,,,,,,,,,,,
2016Q4,23,1.3,,,5,10,20,25,21,14,5,,,,,,,,,,
2016Q4,24,1.617,,,,5,15,20,25,20,15,,,,,,,,,,
2016Q4,26,1.6,,,5,10,15,20,20,15,10,5,,,,,,,,,
2016Q4,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2016Q4,31,1.7,,,,5,10,30,40,15,,,,,,,,,,,
2016Q4,32,1.7,,,,,,,,,,,,,,,,,,,
2016Q4,35,,,,,,,,,,,,,,,,,,,,
2016Q4,37,1.7,,,,,3,46,50,1,,,,,,,,,,,
2016Q4,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2016Q4,39,1.7,,,,,10,30,45,15,,,,,,,,,,,
2016Q4,41,,,,,,,,,,,,,,,,,,,,
2016Q4,47,,,,,,,,,,,,,,,,,,,,
2016Q4,48,2,,,,,,,,,,,,,,,,,,,
2016Q4,49,1.6,,,,,,,,,,,,,,,,,,,
2016Q4,52,1.4,0,0,0,2,14,38,34,10,1,1,0,0,,,,,,,
2016Q4,54,1.5,,,,5,10,40,40,5,,,,,,,,,,,
2016Q4,57,1.7,,,,,,,,,,,,,,,,,,,
2016Q4,61,1.6,,,,,10,30,45,15,,,,,,,,,,,
2016Q4,63,1.7,,,,,20,35,45,,,,,,,,,,,,
2016Q4,67,,,,,,,,,,,,,,,,,,,,
2016Q4,68,1.8,,,,,,,,,,,,,,,,,,,
2016Q4,70,,,,,,,,,,,,,,,,,,,,
2016Q4,73,1.6,5,5,10,10,20,20,20,10,,,,,,,,,,,
2016Q4,80,,,,,,,,,,,,,,,,,,,,
2016Q4,82,,,,,,,,,,,,,,,,,,,,
2016Q4,84,,,,,,,,,,,,,,,,,,,,
2016Q4,85,1.68509,0,0,.3,2.1,9,21.7,29.8,23.5,10.5,2.7,.4,0,,,,,,,
2016Q4,88,1.666,,,,5,13,22,26,18,11,5,,,,,,,,,
2016Q4,89,1.8083,,,2.5,5,7.5,20,22.5,20,15,5,2.5,,,,,,,,
2016Q4,92,1.1112596,4.4,5.3,8.8,12.6,15.4,14.3,14.3,11.8,6.2,3.9,1.9,1.1,,,,,,,
2016Q4,93,1.8,,,,,2.5,12.5,45,35,5,,,,,,,,,,
2016Q4,94,1.4485,1.5,3,4.5,6.5,12.5,23,18,14,9,6,1.5,.5,,,,,,,
2016Q4,95,1.5495,0,0,0,0,17.3,28.3,30.5,16.1,6.7,1.1,0,0,,,,,,,
2016Q4,96,1.1,,,5,10,20,45,15,5,,,,,,,,,,,
2016Q4,98,1.3,,,,,20,35,35,10,,,,,,,,,,,
2016Q4,99,1.8,,,,,,,,,,,,,,,,,,,
2016Q4,101,1.7,,,,,,,,,,,,,,,,,,,
2016Q4,102,1.4,,,5,5,10,40,30,10,,,,,,,,,,,
2016Q4,103,1.9,,,,2.5,7.5,35,40,15,,,,,,,,,,,
2016Q4,105,1.3,,,,,5,80,15,,,,,,,,,,,,
2016Q4,107,2.01889,0,.1,.7,2.8,7.5,14.7,21.1,22,16.7,9.3,3.7,1.4,,,,,,,
2016Q4,110,1.4,.9,1.5,4.5,9.2,14.9,19,19,14.9,9.2,4.5,1.7,.7,,,,,,,
2016Q4,112,1.7,,,,,5,15,30,25,15,10,,,,,,,,,
2016Q4,114,,,,,5,10,30,30,20,5,,,,,,,,,,
2016Q4,115,1.5,4.1,3.2,6.2,9.1,11.9,13.7,13.8,12.5,9.9,7,4.3,4.3,,,,,,,
2017,4,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,
2017,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,6,1.6,,,,,10,35,40,15,,,,,,,,,,,
2017,7,1.7,,,,,,,,,,,,,,,,,,,
2017,8,1.6,2,3,5,10,15,23,27,15,,,,,,,,,,,
2017,15,1.6,,,,5,5,25,35,25,5,,,,,,,,,,
2017,16,1.5,1,2,5,9,12,19,20,18,8,4,1,1,,,,,,,
2017,20,1.8,,,,,5,23,35,27,10,,,,,,,,,,
2017,23,1.5,1,2,5,10,15,20,22,17,7,1,,,,,,,,,
2017,24,1.542,,,,11,16,17.5,25,17.5,10,3,,,,,,,,,
2017,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2017,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2017,31,1.7,,,,5,10,20,40,15,10,,,,,,,,,,
2017,32,1.9,.4,.8,2.4,5.4,10,14.9,17.9,17.6,14,9,4.7,2.9,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,37,1.8,,,,,1,39,54,6,,,,,,,,,,,
2017,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2017,39,1.6,,,,,17,25,43,15,,,,,,,,,,,
2017,41,1.6,,,,,,15,60,25,,,,,,,,,,,
2017,47,1.4,0,0,0,0,20,35,35,10,0,0,0,0,,,,,,,
2017,48,1.7,,,,,,10,80,10,,,,,,,,,,,
2017,49,1.5,,,,,,,,,,,,,,,,,,,
2017,52,1.4,0,0,1,4,16,32,30,13,3,1,0,0,,,,,,,
2017,54,1.8,,,,,10,30,50,10,,,,,,,,,,,
2017,57,1.9,,,,,,,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,63,1.7,,,,,20,30,50,,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.8,,,,,,,,,,,,,,,,,,,
2017,70,2,,,,,,,45,55,,,,,,,,,,,
2017,73,1.6,2.5,2.5,5,10,20,20,30,10,,,,,,,,,,,
2017,80,1.9,0,0,0,.3,3.8,15.5,31.5,25.8,16.2,5.2,1.4,.3,,,,,,,
2017,82,1.5,1,2,3,5,10,15,30,15,10,5,3,1,,,,,,,
2017,84,1.8,1,2,4,7,12,20,23,21,10,0,0,0,,,,,,,
2017,85,1.85628,.2,.5,1.8,4.7,9.7,15.5,19.4,18.9,14.5,8.7,4.1,2,,,,,,,
2017,88,1.625,,,,5,13,22.5,25,18.5,11,5,,,,,,,,,
2017,89,1.70166,,2.5,2.5,5,7.5,17.5,22.5,22.5,12.5,5,2.5,,,,,,,,
2017,92,1.1773,4.4,5,8.4,12,14.7,14,14.3,12.2,6.8,4.5,2.2,1.5,,,,,,,
2017,93,1.7,,,,,2.5,20,57.5,17.5,2.5,,,,,,,,,,
2017,94,1.853,.5,1,2,3,6,10,30,29,10,6,2,.5,,,,,,,
2017,95,1.731,0,0,0,0,6.1,20.4,40.3,27.6,5.6,0,0,0,,,,,,,
2017,96,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2017,98,1.5,,,,,10,35,35,20,,,,,,,,,,,
2017,99,1.7,0,0,0,0,3,17,80,0,0,0,0,0,,,,,,,
2017,101,1.4,,,,5,15,45,30,5,,,,,,,,,,,
2017,102,1.5,,,5,5,10,40,30,10,,,,,,,,,,,
2017,103,1.8,,,,2.5,7.5,30,35,20,5,,,,,,,,,,
2017,105,1.5,,,,,,40,60,,,,,,,,,,,,
2017,107,1.80996,0,.1,.7,3.1,9.4,18.8,25.1,22.4,13.4,5.3,1.4,.3,,,,,,,
2017,110,1.6,9.3,3.9,6.2,7.7,9,9.9,10.1,9.7,8.8,7.4,5.9,12.1,,,,,,,
2017,112,1.8,,,,,5,15,30,20,15,10,5,,,,,,,,
2017,114,,,,5,5,10,45,20,10,5,,,,,,,,,,
2017,115,1.7,3,2.5,5.1,7.9,10.9,13.1,14.1,13.2,11,8.1,5.3,5.8,,,,,,,
2017Q4,4,1.4,,,2.5,5,15,35,25,10,5,2.5,,,,,,,,,
2017Q4,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2017Q4,6,1.6,,,,,5,40,50,5,,,,,,,,,,,
2017Q4,7,1.6,,,,,,,,,,,,,,,,,,,
2017Q4,8,1.5,2,3,5,10,15,24,26,15,,,,,,,,,,,
2017Q4,15,1.7,,,,5,5,20,35,30,5,,,,,,,,,,
2017Q4,16,1.5,1,2,5,9,12,19,20,18,8,4,1,1,,,,,,,
2017Q4,20,2,,,,,5,20,25,30,15,5,,,,,,,,,
2017Q4,23,1.5,1,2,5,10,15,20,22,17,7,1,,,,,,,,,
2017Q4,24,1.409,,2,6,10,15,22.5,16,12.5,10,6,,,,,,,,,
2017Q4,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2017Q4,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2017Q4,31,1.6,,,,5,20,30,40,5,,,,,,,,,,,
2017Q4,32,1.9,,,,,,,,,,,,,,,,,,,
2017Q4,35,,,,,,,,,,,,,,,,,,,,
2017Q4,37,1.7,,,,,1,44,51,4,,,,,,,,,,,
2017Q4,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2017Q4,39,1.6,,,,,10,25,50,15,,,,,,,,,,,
2017Q4,41,,,,,,,,,,,,,,,,,,,,
2017Q4,47,,,,,,,,,,,,,,,,,,,,
2017Q4,48,1.5,,,,,,,,,,,,,,,,,,,
2017Q4,49,1.4,,,,,,,,,,,,,,,,,,,
2017Q4,52,1.4,0,0,1,3,15,33,30,12,5,1,0,0,,,,,,,
2017Q4,54,1.8,,,,,10,30,50,10,,,,,,,,,,,
2017Q4,57,1.9,,,,,,,,,,,,,,,,,,,
2017Q4,61,,,,,,,,,,,,,,,,,,,,
2017Q4,63,1.8,,,,,20,30,40,10,,,,,,,,,,,
2017Q4,67,,,,,,,,,,,,,,,,,,,,
2017Q4,68,1.8,,,,,,,,,,,,,,,,,,,
2017Q4,70,,,,,,,,,,,,,,,,,,,,
2017Q4,73,1.5,2.5,2.5,5,10,20,20,30,10,,,,,,,,,,,
2017Q4,80,,,,,,,,,,,,,,,,,,,,
2017Q4,82,,,,,,,,,,,,,,,,,,,,
2017Q4,84,,,,,,,,,,,,,,,,,,,,
2017Q4,85,1.91365,.2,.6,1.9,4.7,9.2,14.5,18.2,18.6,14.8,9.5,4.9,2.9,,,,,,,
2017Q4,88,1.57,,,,5,13,22.5,25,18.5,11,5,,,,,,,,,
2017Q4,89,1.49014,,2.5,2.5,5,10,25,27.5,15,10,2.5,,,,,,,,,
2017Q4,92,1.17294,7.8,5.9,8.5,10.8,12.5,11.7,12.2,11.3,7,5.4,3.4,3.5,,,,,,,
2017Q4,93,1.8,,,,,2.5,10,52.5,30,5,,,,,,,,,,
2017Q4,94,1.9525,.5,1,2,3,6,10,25,26,14,8,2.5,2,,,,,,,
2017Q4,95,1.701,0,0,1.4,3.8,7.8,22.3,29.5,20.1,10.3,4.8,0,0,,,,,,,
2017Q4,96,1.5,,,,7,15,25,35,10,5,3,,,,,,,,,
2017Q4,98,1.4,,,,,20,35,35,10,,,,,,,,,,,
2017Q4,99,1.8,,,,,,,,,,,,,,,,,,,
2017Q4,101,1.4,,,,,,,,,,,,,,,,,,,
2017Q4,102,1.4,,,5,5,10,40,30,10,,,,,,,,,,,
2017Q4,103,1.8,,,,2.5,7.5,30,35,20,5,,,,,,,,,,
2017Q4,105,1.5,,,,,,30,70,,,,,,,,,,,,
2017Q4,107,1.606951,.2,.7,2.5,6.7,13.3,19.8,21.5,17.7,10.7,4.8,1.6,.5,,,,,,,
2017Q4,110,1.6,1.7,1.9,4.6,8.1,12,15.1,16.3,14.6,11.3,7.3,4.1,3,,,,,,,
2017Q4,112,1.8,,,,,5,15,30,25,15,10,,,,,,,,,
2017Q4,114,,,,5,5,15,40,20,10,5,,,,,,,,,,
2017Q4,115,1.7,3,2.5,5.1,7.9,10.9,13.1,14.1,13.2,11,8.1,5.3,5.8,,,,,,,
2018,4,,,,,,,,,,,,,,,,,,,,
2018,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2018,6,1.7,,,,,15,35,40,10,,,,,,,,,,,
2018,7,1.5,,,,,,,,,,,,,,,,,,,
2018,8,,,,,,,,,,,,,,,,,,,,
2018,15,1.7,,,,5,10,25,30,15,10,5,,,,,,,,,
2018,16,1.3,1,2,5,10,17,18,17,14,10,4,1,1,,,,,,,
2018,20,2,,,,,5,15,25,35,15,5,,,,,,,,,
2018,23,1.7,1,2,5,9,14,19,23,18,8,1,,,,,,,,,
2018,24,1.4,,,4.5,14,17,20,17.5,13,9,5,,,,,,,,,
2018,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2018,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2018,31,1.8,,,,5,10,25,40,15,5,,,,,,,,,,
2018,32,2.2,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,1.8,,,,,1,34,52,12,1,,,,,,,,,,
2018,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2018,39,1.7,,,,,10,22,48,20,,,,,,,,,,,
2018,41,1.7,,,,,,10,60,30,,,,,,,,,,,
2018,47,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1.5,,,,,,,,,,,,,,,,,,,
2018,52,1.6,0,0,1,7,12,20,24,17,12,6,1,0,,,,,,,
2018,54,2.1,,,,,,10,35,45,10,,,,,,,,,,
2018,57,1.8,,,,,,,,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,63,1.8,,,,,20,30,40,10,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,1.6,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,73,1.5,2.5,2.5,5,10,40,20,10,10,,,,,,,,,,,
2018,80,1.8,0,0,.7,5.2,13.4,26,19.9,18.6,10.7,3.8,1.4,.3,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,1.6,1,2,5,9,14,21,23,17,7,1,0,0,,,,,,,
2018,85,1.769306,.8,1.6,3.5,6.7,10.7,14.5,16.5,15.7,12.7,8.6,4.9,3.8,,,,,,,
2018,88,1.55,,,,5,13,22.5,25,18.5,11,5,,,,,,,,,
2018,89,1.4886,,2.5,2.5,7.5,17.5,20,20,12.5,10,5,2.5,,,,,,,,
2018,92,1.197995,4.2,4.9,8.2,11.8,14.6,14.2,14.4,12.4,6.9,4.6,2.3,1.5,,,,,,,
2018,93,1.8,,,,,2.5,12.5,45,35,5,,,,,,,,,,
2018,94,2.062,.5,1.5,2.5,3.5,4.5,8.5,12,30,25,8,3,1,,,,,,,
2018,95,1.641,0,0,0,2.6,11.1,22.3,36.5,17.2,7.6,2.7,0,0,,,,,,,
2018,96,1.5,,,,7,15,25,35,10,5,3,,,,,,,,,
2018,98,1.7,,,,,10,25,35,25,5,,,,,,,,,,
2018,99,1.7,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,
2018,101,1.3,,,5,10,15,40,25,5,,,,,,,,,,,
2018,102,1.3,,,5,5,10,40,30,10,,,,,,,,,,,
2018,103,1.6,,,2.5,5,10,25,30,20,5,2.5,,,,,,,,,
2018,105,1.7,,,,,,5,95,,,,,,,,,,,,
2018,107,1.47507,.1,.5,2.2,7.1,15.6,23.3,23.7,16.5,7.8,2.5,.6,.1,,,,,,,
2018,110,,,,,,,,,,,,,,,,,,,,
2018,112,2,,,,,5,20,25,30,15,5,,,,,,,,,
2018,114,,,1,3,4,5,45,25,10,5,2,,,,,,,,,
2018,115,,,,,,,,,,,,,,,,,,,,
2020,4,1.7,,,2.5,5,15,20,35,15,5,2.5,,,,,,,,,
2020,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2020,6,1.5,,,,,10,35,45,10,,,,,,,,,,,
2020,7,1.7,,,,,,,,,,,,,,,,,,,
2020,8,1.3,1,3,5,7,18,24,16,12,7,4,2,1,,,,,,,
2020,15,1.7,,,,5,10,25,30,15,10,5,,,,,,,,,
2020,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2020,20,2,,,5,5,10,15,22,25,13,5,,,,,,,,,
2020,23,1.3,1,2,3,10,15,20,18,15,10,5,1,,,,,,,,
2020,24,1.5,,2,4,10,12,17,21,14,10,8,2,,,,,,,,
2020,26,2,,,,5,10,15,20,20,15,10,5,,,,,,,,
2020,29,1.5,,,,,,30,50,20,,,,,,,,,,,
2020,31,1.8,,,,,10,25,40,20,5,,,,,,,,,,
2020,32,2,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,
2020,37,2,,,,,1,8,37,39,15,,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,
2020,39,1.4,,,,10,20,35,25,10,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,
2020,47,,,,,,,,,,,,,,,,,,,,
2020,48,1.5,,,,,,,,,,,,,,,,,,,
2020,49,,,,,,,,,,,,,,,,,,,,
2020,52,1.1,0,4,8,13,18,19,16,11,8,3,0,0,,,,,,,
2020,54,2,,,,,5,10,35,35,10,5,,,,,,,,,
2020,57,2,,,,,,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,
2020,63,1.5,,,,5,20,30,40,5,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,
2020,68,1.6,,,,,,,,,,,,,,,,,,,
2020,70,1.8,,,,,,30,60,10,,,,,,,,,,,
2020,73,1.5,5,10,5,10,20,20,20,5,5,,,,,,,,,,
2020,80,1.6,0,1.4,3.4,10.3,18.2,17.2,17.5,15.5,9.3,4.5,1.7,1,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,
2020,84,1.5,3,2,3,5,12,17,22,20,12,2,1,1,,,,,,,
2020,85,1.52864,.8,1.8,4.3,8.3,13.1,17,17.8,15.4,10.8,6.2,2.9,1.6,,,,,,,
2020,88,1.5,,,2.5,7.5,12.5,20,22.5,15,11,6.5,2.5,,,,,,,,
2020,89,2,,,2.5,2.5,5,15,17.5,20,17.5,12.5,5,2.5,,,,,,,
2020,92,,,,,,,,,,,,,,,,,,,,
2020,93,2,,,,,2.5,5,25,57.5,10,,,,,,,,,,
2020,94,2.4575,.5,1,1.5,2,3,4,8,22,28,18,10,2,,,,,,,
2020,95,1.7545,0,0,0,0,6.1,11.1,51.1,29.2,2.5,0,0,0,,,,,,,
2020,96,2,,,,,,,,,,,,,,,,,,,
2020,98,1.5,,,,,15,30,35,15,5,,,,,,,,,,
2020,99,1.9,0,0,0,0,0,10,50,35,5,0,0,0,,,,,,,
2020,101,1,,,5,15,25,35,15,5,,,,,,,,,,,
2020,102,1,,,5,15,35,35,10,,,,,,,,,,,,
2020,103,1.6,,,2.5,5,10,25,30,20,5,2.5,,,,,,,,,
2020,105,1.7,,,,,,10,85,5,,,,,,,,,,,
2020,107,1.19394358,.5,2.2,7.1,15.6,23.3,23.7,16.5,7.8,2.5,.6,.1,.1,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,
2020,112,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2020,114,,,1,2,3,15,31,34,10,4,,,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0
2016,4,10.1,,,,,,2.5,15,25,30,15,10,2.5,,,,,,,
2016,5,10.1,,,,,,,5,35,35,20,5,,,,,,,,
2016,6,10.1,,,,,,,,30,50,20,,,,,,,,,
2016,7,,,,,,,,,,,,,,,,,,,,
2016,8,10.1,,,,,,,2,41,47,10,,,,,,,,,
2016,15,10,,,,,,,,45,50,5,,,,,,,,,
2016,16,10,0,0,0,0,0,2,8,27,30,19,8,5,1,0,0,0,0,0,0
2016,20,10,,,,,,,,40,60,,,,,,,,,,
2016,23,10.1,,,,,,,5,30,35,25,5,,,,,,,,
2016,24,10.032,,,,,,,21,24,30,15,10,,,,,,,,
2016,26,,,,,,,,,15,75,10,,,,,,,,,
2016,29,10.5,,,,,,,,10,30,40,20,,,,,,,,
2016,31,10.1,,,,,,,5,10,40,35,10,,,,,,,,
2016,32,10.1,0,0,0,0,0,0,1.9,29.7,55.1,13,.3,0,0,0,0,0,0,0,0
2016,35,10.3,,,,,,,,10,50,30,10,,,,,,,,
2016,37,10.1,,,,,,,,4,52,44,,,,,,,,,
2016,38,10,,,,,,,,20,60,20,,,,,,,,,
2016,39,10.2,,,,,,,15,30,35,15,5,,,,,,,,
2016,41,10.5,,,,,,,,,10,70,20,,,,,,,,
2016,47,10.2,0,0,0,0,0,5,15,25,40,10,5,0,0,0,0,0,0,0,0
2016,48,9.5,,,,,,,,,,,,,,,,,,,
2016,49,10.5,,,,,,,,,,,,,,,,,,,
2016,52,10.2,0,0,0,0,0,1,3,23,44,23,5,1,0,0,0,0,0,0,0
2016,54,10,,,,,,,5,40,45,10,,,,,,,,,
2016,57,10.2,,,,,,,,,,,,,,,,,,,
2016,61,10.3,,,,,,,,20,45,25,10,,,,,,,,
2016,63,10,,,,,,,,25,60,15,,,,,,,,,
2016,67,,,,,,,,,,,,,,,,,,,,
2016,68,10.2,,,,,,,,,,,,,,,,,,,
2016,70,10.2,,,,,,,,35,65,,,,,,,,,,
2016,73,,,,,,,,,,,,,,,,,,,,
2016,80,8.8,0,0,0,2.1,18.6,44.7,30.2,4.1,.3,0,0,0,0,0,0,0,0,0,0
2016,82,10.2,0,0,0,2,3,5,10,15,30,15,10,5,3,2,0,0,0,0,0
2016,84,10.1,0,0,0,0,0,0,3,29,45,23,0,0,0,0,0,0,0,0,0
2016,85,10.1209,0,0,0,0,.1,1.2,8.2,24.9,35,22.8,6.8,.9,.1,0,0,0,0,0,0
2016,88,10.35,,,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,
2016,89,10.15375,,,,2.5,2.5,5,10,20,25,12.5,12.5,7.5,2.5,,,,,,
2016,92,,,,,,,,,,,,,,,,,,,,
2016,93,10.4,,,,,,,,17.5,45,25,7.5,5,,,,,,,
2016,94,10.22,,,,,2,4,12,26,28,9,6,5,4,2.5,1,.5,,,
2016,95,10.254,0,0,0,0,0,2,7.2,18.1,38.6,21.4,10.2,2.5,0,0,0,0,0,0,0
2016,96,10.3,,,,,,3,7,15,35,25,10,5,,,,,,,
2016,98,10.2,,,,,,,,15,70,15,,,,,,,,,
2016,99,10.1,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0
2016,101,10.1,,,,,,,,30,70,,,,,,,,,,
2016,102,10.2,,,,,,,,15,70,15,,,,,,,,,
2016,103,10,,,,,,,,30,60,10,,,,,,,,,
2016,105,10.3,,,,,,,,25,70,5,,,,,,,,,
2016,107,10.0132,0,0,0,0,0,0,1,38.7,56.6,3.7,0,0,0,0,0,0,0,0,0
2016,110,10.2,0,0,0,0,0,0,1,18.2,52.7,26,2.1,0,0,0,0,0,0,0,0
2016,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,
2016,114,,,,,,,,5,25,40,20,5,5,,,,,,,
2016,115,10.4,.1,.2,.7,1.7,3.5,6.3,9.7,12.9,14.85,14.85,12.9,9.7,6.3,3.5,1.7,.7,.3,.1,0
2017,4,9.5,,,,,2.5,10,25,35,15,10,2.5,,,,,,,,
2017,5,9.7,,,,,,5,30,35,20,5,5,,,,,,,,
2017,6,9.6,,,,,,,5,45,35,15,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,8,9.8,,,,,,3,25,30,25,10,7,,,,,,,,
2017,15,9.7,,,,,,15,20,35,15,10,5,,,,,,,,
2017,16,9.8,0,0,0,0,2,6,18,29,25,12,5,2,1,0,0,0,0,0,0
2017,20,9.2,,,,,,25,40,30,5,,,,,,,,,,
2017,23,9.7,,,,,,5,20,25,20,15,10,5,,,,,,,
2017,24,9.461,,,,,12,14,19,25,15,10,5,,,,,,,,
2017,26,,,,,,,,5,30,60,5,,,,,,,,,
2017,29,10.4,,,,,,,,10,30,40,20,,,,,,,,
2017,31,9.9,,,,,,,5,30,30,20,10,5,,,,,,,
2017,32,9.6,0,0,0,.2,1.9,10.4,27,33.6,20.2,5.8,.8,.1,0,0,0,0,0,0,0
2017,35,,,,,,,,,,,,,,,,,,,,
2017,37,9.5,,,,,,,14,47,35,4,,,,,,,,,
2017,38,9.7,,,,,,,20,60,20,,,,,,,,,,
2017,39,9.5,,,,,,,25,35,30,10,,,,,,,,,
2017,41,10,,,,,,,,20,70,10,,,,,,,,,
2017,47,9.9,0,0,0,0,0,10,35,35,15,5,0,0,0,0,0,0,0,0,0
2017,48,9.1,,,,,,,,,,,,,,,,,,,
2017,49,10,,,,,,,,,,,,,,,,,,,
2017,52,10,0,0,0,0,1,3,12,30,34,16,3,1,0,0,0,0,0,0,0
2017,54,9.5,,,,,,,30,50,15,5,,,,,,,,,
2017,57,9.8,,,,,,,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,63,9.5,,,,,,,20,40,30,10,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,9.9,,,,,,,,,,,,,,,,,,,
2017,70,9.9,,,,,,,,55,45,,,,,,,,,,
2017,73,,,,,,,,,,,,,,,,,,,,
2017,80,8.35,0,1,5.8,18.2,32.7,24.8,15.1,2.4,0,0,0,0,0,0,0,0,0,0,0
2017,82,9.9,0,0,2,3,5,10,15,30,15,10,5,3,2,0,0,0,0,0,0
2017,84,9.7,0,0,0,0,0,2,16,23,21,14,10,8,5,1,0,0,0,0,0
2017,85,9.3548,0,.1,.6,2.7,8.2,16.9,23.7,23,15.2,6.9,2.1,.5,.1,0,0,0,0,0,0
2017,88,10.0625,,,,,2.5,5,10,20.5,24,20.5,10,5,2.5,,,,,,
2017,89,9.7225,,,2.5,2.5,7.5,10,15,25,15,10,5,5,2.5,,,,,,
2017,92,,,,,,,,,,,,,,,,,,,,
2017,93,10,,,,,,,5,37.5,52.5,5,,,,,,,,,
2017,94,9.8125,,,1,2.5,6,12,18,20,16,10,5,4,3,2,.5,,,,
2017,95,9.824,0,0,0,0,0,9.1,18.2,35.1,20.6,12.1,3.2,1.7,0,0,0,0,0,0,0
2017,96,10,,,,,3,7,15,20,30,15,10,,,,,,,,
2017,98,9.6,,,,,,15,25,30,20,10,,,,,,,,,
2017,99,9.2,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0
2017,101,9.7,,,,,,,25,60,15,,,,,,,,,,
2017,102,9.7,,,,,,,10,60,30,,,,,,,,,,
2017,103,9.6,,,,,,2.5,25,40,30,2.5,,,,,,,,,
2017,105,10.1,,,,,,,,20,80,,,,,,,,,,
