INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2025,15,2.2,,,,5,10,10,15,20,15,10,10,5,,,,,,,,,
2025,16,1.4,3,3,5,10,18,22,18,10,5,3,2,1,,,,,,,,,
2025,20,1.7,,,3,7,10,25,30,20,5,,,,,,,,,,,,
2025,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2025,23,1.6,,,,5,14,17,20,17,14,10,3,,,,,,,,,,
2025,24,1.3,1,2,4,9,16,22,26,12,4,2.5,1,.5,,,,,,,,,
2025,26,1.8,,2,3,6,12,12,22,20,12,6,3,2,,,,,,,,,
2025,29,1.7,0,.5,.5,1,4.5,10,70,7,5,1,.5,0,,,,,,,,,
2025,30,1.6,,,,,,35,50,15,,,,,,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,
2025,33,1.7,,2,3,7,11,15,19,17,13,9,4,,,,,,,,,,
2025,37,2.2,,,,,,3,40,48,9,,,,,,,,,,,,
2025,38,1.7,,,,,,,,,,,,,,,,,,,,,
2025,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,
2025,42,,,,,,,,,,,,,,,,,,,,,,
2025,45,1.6,,,,5,10,30,30,15,10,,,,,,,,,,,,
2025,47,,,,,,,,,,,,,,,,,,,,,,
2025,48,,,,,,,,,,,,,,,,,,,,,,
2025,49,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,20,40,30,10,,,,,,,,,,,,,,
2025,56,1.3,,,,5,25,40,25,5,,,,,,,,,,,,,
2025,61,,,,,,,,,,,,,,,,,,,,,,
2025,63,1.6,,,,5,10,20,45,15,5,,,,,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,
2025,68,1.9,,,,,,,,,,,,,,,,,,,,,
2025,70,1.4,,,,,,,,,,,,,,,,,,,,,
2025,73,1.5,,,,,15,35,40,10,,,,,,,,,,,,,
2025,80,1.9,0,.1026694045,1.0266940452,3.7987679671,10.0616016427,16.3244353183,24.9486652978,20.7392197125,14.1683778234,5.749486653,2.2587268994,.8213552361,,,,,,,,,
2025,85,1.8654175134,.0242663737,.1620227807,.8518901202,3.1970269088,8.5671151458,16.3977246036,22.422614165,21.9072870543,15.2928069378,7.6265712407,2.7165381954,.834136474,,,,,,,,,
2025,88,1.7,,,,,,,,,,,,,,,,,,,,,
2025,89,1.9,,,2.5,10,15,20,30,10,5,5,2.5,,,,,,,,,,
2025,90,1.5,0,3,5,10,15,20,20,15,7,5,0,0,,,,,,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.78851298,.0141911095,.1307897768,.8156145467,3.4415164133,9.8258118852,18.9819473092,24.8122872172,21.9455542618,13.1334863238,5.3182312352,1.4571629646,.1234069567,,,,,,,,,
2025,96,,,,,,,,,,,,,,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.6,,,,5,15,25,25,20,10,,,,,,,,,,,,
2025,99,1.6,,,,,,20,70,10,,,,,,,,,,,,,
2025,101,1.2,,,2.5,10,22.5,30,22.5,10,2.5,,,,,,,,,,,,
2025,102,1.5,,,,,15,60,25,,,,,,,,,,,,,,
2025,103,1.5,,,,,,,,,,,,,,,,,,,,,
2025,105,1.9,,,,,,,90,10,,,,,,,,,,,,,
2025,107,1.7,,,,,,,,,,,,,,,,,,,,,
2025,108,1.6459,,,,,16.22,20.78,27.03,20.53,11.98,3.46,,,,,,,,,,,
2025,109,1.7,0,0,5,5,10,25,40,10,5,0,0,0,,,,,,,,,
2025,110,1.6,.1446017949,.6159350777,2.2745751338,6.2401404107,12.72070316,19.2716829614,21.7000802214,18.1613527004,11.2969772138,5.2222348887,1.7937269145,.5579895227,,,,,,,,,
2025,111,,,,,,,,,,,,,,,,,,,,,,
2025,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2025,114,2.3,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,
2025,116,2,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,
2025,118,,,,,,,,,,,,,,,,,,,,,,
2025,119,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2025,121,1.47,.5,1,2.5,5,15,25,25,15,7,3,.5,.5,,,,,,,,,
2025,127,1.8,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2025,128,2.2,,,1,2,5,10,20,25,20,13,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,1,,,,,,,,,,,,,,,,,,,,,,
2021,2,.5,0,0,0,40,60,0,0,0,0,0,0,0,,,,,,,,,
2021,4,.7,2.5,2.5,5,20,30,20,10,5,2.5,2.5,,,,,,,,,,,
2021,5,.8,,,,5,45,35,15,0,,,,,,,,,,,,,
2021,6,.5,,,5,40,40,15,,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,14,.1,0,1,34,59,6,0,0,0,0,0,0,0,,,,,,,,,
2021,15,1.1,,,,15,25,35,15,10,,,,,,,,,,,,,
2021,16,.9,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.1,,,,10,30,40,20,,,,,,,,,,,,,,
2021,23,.8,,,,15,40,35,10,,,,,,,,,,,,,,
2021,24,.5268757147,1,8,14,24,22,20,6,4,1,,,,,,,,,,,,
2021,26,1.2,,,5,10,25,30,20,5,5,,,,,,,,,,,,
2021,29,1,0,1,1,5,46,30,10,5,1,.5,.5,0,,,,,,,,,
2021,30,.6,,,,35,40,25,,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,33,,,,,,,,,,,,,,,,,,,,,,
2021,37,1,,,,2,21,60,17,,,,,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,,,
2021,39,.9,,,10,20,30,25,15,,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,
2021,47,.6,,,5,20,55,15,5,,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,
2021,49,.8,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,10,50,30,10,,,,,,,,,,,,,,,
2021,56,.6,,,,10,80,10,,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,
2021,63,.9,,,,,60,30,10,,,,,,,,,,,,,,
2021,65,.9,,,10,20,40,20,10,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,
2021,70,.9,,,,,,,,,,,,,,,,,,,,,
2021,73,.6,,,5,20,70,5,,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,
2021,85,.7312723796,0,.0000001642,.0110139272,7.0356873862,70.2875679081,22.5178564098,.1478639324,.0000102721,0,0,0,0,,,,,,,,,
2021,88,.8,,,5,20,40,20,10,5,,,,,,,,,,,,,
2021,89,.9098335192,2.5,5,10,25,35,15,5,2.5,0,0,0,,,,,,,,,,
2021,90,.9,0,3,5,20,25,20,15,6,4,2,0,0,,,,,,,,,
2021,93,.9,,,,17.5,37.5,30,15,,,,,,,,,,,,,,
2021,95,1.1984772062,.4727342837,1.8925207626,5.5644558307,12.0160918486,19.0573395709,22.1983042142,18.9904745965,11.9319199567,5.5060903995,1.8660996728,.4644990491,.0394698147,,,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,,,
2021,97,.6,,,,,,,,,,,,,,,,,,,,,
2021,98,1,,,,20,35,30,15,,,,,,,,,,,,,,
2021,99,.8,,,,20,70,10,,,,,,,,,,,,,,,
2021,101,.5,,,,45,45,10,,,,,,,,,,,,,,,
2021,102,.8,,,,,,,,,,,,,,,,,,,,,
2021,103,.8,,,,,,,,,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,
2021,108,,,,,,,,,,,,,,,,,,,,,,
2021,109,.9,0,0,0,5,55,35,5,0,0,0,0,0,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,
2021,114,.5,,,,,,,,,,,,,,,,,,,,,
2021,115,.8,.0057668697,.1295211227,2.553120638,21.866513849,38.8737201749,26.6,9.0422611487,.8982930247,.0304554374,.0003464294,.0000013039,.0000000016,,,,,,,,,
2021,116,.6,,,,30,50,20,,,,,,,,,,,,,,,
2021,117,.6,,,,,,,,,,,,,,,,,,,,,
2021,118,.9,,,,,,,,,,,,,,,,,,,,,
2021,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2021,121,.84,2.5,4,7,22,35,22,5,2,.5,0,0,0,,,,,,,,,
2021,127,.9,2,6,13,17,24,14,10,8,5,1,0,0,,,,,,,,,
2021,128,.9,,,3,14,38,28,14,3,,,,,,,,,,,,,
2021Dec,1,,,,,,,,,,,,,,,,,,,,,,
2021Dec,2,.7,0,0,0,10,80,10,0,0,0,0,0,0,,,,,,,,,
2021Dec,4,.9,5,2.5,2.5,15,25,20,15,10,2.5,2.5,,,,,,,,,,,
2021Dec,5,1.2,,,,10,20,35,25,10,,,,,,,,,,,,,
2021Dec,6,.6,,,5,35,35,20,5,,,,,,,,,,,,,,
2021Dec,7,,,,,,,,,,,,,,,,,,,,,,
2021Dec,14,.2,0,5,29,45,19,2,0,0,0,0,0,0,,,,,,,,,
2021Dec,15,,,,,,,,,,,,,,,,,,,,,,
2021Dec,16,.8,,,,,,,,,,,,,,,,,,,,,
2021Dec,20,,,,,,,,,,,,,,,,,,,,,,
2021Dec,22,,,,,,,,,,,,,,,,,,,,,,
2021Dec,23,1,,,2,15,35,33,13,2,,,,,,,,,,,,,
2021Dec,24,.5375850449,1,8,14,24,22,20,6,4,1,,,,,,,,,,,,
2021Dec,26,1.3,,,5,10,20,30,22,7,5,1,,,,,,,,,,,
2021Dec,29,1,0,1,1,5,44,32,10,5,1,.5,.5,0,,,,,,,,,
2021Dec,30,,,,,,,,,,,,,,,,,,,,,,
2021Dec,32,,,,,,,,,,,,,,,,,,,,,,
2021Dec,33,,,,,,,,,,,,,,,,,,,,,,
2021Dec,37,1.4,,,,1,14,64,21,,,,,,,,,,,,,,
2021Dec,38,,,,,,,,,,,,,,,,,,,,,,
2021Dec,39,1.7,,,,,10,15,35,30,10,,,,,,,,,,,,
2021Dec,41,,,,,,,,,,,,,,,,,,,,,,
2021Dec,42,,,,,,,,,,,,,,,,,,,,,,
2021Dec,45,,,,,,,,,,,,,,,,,,,,,,
2021Dec,47,.8,,,,,,,,,,,,,,,,,,,,,
2021Dec,48,,,,,,,,,,,,,,,,,,,,,,
2021Dec,49,1.3,,,,,,,,,,,,,,,,,,,,,
2021Dec,54,,,,5,45,40,10,,,,,,,,,,,,,,,
2021Dec,56,.9,,,,10,50,40,,,,,,,,,,,,,,,
2021Dec,61,,,,,,,,,,,,,,,,,,,,,,
2021Dec,63,1.3,,,,,25,40,35,,,,,,,,,,,,,,
2021Dec,65,,,,,,,,,,,,,,,,,,,,,,
2021Dec,68,,,,,,,,,,,,,,,,,,,,,,
2021Dec,70,1.2,,,,,,,,,,,,,,,,,,,,,
2021Dec,73,1,,,,5,35,45,15,,,,,,,,,,,,,,
2021Dec,80,,,,,,,,,,,,,,,,,,,,,,
2021Dec,85,1.0700538598,0,.0000000012,.0001432856,.3677306655,24.4505289445,65.8362492163,9.3003044167,.0450382757,.0000051945,0,0,0,,,,,,,,,
2021Dec,88,1,,,,,,,,,,,,,,,,,,,,,
2021Dec,89,1.18927561,0,2.5,5,10,25,35,15,5,2.5,0,0,,,,,,,,,,
2021Dec,90,1,0,2,3,5,20,23,20,12,7,5,3,0,,,,,,,,,
2021Dec,93,1.2,,,,10,22.5,45,12.5,7.5,2.5,,,,,,,,,,,,
2021Dec,95,1.3061618895,.2132400418,1.0892454928,3.9364784379,10.0650300326,18.2073762152,23.3026198194,21.1002317942,13.5174507354,6.1267118822,1.964650089,.4457260942,.0312393653,,,,,,,,,
2021Dec,96,,,,,,,,,,,,,,,,,,,,,,
2021Dec,97,1.1,,,,,,,,,,,,,,,,,,,,,
2021Dec,98,1.3,,,,10,20,45,25,,,,,,,,,,,,,,
2021Dec,99,1.1,,,,,,,,,,,,,,,,,,,,,
2021Dec,101,.6,,,,,,,,,,,,,,,,,,,,,
2021Dec,102,1.3,,,,,,,,,,,,,,,,,,,,,
2021Dec,103,,,,,,,,,,,,,,,,,,,,,,
2021Dec,105,,,,,,,,,,,,,,,,,,,,,,
2021Dec,107,,,,,,,,,,,,,,,,,,,,,,
2021Dec,108,,,,,,,,,,,,,,,,,,,,,,
2021Dec,109,1.3,0,0,0,0,10,55,25,10,0,0,0,0,,,,,,,,,
2021Dec,110,,,,,,,,,,,,,,,,,,,,,,
2021Dec,111,,,,,,,,,,,,,,,,,,,,,,
2021Dec,112,,,,,,,,,,,,,,,,,,,,,,
2021Dec,114,.8,,,,,,,,,,,,,,,,,,,,,
2021Dec,115,1.17,.000171724,.0074687,.3229068252,4.665842997,26.3159271945,40.7282208324,22.1,5.4416289481,.4073850793,.0103594246,.0000880279,.000000247,,,,,,,,,
2021Dec,116,.8,,,,30,50,20,,,,,,,,,,,,,,,
2021Dec,117,1,,,,,,,,,,,,,,,,,,,,,
2021Dec,118,1.2,,,,,,,,,,,,,,,,,,,,,
2021Dec,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2021Dec,121,1.15,.5,2,4,8,25,30,22,6,2,.5,0,0,,,,,,,,,
2021Dec,127,1,0,2,5,10,17,30,17,11,5,2,1,0,,,,,,,,,
2021Dec,128,1,,,6,16,22,30,12,8,4,2,,,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,,,
2022,2,.8,0,0,0,0,75,25,0,0,0,0,0,0,,,,,,,,,
2022,4,.9,5,2.5,2.5,15,25,20,15,10,2.5,2.5,,,,,,,,,,,
2022,5,1.4,,,,5,15,30,30,15,5,,,,,,,,,,,,
2022,6,1.1,,,,5,25,50,20,,,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,14,.8,0,1,6,23,38,25,6,1,0,0,0,0,,,,,,,,,
2022,15,1.5,,,,10,15,25,25,15,10,,,,,,,,,,,,
2022,16,1.1,,,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,
2022,22,1.2,,,,10,20,40,20,10,,,,,,,,,,,,,
2022,23,1,,,5,15,30,30,15,5,,,,,,,,,,,,,
2022,24,.6349403095,1,10,12,26,18,16,8,4,3,1,1,,,,,,,,,,
2022,26,1.4,,,5,10,15,30,25,8,5,2,,,,,,,,,,,
2022,29,1.1,0,1,1,5,36,40,10,5,1,.5,.5,0,,,,,,,,,
2022,30,.95,,,,20,30,30,20,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,33,,,,,,,,,,,,,,,,,,,,,,
2022,37,1.6,,,,,2,39,50,9,,,,,,,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,,,
2022,39,1.5,,,,10,20,30,30,10,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,
2022,47,.8,,,5,15,45,25,5,5,,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,,,
2022,49,1.1,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,40,40,20,,,,,,,,,,,,,,,
2022,56,1,,,,5,47.5,47.5,,,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,63,1.2,,,,,30,45,15,10,,,,,,,,,,,,,
2022,65,1.2,,,,5,20,40,30,5,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,
2022,70,1.1,,,,,,,,,,,,,,,,,,,,,
2022,73,.7,,,5,20,60,10,5,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.2255697335,.000000028,.0000562857,.0203438188,1.364564001,17.8796629255,48.6440769411,28.4862528634,3.5181781996,.0864648687,.0003997337,.0000003345,0,,,,,,,,,
2022,88,1.3,,,,5,20,40,20,10,5,,,,,,,,,,,,
2022,89,1.1104867022,0,2.5,5,10,25,30,15,10,2.5,0,0,,,,,,,,,,
2022,90,1.3,0,2.5,5,10,15,25,15,11,8,5.5,3,0,,,,,,,,,
2022,93,1.1,,,,10,25,45,15,5,,,,,,,,,,,,,
2022,95,1.4529428141,.2044512387,.9601364687,3.3115756342,8.3887042736,15.6067898952,21.3250852632,21.4006252465,15.7732301769,8.5383374166,3.3945677323,.9911836678,.1053129863,,,,,,,,,
2022,96,,,,,,,,,,,,,,,,,,,,,,
2022,97,.9,,,,,,,,,,,,,,,,,,,,,
2022,98,.9,,,,10,40,30,15,5,,,,,,,,,,,,,
2022,99,1.1,,,,,30,70,,,,,,,,,,,,,,,
2022,101,.6,,,2.5,30,45,12.5,10,,,,,,,,,,,,,,
2022,102,1.1,,,,,,,,,,,,,,,,,,,,,
2022,103,.9,,,,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,,,
2022,108,,,,,,,,,,,,,,,,,,,,,,
2022,109,1.2,0,0,0,5,20,40,25,5,5,0,0,0,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,114,1.1,,,,,,,,,,,,,,,,,,,,,
2022,115,1.22,.000099738,.0047607703,.2302006594,3.7176931193,27.7322341572,40.3410907333,20.7,6.6975953622,.5602267146,.0159463577,.0001519096,.0000004784,,,,,,,,,
2022,116,.8,,,,20,50,30,,,,,,,,,,,,,,,
2022,117,.7,,,,,,,,,,,,,,,,,,,,,
2022,118,.9,,,,,,,,,,,,,,,,,,,,,
2022,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2022,121,.89,2.5,4,6,22,35,22,6,2,.5,0,0,0,,,,,,,,,
2022,127,1.4,.5,2,6,11,18,22,18,11,6,3,2,.5,,,,,,,,,
2022,128,1.3,,,2,8,20,35,20,10,3,2,,,,,,,,,,,
2022Dec,1,,,,,,,,,,,,,,,,,,,,,,
2022Dec,2,.9,0,0,0,0,60,40,0,0,0,0,0,0,,,,,,,,,
2022Dec,4,1.1,5,2.5,2.5,10,20,25,20,10,2.5,2.5,,,,,,,,,,,
2022Dec,5,1.6,,,,5,10,25,35,20,5,,,,,,,,,,,,
2022Dec,6,1.4,,,,,20,45,25,5,5,,,,,,,,,,,,
2022Dec,7,,,,,,,,,,,,,,,,,,,,,,
2022Dec,14,.8,0,1,8,23,34,24,8,2,0,0,0,0,,,,,,,,,
2022Dec,15,,,,,,,,,,,,,,,,,,,,,,
2022Dec,16,1.2,,,,,,,,,,,,,,,,,,,,,
2022Dec,20,,,,,,,,,,,,,,,,,,,,,,
2022Dec,22,,,,,,,,,,,,,,,,,,,,,,
2022Dec,23,1.2,,,5,15,28,30,17,5,,,,,,,,,,,,,
2022Dec,24,1.1489156425,1,2,4,14,20,22,24,8,3,1.5,.5,,,,,,,,,,
2022Dec,26,1.5,,,5,10,15,27,23,12,5,3,,,,,,,,,,,
2022Dec,29,1.1,0,1,1,5,34,40,12,5,1,.5,.5,0,,,,,,,,,
2022Dec,30,,,,,,,,,,,,,,,,,,,,,,
2022Dec,32,,,,,,,,,,,,,,,,,,,,,,
2022Dec,33,,,,,,,,,,,,,,,,,,,,,,
2022Dec,37,1.8,,,,,,29,60,11,,,,,,,,,,,,,
2022Dec,38,,,,,,,,,,,,,,,,,,,,,,
2022Dec,39,1.2,,,,10,15,35,30,10,,,,,,,,,,,,,
2022Dec,41,,,,,,,,,,,,,,,,,,,,,,
2022Dec,42,,,,,,,,,,,,,,,,,,,,,,
2022Dec,45,,,,,,,,,,,,,,,,,,,,,,
2022Dec,47,.9,,,,,,,,,,,,,,,,,,,,,
2022Dec,48,,,,,,,,,,,,,,,,,,,,,,
2022Dec,49,1.1,,,,,,,,,,,,,,,,,,,,,
2022Dec,54,,,,,30,50,20,,,,,,,,,,,,,,,
2022Dec,56,1.1,,,,,40,60,,,,,,,,,,,,,,,
2022Dec,61,,,,,,,,,,,,,,,,,,,,,,
2022Dec,63,1.5,,,,,15,30,45,10,,,,,,,,,,,,,
2022Dec,65,,,,,,,,,,,,,,,,,,,,,,
2022Dec,68,,,,,,,,,,,,,,,,,,,,,,
2022Dec,70,1,,,,,,,,,,,,,,,,,,,,,
2022Dec,73,.9,,,,15,45,30,10,,,,,,,,,,,,,,
2022Dec,80,,,,,,,,,,,,,,,,,,,,,,
2022Dec,85,1.3000538598,.0000000986,.000101542,.0231495194,1.1987687976,14.6402475331,44.0031585263,33.4521097331,6.3843654594,.2949298638,.0031613162,.0000076065,.000000004,,,,,,,,,
2022Dec,88,1.5,,,,,,,,,,,,,,,,,,,,,
2022Dec,89,1.4442873949,0,0,2.5,10,15,20,30,10,5,5,2.5,,,,,,,,,,
2022Dec,90,1.4,0,1,2.5,8,12,25,20,15,8,5.5,3,0,,,,,,,,,
2022Dec,93,1.4,,,,2.5,10,40,35,10,2.5,,,,,,,,,,,,
2022Dec,95,1.4602582676,1.1726498745,2.8147194498,5.67941389,9.6332665406,13.7355257331,16.4633666138,16.5879861581,14.0498061337,10.003423413,5.9872669722,3.0123834192,.860191802,,,,,,,,,
2022Dec,96,,,,,,,,,,,,,,,,,,,,,,
2022Dec,97,1.1,,,,,,,,,,,,,,,,,,,,,
2022Dec,98,1,,,,10,30,35,20,5,,,,,,,,,,,,,
2022Dec,99,1.2,,,,,,,,,,,,,,,,,,,,,
2022Dec,101,.7,,,,,,,,,,,,,,,,,,,,,
2022Dec,102,1.1,,,,,,,,,,,,,,,,,,,,,
2022Dec,103,,,,,,,,,,,,,,,,,,,,,,
2022Dec,105,,,,,,,,,,,,,,,,,,,,,,
2022Dec,107,,,,,,,,,,,,,,,,,,,,,,
2022Dec,108,,,,,,,,,,,,,,,,,,,,,,
2022Dec,109,1.2,0,0,0,5,20,40,25,5,5,0,0,0,,,,,,,,,
2022Dec,110,,,,,,,,,,,,,,,,,,,,,,
2022Dec,111,,,,,,,,,,,,,,,,,,,,,,
2022Dec,112,,,,,,,,,,,,,,,,,,,,,,
2022Dec,114,1.4,,,,,,,,,,,,,,,,,,,,,
2022Dec,115,1.38,.0000166599,.0010659788,.0734491915,1.6862420004,20.2195885895,36.3835917606,28.2,11.9606785528,1.4171082747,.0574713803,.0007840596,.0000035519,,,,,,,,,
2022Dec,116,.9,,,,20,50,30,,,,,,,,,,,,,,,
2022Dec,117,.6,,,,,,,,,,,,,,,,,,,,,
2022Dec,118,1,,,,,,,,,,,,,,,,,,,,,
2022Dec,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2022Dec,121,.92,2.5,4,6,22,35,22,6,2,.5,0,0,0,,,,,,,,,
2022Dec,127,1.5,.5,1,5,10,15,18,22,16,7,4,1,.5,,,,,,,,,
2022Dec,128,1.5,,,2,8,15,20,25,20,6,3,1,,,,,,,,,,
2023,1,,,,,,,,,,,,,,,,,,,,,,
2023,2,1,0,0,0,0,50,50,0,0,0,0,0,0,,,,,,,,,
2023,4,,,,,,,,,,,,,,,,,,,,,,
2023,5,1.6,,,,5,10,25,35,20,5,,,,,,,,,,,,
2023,6,1.3,,,,,20,50,25,5,,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,14,1.3,0,0,3,9,22,31,23,10,2,0,0,0,,,,,,,,,
2023,15,1.6,,,,5,15,25,25,15,10,5,,,,,,,,,,,
2023,16,1.2,,,,,,,,,,,,,,,,,,,,,
2023,20,,,,,,,,,,,,,,,,,,,,,,
2023,22,1.3,,,,,25,40,25,10,,,,,,,,,,,,,
2023,23,1.2,,,5,15,25,30,20,5,,,,,,,,,,,,,
2023,24,.94,1,4,6,16,21,24,18,4,3,2,1,,,,,,,,,,
2023,26,1.6,,,5,10,15,25,20,15,5,5,,,,,,,,,,,
2023,29,1.3,0,1,1,5,10,50,26,5,1,.5,.5,0,,,,,,,,,
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,33,,,,,,,,,,,,,,,,,,,,,,
2023,37,1.8,,,,,,36,54,10,,,,,,,,,,,,,
2023,38,,,,,,,,,,,,,,,,,,,,,,
2023,39,1.4,,,,10,15,35,30,10,,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,42,,,,,,,,,,,,,,,,,,,,,,
2023,45,,,,,,,,,,,,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.3,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,20,40,30,10,,,,,,,,,,,,,,
2023,56,1.1,,,,5,45,50,,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,1.5,,,,,15,30,45,10,,,,,,,,,,,,,
2023,65,1.8,,,2.5,7.5,15,25,30,15,5,,,,,,,,,,,,
2023,68,,,,,,,,,,,,,,,,,,,,,,
2023,70,1.3,,,,,,,,,,,,,,,,,,,,,
2023,73,.9,,,,15,45,30,10,,,,,,,,,,,,,,
2023,80,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.4268206534,.0000051991,.0009854373,.0643773549,1.4665906026,11.8374774955,34.3791513398,36.2929631526,13.9343589008,1.9277963833,.0946610095,.0016235128,.0000096118,,,,,,,,,
2023,88,1.5,,,5,10,15,35,20,10,5,,,,,,,,,,,,
2023,89,1.3,0,0,5,10,25,35,15,7.5,2.5,0,0,,,,,,,,,,
2023,90,1.4,0,0,2,6,12,25,17,15,10,9,4,0,,,,,,,,,
2023,93,,,,,,,,,,,,,,,,,,,,,,
2023,95,1.2383501938,.5952617364,2.1133205915,5.6874765873,11.6030103195,17.9439708282,21.0360042552,18.6941087527,12.5934029352,6.4309961985,2.4894890822,.7305316201,.0824270932,,,,,,,,,
2023,96,,,,,,,,,,,,,,,,,,,,,,
2023,97,,,,,,,,,,,,,,,,,,,,,,
2023,98,1.3,,,,10,25,35,20,10,,,,,,,,,,,,,
2023,99,1.3,,,,,20,70,10,,,,,,,,,,,,,,
2023,101,,,,,,,,,,,,,,,,,,,,,,
2023,102,1.2,,,,,,,,,,,,,,,,,,,,,
2023,103,1,,,,,,,,,,,,,,,,,,,,,
2023,105,,,,,,,,,,,,,,,,,,,,,,
2023,107,,,,,,,,,,,,,,,,,,,,,,
2023,108,,,,,,,,,,,,,,,,,,,,,,
