INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,6,1,,,5,15,30,35,10,5,,,,,,,,,,,
2017,7,1.1,,,,,,,,,,,,,,,,,,,
2017,10,1.5,,,,,,30,60,10,,,,,,,,,,,
2017,15,1.3,,,5,5,15,40,15,15,5,,,,,,,,,,
2017,16,1.1,1,2,9,14,15,16,15,12,9,4,2,1,,,,,,,
2017,20,1.2,,,,10,25,40,20,5,,,,,,,,,,,
2017,22,1.2,,,5,10,30,40,15,,,,,,,,,,,,
2017,23,1.3,,1,2,6,20,28,20,17,5,1,,,,,,,,,
2017,24,1.18,,,9,12,16,24,17,13,9,,,,,,,,,,
2017,26,1.3,,,,5,20,40,25,10,,,,,,,,,,,
2017,29,.5,,,10,30,40,20,,,,,,,,,,,,,
2017,30,1.4,,,,10,25,45,20,,,,,,,,,,,,
2017,31,1.4,,,5,10,20,35,25,5,,,,,,,,,,,
2017,32,1.2,.0039894743,.0810359108,1.1646754967,7.6542989681,23.7281970571,34.6062083093,23.7996782939,7.706402643,1.1699668172,.0827923711,.0027134375,.000041221,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,37,1.6,,,,1,8,27,40,23,1,,,,,,,,,,
2017,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2017,39,1.3,,,,15,20,40,25,,,,,,,,,,,,
2017,41,1.2,,,,,10,70,20,,,,,,,,,,,,
2017,45,.925,,,5,10,35,35,15,,,,,,,,,,,,
2017,47,1.4,0,0,0,0,20,35,30,10,5,0,0,0,,,,,,,
2017,48,1.5,,,,,,40,60,,,,,,,,,,,,
2017,49,1,,,,,,,,,,,,,,,,,,,
2017,54,1.1,,,,,30,50,20,,,,,,,,,,,,
2017,57,1.3,,,,,,,,,,,,,,,,,,,
2017,61,1.3,,,,5,25,40,25,5,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.3,,,,,,,,,,,,,,,,,,,
2017,70,1.1,,,,,30,70,,,,,,,,,,,,,
2017,80,1.3,0,0,.3484320557,8.0139372822,25.7839721255,34.4947735193,22.6480836237,7.3170731707,1.0452961672,.3484320557,0,0,,,,,,,
2017,82,.9,,,,,,,,,,,,,,,,,,,
2017,85,1.4389105492,.0752706109,.4654515541,2.1792753871,6.9834087754,15.3236621418,23.033313408,23.7210856329,16.7379883831,8.0907551115,2.6782048969,.6068123955,.1047717028,,,,,,,
2017,89,1.5290476153,1,2,2,5,10,27.5,22.5,15,10,2.5,2.5,,,,,,,,
2017,91,.3,0,5,20,40,25,10,0,0,0,0,0,0,,,,,,,
2017,92,1.2799326909,.1116350205,.737935283,3.4549406897,10.4760466329,20.587951308,23.651535929,22.5356476309,13.3535098611,3.8348352994,1.0752855602,.1635342568,.0171425285,,,,,,,
2017,93,1.5,,,,1.5,5,36,52.5,5,,,,,,,,,,,
2017,94,1.3,1.5,3.5,6,10,14,26,12,10,8,6,2,1,,,,,,,
2017,95,1.3048467737,.3109000538,1.6737923541,4.0784571778,9.9650888721,15.6829594827,23.9982736926,20.5152669054,17.0080006077,5.0274823706,1.3852170416,.2582490979,.0963123437,,,,,,,
2017,96,1.4,,,,5,15,35,30,10,5,,,,,,,,,,
2017,98,1.4,,,,5,15,40,30,10,,,,,,,,,,,
2017,99,1.3,0,0,0,0,30,70,0,0,0,0,0,0,,,,,,,
2017,101,1.2,,,,15,20,50,15,,,,,,,,,,,,
2017,102,1.5,,,5,10,15,35,35,,,,,,,,,,,,
2017,103,1.6,,,,7.5,20,30,35,7.5,,,,,,,,,,,
2017,105,1,,,,30,70,,,,,,,,,,,,,,
2017,110,1.3,.6409030866,1.3484518808,4.5003753469,10.0162692393,16.7508381706,21.0516282666,19.882634106,14.1122442859,7.5269950156,3.0164474759,.9081165451,.2450965807,,,,,,,
2017,112,1.4,,,,10,20,40,20,10,,,,,,,,,,,
2017,114,1.1,,5,5,10,10,37,15,8,5,5,,,,,,,,,
2017Jun,1,.4,,,,20,60,20,,,,,,,,,,,,,
2017Jun,4,1.4,,,5,10,15,30,25,10,5,,,,,,,,,,
2017Jun,5,1,,,5,15,30,30,15,5,,,,,,,,,,,
2017Jun,6,1,,,5,25,25,35,5,5,,,,,,,,,,,
2017Jun,7,,,,,,,,,,,,,,,,,,,,
2017Jun,10,1.5,,,,10,20,60,10,,,,,,,,,,,,
2017Jun,15,1.4,,,,10,15,30,25,15,5,,,,,,,,,,
2017Jun,16,1.1,1,2,9,14,15,16,15,12,9,4,2,1,,,,,,,
2017Jun,20,1.3,,,5,20,30,35,10,,,,,,,,,,,,
2017Jun,22,1.1,,,5,10,35,40,10,,,,,,,,,,,,
2017Jun,23,1,,1,5,16,24,28,20,5,1,,,,,,,,,,
2017Jun,24,1.0541070545,,,8,14,21,24,20,9,4,,,,,,,,,,
2017Jun,26,1.2,,,,5,25,45,20,5,,,,,,,,,,,
2017Jun,29,.4,,,10,60,20,10,,,,,,,,,,,,,
2017Jun,30,,,,,,,,,,,,,,,,,,,,
2017Jun,31,1.2,,,5,10,30,40,10,5,,,,,,,,,,,
2017Jun,32,,,,,,,,,,,,,,,,,,,,
2017Jun,35,,,,,,,,,,,,,,,,,,,,
2017Jun,37,1.8,,,,,5,33,50,12,,,,,,,,,,,
2017Jun,38,1.1,,,,,20,60,20,,,,,,,,,,,,
2017Jun,39,1.3,,,,,20,45,30,5,,,,,,,,,,,
2017Jun,41,,,,,,,,,,,,,,,,,,,,
2017Jun,45,,,,,,,,,,,,,,,,,,,,
2017Jun,47,,,,,,,,,,,,,,,,,,,,
2017Jun,48,1.5,,,,,10,40,40,10,,,,,,,,,,,
2017Jun,49,1.1,,,,,,,,,,,,,,,,,,,
2017Jun,54,1,,,,20,40,40,,,,,,,,,,,,,
2017Jun,57,1.1,,,,,,,,,,,,,,,,,,,
2017Jun,61,1.3,,,,15,25,40,20,,,,,,,,,,,,
2017Jun,67,,,,,,,,,,,,,,,,,,,,
2017Jun,68,1.3,,,,,,,,,,,,,,,,,,,
2017Jun,70,,,,,,,,,,,,,,,,,,,,
2017Jun,80,,,,,,,,,,,,,,,,,,,,
2017Jun,82,,,,,,,,,,,,,,,,,,,,
2017Jun,85,1.3039275095,.569581583,1.6832026451,4.7200349579,10.0946447241,16.4675594897,20.4925712449,19.4540175032,14.0884695632,7.7827947749,3.2792956125,1.0537478188,.3140800827,,,,,,,
2017Jun,89,1.5,1,2,2,5,10,27.5,22.5,15,10,2.5,2.5,,,,,,,,
2017Jun,91,.6,0,5,25,45,20,5,0,0,0,0,0,0,,,,,,,
2017Jun,92,1.0641027534,1.561678165,3.5692684634,8.2084340083,14.4639480998,19.5298476278,18.309107882,16.5968460078,11.0606102274,4.247491335,1.8138854275,.5089897345,.1298930215,,,,,,,
2017Jun,93,1.1,,,,5,19.5,75,.5,,,,,,,,,,,,
2017Jun,94,1.2,2,4,8,12,16,20,14,10,8,3,2,1,,,,,,,
2017Jun,95,.8875660171,1.6769509718,3.1533492312,8.6014031215,16.5993707826,22.6641294701,21.8933163113,14.9626719309,7.2348886029,2.4750252627,.5990354396,.1025771172,.0372817582,,,,,,,
2017Jun,96,1.3,,,2,5,15,40,25,10,3,,,,,,,,,,
2017Jun,98,1.5,,,,5,15,30,30,15,5,,,,,,,,,,
2017Jun,99,1.3,0,0,0,0,20,60,15,5,0,0,0,0,,,,,,,
2017Jun,101,1.2,,,,,,,,,,,,,,,,,,,
2017Jun,102,1.6,,,,5,10,35,40,10,,,,,,,,,,,
2017Jun,103,1.5,,,,5,17.5,30,35,10,2.5,,,,,,,,,,
2017Jun,105,.3,,,15,80,5,,,,,,,,,,,,,,
2017Jun,110,1,1.3716365523,2.5129118887,7.3735197594,14.1535889873,20.1982944948,21.4316032032,16.908007328,9.9175462181,4.324516699,1.4015655493,.3375431441,.0692661758,,,,,,,
2017Jun,112,.7,,,5,15,30,20,15,10,5,,,,,,,,,,
2017Jun,114,1,,5,5,10,15,37,10,8,5,5,,,,,,,,,
2018,1,1.5,,,,,20,40,40,,,,,,,,,,,,
2018,4,,,,,,,,,,,,,,,,,,,,
2018,5,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,
2018,6,1.5,,,5,10,10,30,35,5,5,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,10,1.3,,,,10,20,60,10,,,,,,,,,,,,
2018,15,1.7,,,,5,10,15,30,25,15,,,,,,,,,,
2018,16,1.1,1,2,7,13,16,17,15,13,9,4,2,1,,,,,,,
2018,20,1.5,,,,5,15,20,40,15,5,,,,,,,,,,
2018,22,1.4,,,5,10,30,40,15,,,,,,,,,,,,
2018,23,1.7,,1,2,5,10,20,28,23,10,1,,,,,,,,,
2018,24,1.9,,,2,5,11,16.5,20,17,13,10.5,5,,,,,,,,
2018,26,1.7,,,,,10,25,35,20,10,,,,,,,,,,
2018,29,.8,,,,20,40,30,10,,,,,,,,,,,,
2018,30,,,,,,,,,,,,,,,,,,,,
2018,31,1.7,,,,5,15,25,35,15,5,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,1.9,,,,,2,24,36,31,5,2,,,,,,,,,
2018,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2018,39,1.5,,,,10,15,30,35,10,,,,,,,,,,,
2018,41,1.6,,,,,,20,60,20,,,,,,,,,,,
2018,45,1.35,,,,5,15,35,35,10,,,,,,,,,,,
2018,47,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1,,,,,,,,,,,,,,,,,,,
2018,54,1.8,,,,,10,40,50,,,,,,,,,,,,
2018,57,1.5,,,,,,,,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,1.4,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,80,1.9,0,0,0,2.0905923345,11.4982578397,19.512195122,28.9198606272,26.8292682927,9.0592334495,1.7421602787,.3484320557,0,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,85,1.6582060641,.2905977393,.9060430295,2.7389819215,6.4802394316,12.0005194521,17.3960123297,19.7406141964,17.5363821362,12.1949797276,6.6384046259,2.8284907427,1.2487346675,,,,,,,
2018,89,1.6126844385,,,2.5,5,10,25,30,17.5,5,2.5,2.5,,,,,,,,
2018,91,1.6,0,0,0,5,15,30,35,15,0,0,0,0,,,,,,,
2018,92,1.0957263288,.3185717131,1.5707107224,5.799552263,14.214479257,23.1383851586,22.7241627088,18.9275813189,9.9287538743,2.5882863845,.6805289708,.0988449355,.0101426931,,,,,,,
2018,93,1.8,,,,,2.5,8.5,57,30,2,,,,,,,,,,
2018,94,1.8,.5,1,3,5,8,14,28,16,12,7.5,3,2,,,,,,,
2018,95,1.5996360936,.558694376,1.050322554,4.9534717118,8.8983798117,12.4796249607,14.4581322679,18.6174127338,16.5665348705,13.969520913,5.2022816659,2.0628681314,1.1827560033,,,,,,,
2018,96,1.5,,,,5,10,30,35,15,3,2,,,,,,,,,
2018,98,1.6,,,,5,15,25,35,15,5,,,,,,,,,,
2018,99,,,,,,,,,,,,,,,,,,,,
2018,101,1.5,,,,5,20,30,40,5,,,,,,,,,,,
2018,102,1.5,,,,10,10,35,40,5,,,,,,,,,,,
2018,103,1.8,,,,5,15,30,35,10,5,,,,,,,,,,
2018,105,1.3,,,,,10,90,,,,,,,,,,,,,
2018,110,,,,,,,,,,,,,,,,,,,,
2018,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2018,114,1.4,,2,8,10,15,40,15,8,2,,,,,,,,,,
2018Jun,1,.8,,,,,20,60,20,,,,,,,,,,,,
2018Jun,4,,,,,,,,,,,,,,,,,,,,
2018Jun,5,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,
2018Jun,6,1.5,,,,5,20,30,35,10,,,,,,,,,,,
2018Jun,7,,,,,,,,,,,,,,,,,,,,
2018Jun,10,1.6,,,,10,20,60,10,,,,,,,,,,,,
2018Jun,15,1.6,,,,5,10,25,30,20,10,,,,,,,,,,
2018Jun,16,1.1,1,2,7,13,16,17,15,13,9,4,2,1,,,,,,,
2018Jun,20,1.5,,,,5,15,25,35,15,5,,,,,,,,,,
2018Jun,22,1.3,,,5,15,25,35,20,,,,,,,,,,,,
2018Jun,23,1.9,,1,2,5,10,20,28,23,10,1,,,,,,,,,
2018Jun,24,1.7611301797,,,3,5,12,15,20,17,15,10,3,,,,,,,,
2018Jun,26,1.7,,,,,12.5,25,30,20,12.5,,,,,,,,,,
2018Jun,29,.7,,,,20,40,30,10,,,,,,,,,,,,
2018Jun,30,,,,,,,,,,,,,,,,,,,,
2018Jun,31,1.7,,,,5,20,25,35,10,5,,,,,,,,,,
2018Jun,32,,,,,,,,,,,,,,,,,,,,
2018Jun,35,,,,,,,,,,,,,,,,,,,,
2018Jun,37,1.7,,,,,4,30,45,16,5,,,,,,,,,,
2018Jun,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2018Jun,39,1.4,,,,5,10,38,32,15,,,,,,,,,,,
2018Jun,41,,,,,,,,,,,,,,,,,,,,
2018Jun,45,,,,,,,,,,,,,,,,,,,,
2018Jun,47,,,,,,,,,,,,,,,,,,,,
2018Jun,48,,,,,,,,,,,,,,,,,,,,
2018Jun,49,1,,,,,,,,,,,,,,,,,,,
2018Jun,54,1.6,,,,,15,30,50,5,,,,,,,,,,,
2018Jun,57,1.3,,,,,,,,,,,,,,,,,,,
2018Jun,61,,,,,,,,,,,,,,,,,,,,
2018Jun,67,,,,,,,,,,,,,,,,,,,,
2018Jun,68,1.6,,,,,,,,,,,,,,,,,,,
2018Jun,70,,,,,,,,,,,,,,,,,,,,
2018Jun,80,,,,,,,,,,,,,,,,,,,,
2018Jun,82,,,,,,,,,,,,,,,,,,,,
2018Jun,85,1.6085051634,.4946761468,1.2771344544,3.4134752225,7.3022043426,12.5037059539,17.1385117884,18.8048628847,16.5171013232,11.6133805668,6.5362704844,2.9445872552,1.4540895771,,,,,,,
2018Jun,89,1.59,,,2.5,5,10,25,30,17.5,5,2.5,2.5,,,,,,,,
2018Jun,91,1.2,0,0,0,10,25,30,25,10,0,0,0,0,,,,,,,
2018Jun,92,1.0837245987,1.5192205389,3.4738068413,8.0148809303,14.2010755394,19.3249103534,18.2899677795,16.7723109014,11.346652606,4.4327621717,1.927051978,.5523552636,.1450050965,,,,,,,
2018Jun,93,1.7,,,,,2.5,25,54.5,15.5,2.5,,,,,,,,,,
2018Jun,94,1.9,.5,1,4,4.5,8,10,24,23,11,8,4,2,,,,,,,
2018Jun,95,1.6025042656,.8232391174,1.4315139966,4.6071002514,8.4814608286,11.5029003749,15.5217720939,19.3455386551,16.7491714746,12.0338938845,5.564949547,2.4457226396,1.4927371364,,,,,,,
2018Jun,96,1.4,,,,5,15,35,30,10,3,2,,,,,,,,,
2018Jun,98,1.7,,,,5,10,20,40,20,5,,,,,,,,,,
2018Jun,99,,,,,,,,,,,,,,,,,,,,
2018Jun,101,1.4,,,,,,,,,,,,,,,,,,,
2018Jun,102,1.5,,,,5,10,35,40,10,,,,,,,,,,,
2018Jun,103,,,,,,,,,,,,,,,,,,,,
2018Jun,105,1.1,,,,,25,75,,,,,,,,,,,,,
2018Jun,110,,,,,,,,,,,,,,,,,,,,
2018Jun,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2018Jun,114,1.4,,5,5,10,10,35,17,8,5,5,,,,,,,,,
2021,1,1.9,,,,,10,30,50,10,,,,,,,,,,,
2021,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2021,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2021,6,1.8,,,,,5,20,40,30,5,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,
2021,10,1.6,,,,,10,30,60,,,,,,,,,,,,
2021,15,1.9,,,,,5,20,35,20,15,5,,,,,,,,,
2021,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2021,20,1.9,,,,10,15,20,27,20,8,,,,,,,,,,
2021,22,1.6,,,,5,10,25,50,10,,,,,,,,,,,
2021,23,2,,1,2,4,10,15,19,17,15,11,5,1,,,,,,,
2021,24,1.9,,1,2.5,6,10,16.5,18,16.5,12,9,6,2.5,,,,,,,
2021,26,1.8,,,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,,,,,
2021,29,1.5,,,,,10,30,40,20,,,,,,,,,,,
2021,30,,,,,,,,,,,,,,,,,,,,
2021,31,1.9,,,,,10,30,40,15,5,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,
2021,37,2.1,,,,,,2,35,39,23,1,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,
2021,39,1.8,,,,5,15,20,40,15,5,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,
2021,45,1.6,,,,5,5,20,50,15,5,,,,,,,,,,
2021,47,,,,,,,,,,,,,,,,,,,,
2021,48,1.5,,,,,,,,,,,,,,,,,,,
2021,49,,,,,,,,,,,,,,,,,,,,
2021,54,2,,,,,,15,40,40,5,,,,,,,,,,
2021,57,2,,,,,,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,
2021,68,1.9,,,,,,,,,,,,,,,,,,,
2021,70,1.8,,,,,,35,65,,,,,,,,,,,,
2021,80,1.5,1.0452961672,1.393728223,4.8780487805,10.1045296167,15.331010453,20.2090592334,21.2543554008,16.0278745645,6.2717770035,2.4390243902,.3484320557,.6968641115,,,,,,,
2021,82,,,,,,,,,,,,,,,,,,,,
2021,85,1.95,.1144206831,.4241939123,1.4796069452,4.0388542596,8.6288298374,14.4300630412,18.8901507373,19.3583585551,15.5299093979,9.7526866699,4.7941200088,2.5588059522,,,,,,,
2021,89,1.9,,,0,2.5,10,15,22.5,25,15,7.5,2.5,0,,,,,,,
2021,91,1.8,0,0,0,5,10,25,35,20,5,0,0,0,,,,,,,
2021,92,,,,,,,,,,,,,,,,,,,,
2021,93,2,,,,,,2.5,33,57,7.5,,,,,,,,,,
2021,94,1.7,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,
2021,95,1.8017562237,.6610442811,1.1488385783,2.9717907679,7.1829004726,10.6990661164,14.8906719192,17.7864140197,16.4493733457,12.5513464966,8.0080833447,4.4364178524,3.2140528054,,,,,,,
2021,96,1.5,,,,5,10,30,35,15,3,2,,,,,,,,,
2021,98,2,,,,,,15,35,35,15,,,,,,,,,,
2021,99,1.8,0,0,0,0,10,30,60,0,0,0,0,0,,,,,,,
2021,101,1.7,,,5,10,15,25,40,5,,,,,,,,,,,
2021,102,,,,,,,,,,,,,,,,,,,,
2021,103,1.8,0,0,0,4.9987503124,12.4968757811,19.9950012497,29.9925018744,19.9950012497,12.4968757811,.0249937516,0,0,,,,,,,
2021,105,2,,,,,,10,80,10,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,
2021,112,2,,,,,5,10,20,30,25,10,,,,,,,,,
2021,114,1.5,,1,3,8,10,16,40,10,5,5,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2016,1,1.7,,,,,,30,50,20,,,,,,,,,,,
2016,4,1.5,,,,5,15,20,30,20,10,,,,,,,,,,
2016,5,1.4,,,,,20,40,30,10,,,,,,,,,,,
2016,6,1.4,,,,,10,50,35,5,,,,,,,,,,,
2016,7,1.6,,,,,,,,,,,,,,,,,,,
2016,10,1.3,,,,,20,60,20,,,,,,,,,,,,
2016,15,1.6,,,,,5,30,50,15,,,,,,,,,,,
2016,16,1.6,0,0,1,5,10,24,28,23,5,3,1,0,,,,,,,
2016,20,1.6,,,,,10,30,40,20,,,,,,,,,,,
2016,22,1.5,,,,,20,35,40,5,,,,,,,,,,,
2016,23,1.5,,,1,7,15,25,30,17,5,,,,,,,,,,
2016,24,1.5508983131,,,,3,17.5,21,30,19.5,9,,,,,,,,,,
2016,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2016,29,1.2,,,,,20,50,30,,,,,,,,,,,,
2016,30,1.7,,,,,20,20,40,20,,,,,,,,,,,
2016,31,1.8,,,,5,10,20,45,20,,,,,,,,,,,
2016,32,1.7,.0000000014,.0000014411,.000795407,.1010342439,3.1002505131,23.5956938785,46.2417480535,23.7228159463,3.1341280565,.1027266662,.0008043295,.000001463,,,,,,,
2016,35,1.5,,,,,,40,60,,,,,,,,,,,,
2016,37,1.6,,,,,1,44,54,1,,,,,,,,,,,
2016,38,1.5,,,,,,25,60,15,,,,,,,,,,,
2016,39,1.7,,,,,15,35,40,10,,,,,,,,,,,
2016,41,1.2,,,,,10,60,30,,,,,,,,,,,,
2016,45,1.4,,,,,5,50,45,,,,,,,,,,,,
2016,47,1.4,0,0,0,0,0,55,45,0,0,0,0,0,,,,,,,
2016,48,1.8,,,,,,,80,20,,,,,,,,,,,
2016,49,1.3,,,,,,,,,,,,,,,,,,,
2016,54,1.4,,,,5,10,40,40,5,,,,,,,,,,,
2016,57,1.5,,,,,,,,,,,,,,,,,,,
2016,61,1.6,,,,,,30,50,20,,,,,,,,,,,
2016,67,1.7,,,,,,,,,,,,,,,,,,,
2016,68,1.6,,,,,,,,,,,,,,,,,,,
2016,70,1.7,,,,,,,65,35,,,,,,,,,,,
2016,80,1.5,0,0,0,.3484320557,5.9233449477,44.2508710802,40.7665505227,8.362369338,.3484320557,0,0,0,,,,,,,
2016,82,1.4,,,,,,,,,,,,,,,,,,,
2016,85,1.6356210769,.0000022345,.0003865984,.0255139968,.6473202218,6.3880589933,24.8121089139,38.2779368709,23.5324478678,5.7438894411,.5514591122,.0205790921,.0002966572,,,,,,,
2016,89,1.414,,,2.5,7.5,15,30,22.5,10,7.5,5,,,,,,,,,
2016,91,1.4,0,0,0,0,10,60,30,0,0,0,0,0,,,,,,,
2016,92,1.5487007494,.1061888329,.5700857255,2.4195371637,7.2127167889,15.1081019974,19.8479414835,23.3072543009,18.8539704757,8.0152308891,3.4635116763,.9056805494,.1897801167,,,,,,,
2016,93,1.5,,,,,7.5,30,52.5,10,,,,,,,,,,,
2016,94,1.5,.5,1,1.5,2,12,29,30,15,6,2,1,,,,,,,,
2016,95,1.6044804461,.5861870481,1.1020076519,3.2288745964,7.3679068353,13.0937321565,18.1221265748,20.517728738,16.3975782193,10.7202411891,5.4582796319,2.1643793681,1.2409579906,,,,,,,
