INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2019,85,1.6965146521,.0000001962,.0000664544,.0077077643,.3093734725,4.3612185296,21.9450875677,39.9581933151,26.4883142793,6.3656367571,.5476305418,.0165960018,.0001751202,,,,,,,,,
2019,88,1.8,3.5,4.5,7,8.5,10,11.5,11,11,10.5,9.5,7,6,,,,,,,,,
2019,89,1.7,,,0,1,7.5,22,38,21,7.5,2,1,,,,,,,,,,
2019,93,1.7,,,,,,15,65,20,,,,,,,,,,,,,
2019,94,1.7,,.5,1,2,4,14,58,12,5,2,1,.5,,,,,,,,,
2019,95,1.7431377038,.4614942513,1.100599403,3.2860922918,3.7204179558,9.4400250235,13.4794417947,24.9166930114,21.0945190235,15.7663820466,6.208030796,.3833401527,.1429642497,,,,,,,,,
2019,96,1.7,,,,5,10,25,35,15,7,3,,,,,,,,,,,
2019,97,1.5,,,,,,,,,,,,,,,,,,,,,
2019,98,1.9,,,,,,20,55,20,5,,,,,,,,,,,,
2019,99,1.5,,,,,,40,60,,,,,,,,,,,,,,
2019,101,1.9,,,,,,10,45,40,5,,,,,,,,,,,,
2019,102,1.4,,,,,,,,,,,,,,,,,,,,,
2019,103,1.7,,,,,5,15,55,20,5,,,,,,,,,,,,
2019,108,1.895405,,,,,3,12,37,33,11,4,,,,,,,,,,,
2019,110,1.8,.0008889113,.0108602458,.1679130111,1.4157628811,6.794914678,18.6029579787,29.0968006679,26.0188122216,13.2993074472,3.881582662,.6457301595,.0644691358,,,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,,,
2019,112,1.8,,,,5,10,15,30,25,10,5,,,,,,,,,,,
2019,114,2,,,,,5,10,15,45,20,5,,,,,,,,,,,
2019,115,1.6,.2996074111,.7028973997,2.6150142942,6.6151495505,12.7352773708,18.660779594,20.8129351295,17.6696351396,11.4182554464,5.6158592323,2.1019561953,.7526332366,,,,,,,,,
2019,116,1.8,0,0,0,2.5,10,25,40,20,2.5,0,0,0,,,,,,,,,
2019,118,1.7292220751,,,,,,,,,,,,,,,,,,,,,
2019Sep,1,1.8,,,1,5,10,30,50,3,1,,,,,,,,,,,,
2019Sep,2,1.5,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,,,
2019Sep,4,1.6,,,,,5,20,50,20,5,,,,,,,,,,,,
2019Sep,5,1.7,,,,2.5,5,25,35,25,5,2.5,,,,,,,,,,,
2019Sep,6,2,,,,,,,35,45,20,,,,,,,,,,,,
2019Sep,7,,,,,,,,,,,,,,,,,,,,,,
2019Sep,15,,,,,,,,,,,,,,,,,,,,,,
2019Sep,16,1.8,0,0,1,2,10,22,34,20,8,2,1,0,,,,,,,,,
2019Sep,20,1.6,,,,,10,35,40,15,,,,,,,,,,,,,
2019Sep,22,1.8,,,,,10,20,50,20,,,,,,,,,,,,,
2019Sep,23,1.6,,,1,3,14,20,27,20,14,1,,,,,,,,,,,
2019Sep,24,1.7898420048,,,2,5,10,12,23,23,19,4,2,,,,,,,,,,
2019Sep,26,1.6,,,,5,10,25,35,15,5,5,,,,,,,,,,,
2019Sep,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2019Sep,30,1.7,,,,,,,,,,,,,,,,,,,,,
2019Sep,32,1.7,,,,,,,,,,,,,,,,,,,,,
2019Sep,33,1.9,,,,,,,,,,,,,,,,,,,,,
2019Sep,35,,,,,,,,,,,,,,,,,,,,,,
2019Sep,36,2,,,,,,10,30,50,10,,,,,,,,,,,,
2019Sep,37,1.7,,,,,,4,49,45,2,,,,,,,,,,,,
2019Sep,38,,,,,,,,,,,,,,,,,,,,,,
2019Sep,39,1.8,,,,,5,20,50,20,5,,,,,,,,,,,,
2019Sep,41,,,,,,,,,,,,,,,,,,,,,,
2019Sep,45,,,,,,,,,,,,,,,,,,,,,,
2019Sep,47,1.9,,,,,,,,,,,,,,,,,,,,,
2019Sep,48,1.5,,,,,,15,75,10,,,,,,,,,,,,,
2019Sep,49,1.2,,,,,,,,,,,,,,,,,,,,,
2019Sep,56,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2019Sep,61,1.7,,,,,5,15,50,20,10,,,,,,,,,,,,
2019Sep,67,,,,,,,,,,,,,,,,,,,,,,
2019Sep,68,1.7,,,,,,,,,,,,,,,,,,,,,
2019Sep,80,,,,,,,,,,,,,,,,,,,,,,
2019Sep,82,1.5,,,,,,,,,,,,,,,,,,,,,
2019Sep,85,1.6645518411,0,.0000000002,.0000028272,.0049902356,.927473651,19.8496185683,55.7786193047,22.2572563711,1.1748443903,.0071900002,.0000046511,.0000000003,,,,,,,,,
2019Sep,88,1.7,4,5,7,9,11,12.5,12.5,11.5,10,9,5.5,3,,,,,,,,,
2019Sep,89,1.5,,,0,2,8,32,34,19,2,2,1,,,,,,,,,,
2019Sep,93,1.5,,,,,,40,55,5,,,,,,,,,,,,,
2019Sep,94,1.7,,.5,1,3,10,19,36,19,7,3,1,.5,,,,,,,,,
2019Sep,95,1.5897564348,.7765920077,1.3255040405,4.1289126884,7.5727677233,14.4578608737,11.3284104824,28.2584360055,13.8494355521,8.4457411648,4.0616251433,3.4980146237,2.2966996946,,,,,,,,,
2019Sep,96,1.7,,,,5,10,20,30,25,7,3,,,,,,,,,,,
2019Sep,97,1.2,,,,,,,,,,,,,,,,,,,,,
2019Sep,98,1.69,,,,,,20,50,25,5,,,,,,,,,,,,
2019Sep,99,1.4,,,,,,,,,,,,,,,,,,,,,
2019Sep,101,1.9,,,,,,,,,,,,,,,,,,,,,
2019Sep,102,1.2,,,,,,,,,,,,,,,,,,,,,
2019Sep,103,1.7,,,,,5,25,55,10,5,,,,,,,,,,,,
2019Sep,108,1.76393,,,,,3,17,60,16,4,,,,,,,,,,,,
2019Sep,110,1.8,.0153119702,.0833419633,.6163843152,2.8388363551,8.741531705,18.007471664,24.8263628498,22.9113178717,14.1528247861,5.8502088473,1.6174198114,.3389878609,,,,,,,,,
2019Sep,111,,,,,,,,,,,,,,,,,,,,,,
2019Sep,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2019Sep,114,2,,,,,5,10,15,45,20,5,,,,,,,,,,,
2019Sep,115,1.4,.5593383941,1.1663897063,3.916840442,8.8829166084,15.3320605765,20.1424542728,20.1424542727,15.3320605765,8.8829166084,3.916840442,1.3142583165,.4114697838,,,,,,,,,
2019Sep,116,1.7,0,0,0,2.5,10,25,40,20,2.5,0,0,0,,,,,,,,,
2019Sep,118,1.6,,,,,,,,,,,,,,,,,,,,,
2020,1,1.8,,1,2,7,10,20,40,15,5,,,,,,,,,,,,
2020,2,1.7,0,0,0,0,0,30,50,20,0,0,0,0,,,,,,,,,
2020,4,1.5,,,5,7.5,15,20,25,20,5,2.5,,,,,,,,,,,
2020,5,1.8625,,,,2.5,5,20,30,25,10,5,2.5,,,,,,,,,,
2020,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,,,
2020,15,1.775,,,,5,10,15,30,20,15,5,,,,,,,,,,,
2020,16,1.6,1,2,7,8,9,19,25,17,8,3,1,0,,,,,,,,,
2020,20,1.7,,,,5,10,25,35,20,5,,,,,,,,,,,,
2020,22,1.9,,,,,10,20,45,25,,,,,,,,,,,,,
2020,23,1.6,,,1,8,13,19,22,17,13,6,1,,,,,,,,,,
2020,24,1.5890403398,,2,4,8,12,16,20,16,11,8,2,1,,,,,,,,,
2020,26,1.8,,,5,5,10,15,25,20,10,5,5,,,,,,,,,,
2020,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2020,30,1.8,,,,,,10,80,10,,,,,,,,,,,,,
2020,32,1.7,.0000643893,.002669317,.0822916787,1.1588858496,7.6600886152,23.7281970571,34.6062083095,23.7996782939,7.706402643,1.1699668172,.0827923711,.0027546584,,,,,,,,,
2020,33,1.9,0,0,3,5,9,17,21,22,13,10,0,0,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,
2020,36,2.1,,,,,,10,30,40,20,,,,,,,,,,,,
2020,37,2.1,,,,,,2,38,51,9,,,,,,,,,,,,
2020,38,1.2,,,,,20,50,30,,,,,,,,,,,,,,
2020,39,1.8,,,,,5,10,55,25,5,,,,,,,,,,,,
2020,41,1.9,,,,,,20,60,20,,,,,,,,,,,,,
2020,45,1.6535779476,,,,,,,,,,,,,,,,,,,,,
2020,47,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,48,1.5,,,,,,15,75,10,,,,,,,,,,,,,
2020,49,1.4,,,,,,,,,,,,,,,,,,,,,
2020,56,1.4,,,,,20,40,30,10,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,,,
2020,68,1.8,,,,,,,,,,,,,,,,,,,,,
2020,80,1.82,0,.2844950213,1.706970128,3.8406827881,8.5348506401,17.4964438122,25.0355618777,22.6173541963,10.8108108108,7.6813655761,1.4224751067,.5689900427,,,,,,,,,
2020,82,1.8,,,,,,,,,,,,,,,,,,,,,
2020,85,1.7523347998,.0011910953,.0234212342,.2786807912,1.9531092859,8.0781207462,19.7497773281,28.5739761068,24.4764781426,12.4110002821,3.7218828076,.6591621109,.0732000691,,,,,,,,,
2020,88,1.8,2.75,4.25,6,7.25,8.5,9.75,10.75,11.25,11.75,10.75,9,8,,,,,,,,,
2020,89,1.8,,,0,.5,7,20,39,22,8,2.5,1,,,,,,,,,,
2020,93,1.8,,,,,,5,67.5,25,2.5,,,,,,,,,,,,
2020,94,1.7,.5,1,2,3,5,18,40,18,8,3,1,.5,,,,,,,,,
2020,95,1.8205391072,.558694376,1.050322554,3.0774376264,5.1463116409,10.6035908753,13.5201152252,20.4934468192,17.5045519132,14.9075379557,7.0783157513,3.9389022168,2.120773046,,,,,,,,,
2020,96,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,97,,,,,,,,,,,,,,,,,,,,,,
2020,98,1.9,,,,,,20,40,35,5,,,,,,,,,,,,
2020,99,1.6,,,,,,25,75,,,,,,,,,,,,,,
2020,101,1.9,,,,,5,15,35,35,10,,,,,,,,,,,,
2020,102,1.3,,,,,,,,,,,,,,,,,,,,,
2020,103,1.8,,,,5,10,20,35,20,10,,,,,,,,,,,,
2020,108,1.601,,,,,12,35,38,15,,,,,,,,,,,,,
2020,110,1.8,.0542731337,.2007535038,1.0756033677,3.7855459598,9.5644285029,17.3526473228,22.611553294,21.1636304791,14.2277332932,6.8692871101,2.3813297847,.7132142482,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,,,
2020,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,114,1.7,,,,,5,10,35,30,15,5,,,,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,,,
2020,116,,,,,,,,,,,,,,,,,,,,,,
2020,118,1.8534063069,,,,,,,,,,,,,,,,,,,,,
2020Sep,1,1.8,,1,2,3,7,26,50,10,1,,,,,,,,,,,,
2020Sep,2,1.8,0,0,0,0,0,20,50,30,0,0,0,0,,,,,,,,,
2020Sep,4,1.5,0,2.5641025641,5.1282051282,7.6923076923,10.2564102564,15.3846153846,25.6410256411,15.3846153846,10.2564102564,5.1282051282,2.5641025641,0,,,,,,,,,
2020Sep,5,1.8625,,,,2.5,5,20,30,25,10,5,2.5,,,,,,,,,,
2020Sep,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020Sep,7,,,,,,,,,,,,,,,,,,,,,,
2020Sep,15,,,,,,,,,,,,,,,,,,,,,,
2020Sep,16,1.5,1,2,7,8,9,21,23,17,8,3,1,0,,,,,,,,,
2020Sep,20,1.7,,,,5,10,27,38,15,5,,,,,,,,,,,,
2020Sep,22,1.9,,,,,10,20,45,25,,,,,,,,,,,,,
2020Sep,23,1.6,,,1,8,14,19,24,18,12,4,,,,,,,,,,,
2020Sep,24,1.6315660078,1,2,3,7,14,14,20,14,14,8,2,1,,,,,,,,,
2020Sep,26,1.8,,,5,5,10,15,30,15,10,5,5,,,,,,,,,,
2020Sep,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2020Sep,30,1.8,,,,,,,,,,,,,,,,,,,,,
2020Sep,32,1.7,,,,,,,,,,,,,,,,,,,,,
2020Sep,33,1.9,,,,,,,,,,,,,,,,,,,,,
2020Sep,35,,,,,,,,,,,,,,,,,,,,,,
2020Sep,36,2.1,,,,,,10,30,40,20,,,,,,,,,,,,
2020Sep,37,2.2,,,,,,1,39,50,10,,,,,,,,,,,,
2020Sep,38,,,,,,,,,,,,,,,,,,,,,,
2020Sep,39,1.8,,,,,5,15,50,25,5,,,,,,,,,,,,
2020Sep,41,,,,,,,,,,,,,,,,,,,,,,
2020Sep,45,,,,,,,,,,,,,,,,,,,,,,
2020Sep,47,1.7,,,,,,,,,,,,,,,,,,,,,
2020Sep,48,1.6,,,,,,15,75,10,,,,,,,,,,,,,
2020Sep,49,1.5,,,,,,,,,,,,,,,,,,,,,
2020Sep,56,1.45,,,,,20,40,30,10,,,,,,,,,,,,,
2020Sep,61,,,,,,,,,,,,,,,,,,,,,,
2020Sep,67,,,,,,,,,,,,,,,,,,,,,,
2020Sep,68,1.85,,,,,,,,,,,,,,,,,,,,,
2020Sep,80,,,,,,,,,,,,,,,,,,,,,,
2020Sep,82,,,,,,,,,,,,,,,,,,,,,,
2020Sep,85,1.7894648226,.0000251511,.0015970878,.0491836162,.7328053414,5.3108130057,18.8154018252,32.7122709836,27.961585501,11.7444242234,2.4171159976,.2426732522,.0121040148,,,,,,,,,
2020Sep,88,1.8,2.75,4.25,6,7.25,8.5,9.5,10.75,11.25,11.75,10.75,9.25,8,,,,,,,,,
2020Sep,89,2.1,,,0,1,5,20,32,36,2.5,2,1.5,,,,,,,,,,
2020Sep,93,2.1,,,,,,,30,60,10,,,,,,,,,,,,
2020Sep,94,1.6,,.5,2,5,11,19,34,18,6,3,1,.5,,,,,,,,,
2020Sep,95,1.7949281793,.7399378476,1.2866630885,3.2976938743,6.7800187122,11.1821807275,14.7943940279,18.2312443168,15.8975962891,11.6594444851,7.5315280883,4.7279270506,3.8713714921,,,,,,,,,
2020Sep,96,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020Sep,97,,,,,,,,,,,,,,,,,,,,,,
2020Sep,98,1.74,,,,,5,15,45,30,5,,,,,,,,,,,,
2020Sep,99,1.6,,,,,,,,,,,,,,,,,,,,,
2020Sep,101,1.9,,,,,,,,,,,,,,,,,,,,,
2020Sep,102,,,,,,,,,,,,,,,,,,,,,,
2020Sep,103,,,,,,,,,,,,,,,,,,,,,,
2020Sep,108,1.49273,,,,,5,51,42,2,,,,,,,,,,,,,
2020Sep,110,1.8,.1157384614,.3352071513,1.4843114266,4.4491816457,9.9883561478,16.7972431788,21.1621312291,19.9746690776,14.1251545757,7.4828723245,2.9692569797,1.1158778018,,,,,,,,,
2020Sep,111,,,,,,,,,,,,,,,,,,,,,,
2020Sep,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020Sep,114,1.7,,,,,5,10,35,30,15,5,,,,,,,,,,,
2020Sep,115,,,,,,,,,,,,,,,,,,,,,,
2020Sep,116,,0,0,0,5,7.5,22.5,32.5,22.5,7.5,2.5,0,0,,,,,,,,,
2020Sep,118,1.9,,,,,,,,,,,,,,,,,,,,,
2023,1,1.8,,1,2,4,8,25,46,10,3,1,,,,,,,,,,,
2023,2,1.5,0,0,0,0,0,50,50,0,0,0,0,0,,,,,,,,,
2023,4,1.8,2,3,5,7.5,10,15,20,17.5,10,5,3,2,,,,,,,,,
2023,5,1.7,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,,,
2023,6,2,,,,,,,40,60,,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,15,1.95,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2023,16,1.6,1,2,3,5,11,20,22,17,9,6,3,1,,,,,,,,,
2023,20,1.9,,,5,8,14,18,25,25,5,,,,,,,,,,,,
2023,22,1.8,,,,,,20,60,20,,,,,,,,,,,,,
2023,23,2.1,,1,2,4,10,15,17,18,16,11,5,1,,,,,,,,,
2023,24,1.9,,1,3.5,8,11,13,14,14.2,14,12.1,7,2.2,,,,,,,,,
2023,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,,,
2023,29,1.9,,,,,,10,50,40,,,,,,,,,,,,,
2023,30,1.9,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,33,2.2,0,0,0,4,7,13,18,20,18,10,9,1,,,,,,,,,
2023,35,,,,,,,,,,,,,,,,,,,,,,
2023,36,1.9,,,,,10,20,40,20,10,,,,,,,,,,,,
2023,37,2.2,,,,,,1,29,46,22,2,,,,,,,,,,,
2023,38,1.7,,,,,,,90,10,,,,,,,,,,,,,
2023,39,1.8,,,,5,10,15,40,20,10,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,45,,,,,,,,,,,,,,,,,,,,,,
2023,47,1.9,,,,,,,,,,,,,,,,,,,,,
2023,48,1.5,,,,,,,,,,,,,,,,,,,,,
2023,49,,,,,,,,,,,,,,,,,,,,,,
2023,56,1.5,,,,,20,30,30,20,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,67,,,,,,,,,,,,,,,,,,,,,,
2023,68,1.9,,,,,,,,,,,,,,,,,,,,,
2023,80,1.68,1.706970128,1.9914651494,4.5519203414,8.3926031294,16.2162162162,15.2204836415,16.9274537696,13.5135135135,9.5305832148,6.4011379801,2.4182076814,3.1294452347,,,,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.95,.0166461886,.1183436145,.6587863526,2.6173861765,7.4248907767,15.0436405639,21.7749396845,22.5193747064,16.6401038446,8.7843887907,3.3123122024,1.0891870986,,,,,,,,,
2023,88,2,2,3,5,7,9,9,10,11,13,12,10,9,,,,,,,,,
2023,89,1.9,,,.5,2,5,18.5,33,27,7,5,2,,,,,,,,,,
2023,93,,,,,,,,,,,,,,,,,,,,,,
2023,94,1.7,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,,,
2023,95,1.9864494431,.0103946628,.2340227646,1.1905647415,4.706748977,9.4727071048,13.9652965914,20.0609001715,18.6278515602,14.4499218444,9.5804237973,4.7549805824,2.9461872021,,,,,,,,,
2023,96,2,,,,,,,,,,,,,,,,,,,,,
2023,97,,,,,,,,,,,,,,,,,,,,,,
2023,98,1.9,,,,,5,25,30,25,15,,,,,,,,,,,,
2023,99,1.9,,,,,,10,70,20,,,,,,,,,,,,,
2023,101,1.8,,,3,5,10,24,35,18,5,,,,,,,,,,,,
2023,102,,,,,,,,,,,,,,,,,,,,,,
2023,103,1.9,,,,5,10,25,30,20,10,,,,,,,,,,,,
2023,108,1.8099975,,,,,,15,48,30,7,,,,,,,,,,,,
2023,110,2,.1002816273,.2706126815,1.1577887402,3.442251233,7.8944216393,13.9673862072,19.0662040866,20.0811359448,16.3188943156,10.2319346381,4.9494695202,2.5196193662,,,,,,,,,
2023,111,,,,,,,,,,,,,,,,,,,,,,
2023,112,2,,,,,5,10,20,30,25,10,,,,,,,,,,,
2023,114,2.5,,,,2,4,8,15,25,30,10,5,1,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,116,,0,0,2.5,5,10,20,25,20,10,5,2.5,0,,,,,,,,,
2023,118,1.9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2018,1,,,,,,,,,,,,,,,,,,,,,,
2018,2,1.2,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,
2018,4,1.1,,,,,20,80,,,,,,,,,,,,,,,
2018,5,1.05,,,,,30,70,,,,,,,,,,,,,,,
2018,6,1.4,,,,,,60,40,,,,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,,,
2018,15,1,,,,,35,65,,,,,,,,,,,,,,,
2018,16,1.2,,,,,,,,,,,,,,,,,,,,,
