INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2022,116,1.7,0,0,1,4,10,20,30,20,10,4,1,0,,,,,,,
2022,118,1.8,,,,,,,,,,,,,,,,,,,
2022,119,2,,,,,5,20,25,45,5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,1,1.1,,,,,,,,,,,,,,,,,,,
2017,2,1,0,0,0,0,25,60,15,0,0,0,0,0,,,,,,,
2017,4,1.1,,,,0,40,50,10,,,,,,,,,,,,
2017,6,1.1,,,,,20,60,20,,,,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,8,1,,,,,30,70,,,,,,,,,,,,,
2017,10,.9,,,,35,60,5,,,,,,,,,,,,,
2017,14,1.1,0,0,0,0,15,85,0,0,0,0,0,0,,,,,,,
2017,15,1.15,,,,15,20,35,20,10,,,,,,,,,,,
2017,16,1.1,,,,,,,,,,,,,,,,,,,
2017,20,,,,,,,,,,,,,,,,,,,,
2017,22,1.1,,,,5,40,50,5,,,,,,,,,,,,
2017,23,1,,,,,30,40,25,5,,,,,,,,,,,
2017,24,1.044,,,5,13,23,35,20,4,,,,,,,,,,,
2017,29,1,,,,,20,60,20,,,,,,,,,,,,
2017,31,,,,,,,,,,,,,,,,,,,,
2017,32,,,,,,,,,,,,,,,,,,,,
2017,33,,,,,,,,,,,,,,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,36,1.2,0,0,0,0,30,40,30,0,0,0,0,0,,,,,,,
2017,37,1,,,,,32,68,,,,,,,,,,,,,
2017,38,,,,,,,,,,,,,,,,,,,,
2017,39,1.1,,,,5,20,45,25,5,,,,,,,,,,,
2017,41,,,,,,,,,,,,,,,,,,,,
2017,45,,,,,,,,,,,,,,,,,,,,
2017,47,1.1,,,,5,20,40,25,5,5,,,,,,,,,,
2017,48,,,,,,,,,,,,,,,,,,,,
2017,49,1,,,,,,,,,,,,,,,,,,,
2017,52,1.1,0,0,1,3,23,46,22,4,1,0,0,0,,,,,,,
2017,56,1,,,,,30,70,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,70,,,,,,,,,,,,,,,,,,,,
2017,80,,,,,,,,,,,,,,,,,,,,
2017,82,1,,,,,,,,,,,,,,,,,,,
2017,85,1.1083142115,0,.0000000004,.0000671582,.2303145781,20.0046127007,67.5993000729,12.0886272855,.0770662938,.0000119104,0,0,0,,,,,,,
2017,89,1.0991521503,,1,2,7.5,30,31,21,5,2,.5,,,,,,,,,
2017,93,1.1,,,,,30,60,10,,,,,,,,,,,,
2017,94,,,,,,,,,,,,,,,,,,,,
2017,95,1.1884903454,4.0970153658,7.7571523176,7.6808981365,10.8982537009,11.7875871441,16.4963412424,15.8792936227,7.9656745078,5.9781037232,4.7958122825,3.8090227443,2.8548452122,,,,,,,
2017,96,,,,,,,,,,,,,,,,,,,,
2017,97,1,,,,,,,,,,,,,,,,,,,
2017,98,1.2,,,,,25,75,,,,,,,,,,,,,
2017,99,1.07,,,,,20,80,,,,,,,,,,,,,
2017,101,.9,,,,,,,,,,,,,,,,,,,
2017,102,1,,,,5,45,45,5,,,,,,,,,,,,
2017,103,,,,,,,,,,,,,,,,,,,,
2017,107,,,,,,,,,,,,,,,,,,,,
2017,108,,,,,,,,,,,,,,,,,,,,
2017,110,1.1,0,0,0,5,20,32.5,32.5,10,0,0,0,0,,,,,,,
2017,111,,,,,,,,,,,,,,,,,,,,
2017,112,,,,,,,,,,,,,,,,,,,,
2017,114,1.1,,,,5,20,40,15,15,5,,,,,,,,,,
2017,116,1.04,0,0,0,2.5,35,60,2.5,0,0,0,0,0,,,,,,,
2017,118,1,,,,,,,,,,,,,,,,,,,
2017,119,1.2,,,,,35,50,15,,,,,,,,,,,,
2018,1,1.4,,,,,,,,,,,,,,,,,,,
2018,2,1.2,0,0,0,0,15,70,15,0,0,0,0,0,,,,,,,
2018,4,1.5,,,,10,20,30,30,10,0,,,,,,,,,,
2018,6,1.4,,,,,,40,55,5,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,8,1.2,,,,,25,60,15,,,,,,,,,,,,
2018,10,1.1,,,,,35,60,5,,,,,,,,,,,,
2018,14,1.4,0,0,0,0,13,55,30,2,0,0,0,0,,,,,,,
2018,15,1.55,,,,5,10,25,35,20,5,,,,,,,,,,
2018,16,1.6,,,,,,,,,,,,,,,,,,,
2018,20,,,,,,,,,,,,,,,,,,,,
2018,22,1.4,,,,0,35,40,25,,,,,,,,,,,,
2018,23,1.2,,,1,10,25,30,25,8,1,,,,,,,,,,
2018,24,1.4,,,,10,23,25,20,15,7,,,,,,,,,,
2018,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2018,31,,,,,,,,,,,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,33,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,36,1.2,0,0,0,5,15,30,25,15,10,0,0,0,,,,,,,
2018,37,1.5,,,,,,44,55,1,,,,,,,,,,,
2018,38,,,,,,,,,,,,,,,,,,,,
2018,39,1.5,,,,,20,30,40,10,,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,45,,,,,,,,,,,,,,,,,,,,
2018,47,1.3,,,,5,15,35,30,10,5,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1.1,,,,,,,,,,,,,,,,,,,
2018,52,1.4,0,0,0,4,19,38,29,8,2,0,0,0,,,,,,,
2018,56,1.3,,,,,10,70,20,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,80,,,,,,,,,,,,,,,,,,,,
2018,82,1.3,,,,,,,,,,,,,,,,,,,
2018,85,1.4315725683,.0000000123,.0000189658,.0064160649,.4890972558,8.6979975228,37.6608287325,41.0670808269,11.3048127421,.7616709512,.0120338892,.0000430026,.0000000339,,,,,,,
2018,89,1.4523306314,,,2.5,5,12.5,27.5,30,15,5,2.5,,,,,,,,,
2018,93,1.5,,,,,10,35,50,5,,,,,,,,,,,
2018,94,,,,,,,,,,,,,,,,,,,,
2018,95,1.3093833688,2.3432659078,4.7767462914,6.5897832709,9.6222019005,13.2303328579,18.7968495545,16.8737312925,12.120511971,6.6023640264,3.8562175922,3.0065213949,2.18147394,,,,,,,
2018,96,,,,,,,,,,,,,,,,,,,,
2018,97,1.3,,,,,,,,,,,,,,,,,,,
2018,98,1.5,,,,,10,40,40,10,,,,,,,,,,,
2018,99,1.31,,,,,20,80,,,,,,,,,,,,,
2018,101,1,,,,,,,,,,,,,,,,,,,
2018,102,1.2,,,,5,25,45,25,,,,,,,,,,,,
2018,103,,,,,,,,,,,,,,,,,,,,
2018,107,,,,,,,,,,,,,,,,,,,,
2018,108,,,,,,,,,,,,,,,,,,,,
2018,110,1.5,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,,,,,,,,,,,,,,,,,,,,
2018,114,1.5,,,,5,15,20,40,15,5,,,,,,,,,,
2018,116,1.34,0,0,0,2.5,10,50,30,5,2.5,0,0,0,,,,,,,
2018,118,1.2,,,,,,,,,,,,,,,,,,,
2018,119,1.3,,,,,30,50,20,,,,,,,,,,,,
2018Jun,1,1.3,,,,,,,,,,,,,,,,,,,
2018Jun,2,1.2,0,0,0,0,15,70,15,0,0,0,0,0,,,,,,,
2018Jun,4,1.4,,,,10,20,25,30,10,5,,,,,,,,,,
2018Jun,6,1.2,,,,,15,65,20,,,,,,,,,,,,
2018Jun,7,,,,,,,,,,,,,,,,,,,,
2018Jun,8,1.2,,,,,25,60,15,,,,,,,,,,,,
2018Jun,10,1.3,,,,,35,60,5,,,,,,,,,,,,
2018Jun,14,1.4,0,0,0,1,13,46,35,5,0,0,0,0,,,,,,,
2018Jun,15,,,,,,,,,,,,,,,,,,,,
2018Jun,16,1.7,,,,,,,,,,,,,,,,,,,
2018Jun,20,,,,,,,,,,,,,,,,,,,,
2018Jun,22,1.5,,,,10,30,40,20,,,,,,,,,,,,
2018Jun,23,1.1,,,1,10,29,33,23,4,,,,,,,,,,,
2018Jun,24,1.25,,,5,12,20,23,20,15,5,,,,,,,,,,
2018Jun,29,1.1,,,,,10,60,30,,,,,,,,,,,,
2018Jun,31,,,,,,,,,,,,,,,,,,,,
2018Jun,32,,,,,,,,,,,,,,,,,,,,
2018Jun,33,,,,,,,,,,,,,,,,,,,,
2018Jun,35,,,,,,,,,,,,,,,,,,,,
2018Jun,36,1.2,0,0,0,5,15,30,25,15,10,0,0,0,,,,,,,
2018Jun,37,1.4,,,,,2,56,42,,,,,,,,,,,,
2018Jun,38,,,,,,,,,,,,,,,,,,,,
2018Jun,39,1.5,,,,,15,35,40,10,,,,,,,,,,,
2018Jun,41,,,,,,,,,,,,,,,,,,,,
2018Jun,45,,,,,,,,,,,,,,,,,,,,
2018Jun,47,,,,,,,,,,,,,,,,,,,,
2018Jun,48,,,,,,,,,,,,,,,,,,,,
2018Jun,49,1.1,,,,,,,,,,,,,,,,,,,
2018Jun,52,1.3,0,0,1,4,19,40,26,8,2,0,0,0,,,,,,,
2018Jun,56,1.1,,,,,30,70,0,,,,,,,,,,,,
2018Jun,61,,,,,,,,,,,,,,,,,,,,
2018Jun,70,,,,,,,,,,,,,,,,,,,,
2018Jun,80,,,,,,,,,,,,,,,,,,,,
2018Jun,82,1.2,,,,,,,,,,,,,,,,,,,
2018Jun,85,1.4065860836,.0000000185,.0000262969,.0082524418,.5844142566,9.6746358685,39.0758339925,39.7880218834,10.2183871091,.6409875778,.0094093384,.0000311937,.0000000228,,,,,,,
2018Jun,89,1.3996427413,,1,2.5,5,18,20,30,15,5,2.5,1,,,,,,,,
2018Jun,93,1.4,,,,,10,37.5,50,2.5,,,,,,,,,,,
2018Jun,94,,,,,,,,,,,,,,,,,,,,
2018Jun,95,1.3180521837,1.4108046987,2.6528860933,7.2362878484,10.6236802166,14.8906029324,20.9245849685,15.9291999277,11.0984961982,6.2587557643,4.6805013599,2.5922200032,1.7019799888,,,,,,,
2018Jun,96,,,,,,,,,,,,,,,,,,,,
2018Jun,97,1.2,,,,,,,,,,,,,,,,,,,
2018Jun,98,1.6,,,,,10,40,40,10,,,,,,,,,,,
2018Jun,99,1.3,,,,,,,,,,,,,,,,,,,
2018Jun,101,1.1,,,,,,,,,,,,,,,,,,,
2018Jun,102,1.2,,,,5,30,40,20,5,,,,,,,,,,,
2018Jun,103,,,,,,,,,,,,,,,,,,,,
2018Jun,107,,,,,,,,,,,,,,,,,,,,
2018Jun,108,,,,,,,,,,,,,,,,,,,,
2018Jun,110,1.3,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2018Jun,111,,,,,,,,,,,,,,,,,,,,
2018Jun,112,,,,,,,,,,,,,,,,,,,,
2018Jun,114,1.4,,,,5,15,35,25,15,5,,,,,,,,,,
2018Jun,116,1.2,0,0,0,10,20,40,20,10,0,0,0,0,,,,,,,
2018Jun,118,1.1,,,,,,,,,,,,,,,,,,,
2018Jun,119,1.3,,,,,35,45,20,,,,,,,,,,,,
2019,1,1.7,,,,,,,,,,,,,,,,,,,
2019,2,1.5,0,0,0,0,0,25,60,15,0,0,0,0,,,,,,,
2019,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2019,6,1.4,,,,,,25,65,10,,,,,,,,,,,
2019,7,,,,,,,,,,,,,,,,,,,,
2019,8,1.4,,,,5,20,40,30,5,,,,,,,,,,,
2019,10,1.3,,,,,35,60,5,,,,,,,,,,,,
2019,14,1.4,0,0,0,1,15,45,33,6,0,0,0,0,,,,,,,
2019,15,1.725,,,,5,10,15,30,25,15,,,,,,,,,,
2019,16,1.6,,,,,,,,,,,,,,,,,,,
2019,20,,,,,,,,,,,,,,,,,,,,
2019,22,1.7,,,,0,10,30,40,20,,,,,,,,,,,
2019,23,1.5,,,1,10,17,25,28,17,2,,,,,,,,,,
2019,24,1.6949824286,,,5,6,13,17,20,16.5,12,8.5,2,,,,,,,,
2019,29,1.5,,,,,,30,60,10,,,,,,,,,,,
2019,31,,,,,,,,,,,,,,,,,,,,
2019,32,,,,,,,,,,,,,,,,,,,,
2019,33,,,,,,,,,,,,,,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,36,1.4,0,0,0,10,20,25,25,10,10,0,0,0,,,,,,,
2019,37,1.9,,,,,,5,48,45,2,,,,,,,,,,
2019,38,,,,,,,,,,,,,,,,,,,,
2019,39,1.7,,,,,15,30,40,15,,,,,,,,,,,
2019,41,,,,,,,,,,,,,,,,,,,,
2019,45,,,,,,,,,,,,,,,,,,,,
2019,47,,,,,,,,,,,,,,,,,,,,
2019,48,,,,,,,,,,,,,,,,,,,,
2019,49,1.3,,,,,,,,,,,,,,,,,,,
2019,52,1.6,0,0,1,5,15,21,22,18,12,5,1,0,,,,,,,
2019,56,1.4,,,,,5,60,35,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,70,,,,,,,,,,,,,,,,,,,,
2019,80,,,,,,,,,,,,,,,,,,,,
2019,82,,,,,,,,,,,,,,,,,,,,
2019,85,1.6545369567,.0000274637,.0020458149,.0690465803,1.0563726529,7.3774636712,23.6706287071,35.0552588218,24.004447419,7.5874731012,1.1019472588,.0730623529,.0022261562,,,,,,,
2019,89,1.7754795633,,,0,2.5,10,15,30,25,10,5,2.5,,,,,,,,
2019,93,1.8,,,,,,15,60,20,5,,,,,,,,,,
2019,94,,,,,,,,,,,,,,,,,,,,
2019,95,1.3303818836,3.4046820015,3.9009654024,6.8941743274,8.9826384916,12.5977944194,17.4357335481,15.9530034972,11.9889076541,10.3142017121,5.2515420251,2.0824014116,1.1939555095,,,,,,,
2019,96,,,,,,,,,,,,,,,,,,,,
2019,97,1.4,,,,,,,,,,,,,,,,,,,
2019,98,1.6,,,,,15,35,35,15,,,,,,,,,,,
2019,99,1.7,,,,,,30,70,,,,,,,,,,,,
2019,101,1.1,,,,,,,,,,,,,,,,,,,
2019,102,1.3,,,,5,10,50,30,5,,,,,,,,,,,
2019,103,,,,,,,,,,,,,,,,,,,,
2019,107,,,,,,,,,,,,,,,,,,,,
2019,108,,,,,,,,,,,,,,,,,,,,
2019,110,,,,,,,,,,,,,,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,
2019,112,,,,,,,,,,,,,,,,,,,,
2019,114,1.6,,,,5,15,20,40,15,5,,,,,,,,,,
2019,116,,,,,,,,,,,,,,,,,,,,
2019,118,1.4,,,,,,,,,,,,,,,,,,,
2019,119,1.5,,,,,15,35,50,,,,,,,,,,,,
2019Jun,1,1.7,,,,,,,,,,,,,,,,,,,
2019Jun,2,1.5,0,0,0,0,0,25,60,15,0,0,0,0,,,,,,,
2019Jun,4,1.6,,,,10,20,25,30,10,5,,,,,,,,,,
2019Jun,6,1.7,,,,,,30,60,10,,,,,,,,,,,
2019Jun,7,,,,,,,,,,,,,,,,,,,,
2019Jun,8,1.4,,,,5,20,40,30,5,,,,,,,,,,,
2019Jun,10,1.6,,,,,,35,60,5,,,,,,,,,,,
2019Jun,14,1.4,0,0,0,2,15,40,34,8,1,0,0,0,,,,,,,
2019Jun,15,,,,,,,,,,,,,,,,,,,,
2019Jun,16,1.6,,,,,,,,,,,,,,,,,,,
2019Jun,20,,,,,,,,,,,,,,,,,,,,
2019Jun,22,1.7,,,,,10,30,40,20,,,,,,,,,,,
2019Jun,23,1.4,,,1,9,23,30,28,8,1,,,,,,,,,,
2019Jun,24,1.7,,,2,8,16,19,19,15,12,7,2,,,,,,,,
2019Jun,29,1.3,,,,,10,50,30,10,,,,,,,,,,,
2019Jun,31,,,,,,,,,,,,,,,,,,,,
2019Jun,32,,,,,,,,,,,,,,,,,,,,
2019Jun,33,,,,,,,,,,,,,,,,,,,,
2019Jun,35,,,,,,,,,,,,,,,,,,,,
2019Jun,36,1.2,0,0,0,10,20,25,25,10,10,0,0,0,,,,,,,
2019Jun,37,1.9,,,,,,20,65,15,,,,,,,,,,,
2019Jun,38,,,,,,,,,,,,,,,,,,,,
2019Jun,39,1.6,,,,,10,35,40,15,,,,,,,,,,,
2019Jun,41,,,,,,,,,,,,,,,,,,,,
2019Jun,45,,,,,,,,,,,,,,,,,,,,
2019Jun,47,,,,,,,,,,,,,,,,,,,,
2019Jun,48,,,,,,,,,,,,,,,,,,,,
2019Jun,49,1.4,,,,,,,,,,,,,,,,,,,
2019Jun,52,,,,,,,,,,,,,,,,,,,,
2019Jun,56,1.4,,,,,5,60,35,,,,,,,,,,,,
2019Jun,61,,,,,,,,,,,,,,,,,,,,
2019Jun,70,,,,,,,,,,,,,,,,,,,,
2019Jun,80,,,,,,,,,,,,,,,,,,,,
2019Jun,82,,,,,,,,,,,,,,,,,,,,
2019Jun,85,1.6365601321,.000032529,.002353972,.077209809,1.1482852259,7.7973931768,24.3305309171,35.0466076556,23.3418380411,7.1752761547,1.0132349749,.0653045421,.0019330018,,,,,,,
2019Jun,89,1.7278756001,,,0,2.5,10,25,30,17.5,7.5,5,2.5,,,,,,,,
2019Jun,93,1.7,,,,,,15,64,18,3,,,,,,,,,,
2019Jun,94,,,,,,,,,,,,,,,,,,,,
2019Jun,95,1.3609747794,.8637560189,1.5019680242,4.8338453402,10.8675459025,16.0063476942,20.2230139856,18.3289995269,13.6361906511,8.6888438683,2.8858499662,1.5817635411,.5818754808,,,,,,,
2019Jun,96,,,,,,,,,,,,,,,,,,,,
2019Jun,97,,,,,,,,,,,,,,,,,,,,
2019Jun,98,1.6,,,,,15,30,40,15,,,,,,,,,,,
2019Jun,99,,,,,,,,,,,,,,,,,,,,
2019Jun,101,1.2,,,,,,,,,,,,,,,,,,,
2019Jun,102,1.3,,,,5,15,45,30,5,,,,,,,,,,,
2019Jun,103,,,,,,,,,,,,,,,,,,,,
2019Jun,107,,,,,,,,,,,,,,,,,,,,
2019Jun,108,,,,,,,,,,,,,,,,,,,,
2019Jun,110,,0,0,0,5,17.5,40,27.5,10,0,0,0,0,,,,,,,
2019Jun,111,,,,,,,,,,,,,,,,,,,,
2019Jun,112,,,,,,,,,,,,,,,,,,,,
2019Jun,114,1.5,,,,5,15,25,35,15,5,,,,,,,,,,
2019Jun,116,,,,,,,,,,,,,,,,,,,,
2019Jun,118,1.4,,,,,,,,,,,,,,,,,,,
2019Jun,119,1.4,,,,,25,40,35,,,,,,,,,,,,
2022,1,1.8,,,,,,,,,,,,,,,,,,,
2022,2,1.6,0,0,0,0,0,25,60,15,0,0,0,0,,,,,,,
2022,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2022,6,1.9,,,,,,,60,40,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,
2022,8,1.5,,,2,6,20,30,35,5,2,,,,,,,,,,
2022,10,1.6,,,,,,35,60,5,,,,,,,,,,,
2022,14,1.7,0,0,0,0,1,17,49,29,4,0,0,0,,,,,,,
2022,15,1.975,,,,,5,15,30,25,20,5,,,,,,,,,
2022,16,1.6,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,
2022,22,1.7,,,,,10,30,45,15,,,,,,,,,,,
2022,23,1.5,,,1,10,20,25,28,10,5,1,,,,,,,,,
2022,24,1.8,,1,5,8,11,13,14,14,14,12,7,1,,,,,,,
2022,29,1.7,,,,,,30,60,10,,,,,,,,,,,
2022,31,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,
2022,33,,,,,,,,,,,,,,,,,,,,
2022,35,,,,,,,,,,,,,,,,,,,,
2022,36,1.5,0,0,5,10,15,20,20,15,10,5,0,0,,,,,,,
2022,37,2.2,,,,,,1,39,52,8,,,,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,
2022,39,1.7,,,,5,10,30,35,20,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,
2022,49,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,
2022,56,1.5,,,,,5,40,50,5,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,
2022,70,,,,,,,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,
2022,85,1.75,.0183669954,.1470680905,.8720721799,3.5378552304,9.825075404,18.6870009039,24.3491300115,21.7381918556,13.2964406876,5.5707907634,1.5980623664,.3599455114,,,,,,,
2022,89,1.9,,,0,2.5,7.5,15,30,25,12.5,5,2.5,,,,,,,,
2022,93,,,,,,,,,,,,,,,,,,,,
2022,94,,,,,,,,,,,,,,,,,,,,
2022,95,1.5708060113,1.6856477247,2.2022857462,4.133030771,7.6076319667,12.3172269993,16.7566862984,17.8526257078,15.4510093034,11.322488551,6.5105780812,2.7277167319,1.4330721184,,,,,,,
2022,96,,,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,
2022,98,1.7,,,,,15,25,45,15,,,,,,,,,,,
2022,99,1.6,,,,,,30,70,,,,,,,,,,,,
2022,101,1.5,,,,,,,,,,,,,,,,,,,
2022,102,,,,,,,,,,,,,,,,,,,,
2022,103,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,
2022,108,,,,,,,,,,,,,,,,,,,,
2022,110,2,0,0,0,2.5,5,7.5,17.5,37.5,20,5,2.5,2.5,,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,
2022,114,1.4,,,,5,15,35,25,15,5,,,,,,,,,,
2022,116,1.7,0,0,0,5,10,20,30,20,10,5,0,0,,,,,,,
2022,118,1.7,,,,,,,,,,,,,,,,,,,
2022,119,2,,,,,5,20,35,40,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,1,1.8,,,,1,2,10,60,22,5,,,,,,,,,,
2017,2,1.9,0,0,0,0,0,0,70,30,0,0,0,0,,,,,,,
2017,4,1.9,,,,,0,10,40,40,10,,,,,,,,,,
2017,6,1.8,,,,,5,20,65,10,,,,,,,,,,,
2017,7,1.8,,,,,,,,,,,,,,,,,,,
2017,8,2.1,,,,,,,40,60,,,,,,,,,,,
2017,10,2.1,,,,,,,25,70,5,,,,,,,,,,
2017,14,2.1,0,0,0,0,1,10,33,38,16,2,0,0,,,,,,,
2017,15,1.9,,,,,,10,50,40,,,,,,,,,,,
2017,16,2.2,0,1,2,4,9,13,20,24,19,5,2,1,,,,,,,
2017,20,2.1,,,,,,,40,60,,,,,,,,,,,
2017,22,2.2,,,,,,10,35,45,10,,,,,,,,,,
2017,23,2,,,,,2,23,40,30,5,,,,,,,,,,
2017,24,1.9,,,,4,16,19,31,25,5,,,,,,,,,,
2017,29,1.7,,,,,20,30,40,10,,,,,,,,,,,
2017,31,1.9,,,,,10,25,45,20,,,,,,,,,,,
2017,32,2,0,.0000000173,.0000225674,.006716402,.4775063423,8.2674535789,36.2535415185,41.5399650943,12.4797710262,.9569343405,.0180086531,.0000804595,,,,,,,
2017,33,1.8,.5,1,2,4,15,25,35,9,5,2,1,.5,,,,,,,
2017,35,1.9,,,,,,10,50,40,,,,,,,,,,,
2017,36,1.8,0,0,0,0,15,30,40,10,5,0,0,0,,,,,,,
2017,37,1.9,,,,,,12,68,20,,,,,,,,,,,
2017,38,1.9,,,,,,20,60,20,,,,,,,,,,,
2017,39,2,,,,,5,10,30,40,15,,,,,,,,,,
2017,41,1.9,,,,,,,80,20,,,,,,,,,,,
2017,45,1.85,,,,,,10,55,30,5,,,,,,,,,,
2017,47,2,,,,5,5,10,25,35,15,5,,,,,,,,,
2017,48,1.8,,,,,,,,,,,,,,,,,,,
2017,49,1.9,,,,,,,,,,,,,,,,,,,
2017,52,1.9,0,0,0,1,4,15,44,22,8,5,1,0,,,,,,,
2017,56,2,,,,,,10,30,50,10,,,,,,,,,,
2017,61,2,,,,,,5,45,45,5,,,,,,,,,,
2017,70,2,,,,,,,40,60,,,,,,,,,,,
2017,80,1.6,0,0,0,.6993006993,2.5641025641,25.8741258741,55.9440559441,14.2191142191,.6993006993,0,0,0,,,,,,,
2017,82,1.9,,,,,,,,,,,,,,,,,,,
2017,85,2.0105938043,.0000000247,.0000088643,.0012062039,.0626151824,1.2530825811,9.7838368845,30.1465681202,36.948170276,18.0409856143,3.4907361224,.264911222,.0078789042,,,,,,,
2017,88,2.0291736681,1,2,3,5,8,10,15,20,15,10,8,3,,,,,,,
2017,89,1.9480872283,,,1,4,7.5,15,25,30,10,5,2.5,,,,,,,,
2017,93,1.9,,,,,,10,45,40,5,,,,,,,,,,
2017,94,1.975,,.5,1,1.5,2,3,36,47,6,2,1,,,,,,,,
2017,95,1.7487710452,.5384898691,1.012338908,2.9661458135,6.7683910789,12.0283144045,16.6475557553,17.9441364995,16.8715209459,11.6561404903,6.8223370157,3.7964565779,2.9481726414,,,,,,,
2017,96,2,,,,,,10,25,40,25,,,,,,,,,,
2017,97,1.9,,,,,,,,,,,,,,,,,,,
2017,98,1.9,,,,,,5,60,30,5,,,,,,,,,,
2017,99,2,,,,,,,30,70,,,,,,,,,,,
2017,101,1.9,,,,,,5,65,30,,,,,,,,,,,
2017,102,2.1,,,,,5,10,35,45,5,,,,,,,,,,
2017,103,1.9,,,,,,5,55,40,,,,,,,,,,,
2017,107,2.120274742,0,0,.0000001763,.0002750096,.0723092146,3.337029566,28.7479833838,49.36022835,17.2835786863,1.1837521597,.0148114067,.000032047,,,,,,,
2017,108,2.1369377839,,,,,.52,10.41,23.76,33.37,22.72,9.03,.19,,,,,,,,
2017,110,1.8,0,0,0,2.5,7.5,20,32.5,20,17.5,0,0,0,,,,,,,
2017,111,1.6,,,,,,,,,,,,,,,,,,,
2017,112,2.2,,,,5,10,15,20,30,15,5,,,,,,,,,
2017,114,1.9,,,1,5,10,10,49,20,5,,,,,,,,,,
2017,116,2.1,0,0,0,0,0,0,25,60,15,0,0,0,,,,,,,
2017,118,2,,,,,,,,,,,,,,,,,,,
2017,119,1.8,,,,,5,20,40,30,5,,,,,,,,,,
2018,1,1.8,,,,5,10,15,45,20,5,,,,,,,,,,
2018,2,2.2,0,0,0,0,0,0,15,75,10,0,0,0,,,,,,,
2018,4,1.8,,,,5,10,25,35,20,5,,,,,,,,,,
2018,6,1.8,,,,,5,10,65,20,,,,,,,,,,,
2018,7,1.7,,,,,,,,,,,,,,,,,,,
