INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2019Jun,38,1.9,,,,,,,80,20,,,,,,,,,,,,,
2019Jun,39,1.9,,,,,5,8,45,30,12,,,,,,,,,,,,
2019Jun,41,,,,,,,,,,,,,,,,,,,,,,
2019Jun,47,1.4,,,,,,,,,,,,,,,,,,,,,
2019Jun,48,1.4,,,,,,50,50,,,,,,,,,,,,,,
2019Jun,49,1,,,,,,,,,,,,,,,,,,,,,
2019Jun,52,1.7,0,0,0,1,7,23,37,24,7,1,0,0,,,,,,,,,
2019Jun,54,,,,,,,60,40,,,,,,,,,,,,,,
2019Jun,56,1.4,,,,,5,45,45,5,,,,,,,,,,,,,
2019Jun,61,1.7,,,,,5,25,50,17.5,2.5,,,,,,,,,,,,
2019Jun,63,1.7,0,0,0,0,0,30,65,5,0,0,0,0,,,,,,,,,
2019Jun,67,,,,,,,,,,,,,,,,,,,,,,
2019Jun,68,,,,,,,,,,,,,,,,,,,,,,
2019Jun,80,,,,,,,,,,,,,,,,,,,,,,
2019Jun,82,1.9,,,,,,,,,,,,,,,,,,,,,
2019Jun,85,1.7604277228,0,0,.000000519,.0014194762,.4040628795,12.9658455195,53.24899792,30.9257810243,2.43118003,.0226899362,.000022693,.0000000023,,,,,,,,,
2019Jun,88,1.6,,,,2.5,5,10,55,20,5,2.5,,,,,,,,,,,
2019Jun,89,1.6,,,1,2,10,30,33,19,2,2,1,,,,,,,,,,
2019Jun,91,1.6,0,0,0,2.5,7.5,30,40,17.5,2.5,0,0,0,,,,,,,,,
2019Jun,93,1.6,,,,,2.5,17.5,70,10,,,,,,,,,,,,,
2019Jun,94,1.669,,.5,1,3,10,19,36,19,7,3,1,.5,,,,,,,,,
2019Jun,95,1.6762004246,.735158909,1.2547851313,3.9086250145,7.1687418907,13.6864983427,10.7240118471,26.7507787587,14.1775833328,9.0621893667,4.9119767462,4.3784362377,3.2412144226,,,,,,,,,
2019Jun,96,1.3,,,3,7,20,30,25,10,5,,,,,,,,,,,,
2019Jun,97,1.5,,,,,,,,,,,,,,,,,,,,,
2019Jun,98,1.6,,,,,,20,55,20,5,,,,,,,,,,,,
2019Jun,99,1.5,,,,,,,,,,,,,,,,,,,,,
2019Jun,101,2,,,,,,,,,,,,,,,,,,,,,
2019Jun,102,1.3,,,,,,,,,,,,,,,,,,,,,
2019Jun,103,1.7,,,,,5,30,50,10,5,,,,,,,,,,,,
2019Jun,107,1.7298200647,.0000734979,.0038477321,.0985238121,1.2289219438,7.5062120488,22.5564662089,33.4606855287,24.5348247423,8.8830903382,1.5831079271,.1382395519,.0060066682,,,,,,,,,
2019Jun,108,2.0701,,,,,,13.74,25.27,32.49,20.82,7.64,.04,,,,,,,,,,
2019Jun,110,1.5,.0000001018,.0000680125,.0122528493,.6060890119,8.4432199174,34.0914668596,40.7873670039,14.5073261045,1.5073619473,.0444844575,.000362932,.0000008023,,,,,,,,,
2019Jun,111,,,,,,,,,,,,,,,,,,,,,,
2019Jun,112,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2019Jun,114,1.9,,,,5,10,15,45,20,5,,,,,,,,,,,,
2019Jun,115,1.4,.5818395655,1.1937402301,3.965841446,8.9160429663,15.3001830406,20.0423527516,20.0423527514,15.3001830406,8.9160429663,3.965841446,1.3462572041,.4293225915,,,,,,,,,
2019Jun,116,1.5,0,0,0,2.5,12.5,30,35,17.5,2.5,0,0,0,,,,,,,,,
2020,2,1.7,0,0,0,0,0,0,50,50,0,0,0,0,,,,,,,,,
2020,4,,,,,,,,,,,,,,,,,,,,,,
2020,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,,,
2020,10,1.7,,,,,10,30,60,,,,,,,,,,,,,,
2020,14,2.08279544,0,0,0,1,6,14,23,21,17,11,5,2,,,,,,,,,
2020,15,1.775,,,,5,10,15,30,20,15,5,,,,,,,,,,,
2020,16,1.6,1,2,7,8,9,19,25,17,8,3,1,0,,,,,,,,,
2020,20,1.7,,,,5,12,26,37,15,5,,,,,,,,,,,,
2020,22,1.9,,,,,10,20,45,25,,,,,,,,,,,,,
2020,23,1.6,,,1,8,13,19,22,17,13,6,1,,,,,,,,,,
2020,24,1.7,,,5,6,13,17,20,16.5,12,8.5,2,,,,,,,,,,
2020,26,1.8,,,5,5,10,15,25,20,10,5,5,,,,,,,,,,
2020,29,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2020,30,1.8,,,,,,10,80,10,,,,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,,,
2020,33,1.9,0,0,3,5,8,18,28,22,10,6,0,0,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,
2020,37,2.1,,,,,,2,39,50,9,,,,,,,,,,,,
2020,38,1.5,,,,,,15,70,15,,,,,,,,,,,,,
2020,39,1.6,,,,3,10,15,45,22,5,,,,,,,,,,,,
2020,41,1.9,,,,,,10,75,15,,,,,,,,,,,,,
2020,47,,,,,,,,,,,,,,,,,,,,,,
2020,48,,,,,,,,,,,,,,,,,,,,,,
2020,49,1.4,,,,,,,,,,,,,,,,,,,,,
2020,52,,,,,,,,,,,,,,,,,,,,,,
2020,54,,,,,,5,25,45,25,,,,,,,,,,,,,
2020,56,1.4,,,,,10,60,30,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,
2020,63,1.7,0,0,0,0,10,10,65,15,0,0,0,0,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,,,
2020,68,1.9,,,,,,,,,,,,,,,,,,,,,
2020,80,1.6,0,0,.2865329513,1.7191977077,11.1747851003,25.5014326648,35.8166189111,18.6246418338,6.5902578797,0,.2865329513,0,,,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,,,
2020,85,1.8021255191,.0031281177,.0429767552,.3888972892,2.2208618203,8.0133911066,18.2872475987,26.4128752929,24.1522322616,13.9810233802,5.1210253975,1.1859265942,.1904143859,,,,,,,,,
2020,88,1.9,,,,,5,15,30,25,15,7.5,2.5,,,,,,,,,,
2020,89,1.8,,,0,2.5,11,16,32,22,9,5,2.5,,,,,,,,,,
2020,91,1.5,0,0,0,7.5,15,25,30,15,7.5,0,0,0,,,,,,,,,
2020,93,1.8,,,,,,10,70,15,5,,,,,,,,,,,,
2020,94,1.788,.5,.5,1,1.5,3,15,40,30,5,2,1,.5,,,,,,,,,
2020,95,1.8613846955,.5384898691,1.012338908,2.9661458135,4.9602014992,10.2201248248,13.0311765959,19.7523260792,17.7756157357,15.2725196497,7.7264318055,4.7005513678,2.0440778516,,,,,,,,,
2020,96,1.6,,,,5,10,20,30,25,7,3,,,,,,,,,,,
2020,97,,,,,,,,,,,,,,,,,,,,,,
2020,98,1.9,,,,,,20,45,30,5,,,,,,,,,,,,
2020,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2020,101,1.8,,,,5,10,20,30,35,,,,,,,,,,,,,
2020,102,1.3,,,,,,,,,,,,,,,,,,,,,
2020,103,1.8,,,,5,10,20,35,20,10,,,,,,,,,,,,
2020,107,1.9542398586,.0002375879,.0066003159,.1066495432,.9848034849,5.2092556308,15.8180698682,27.6167760475,27.7464503016,16.0420573986,5.3329014276,1.0177301676,.1184682262,,,,,,,,,
2020,108,1.4965575,,,,2.32,14.17,27.04,31.5,18.98,5.99,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,,,
2020,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,114,1.6,,,,,5,10,25,40,15,5,,,,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,,,
2020,116,,,,,,,,,,,,,,,,,,,,,,
2020Jun,2,1.6,0,0,0,0,0,40,60,0,0,0,0,0,,,,,,,,,
2020Jun,4,,,,,,,,,,,,,,,,,,,,,,
2020Jun,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020Jun,7,,,,,,,,,,,,,,,,,,,,,,
2020Jun,10,1.7,,,,,10,30,60,,,,,,,,,,,,,,
2020Jun,14,2.1,0,0,0,2,7,13,23,20,17,10,5,3,,,,,,,,,
2020Jun,15,,,,,,,,,,,,,,,,,,,,,,
2020Jun,16,1.6,1,2,7,8,9,19,25,17,8,3,1,0,,,,,,,,,
2020Jun,20,1.7,,,,5,10,27,38,15,5,,,,,,,,,,,,
2020Jun,22,1.9,,,,,10,20,45,25,,,,,,,,,,,,,
2020Jun,23,1.6,,,1,8,14,19,24,18,12,4,,,,,,,,,,,
2020Jun,24,1.662525989,1,2,2,7,14,14,20,14,14,8,2,2,,,,,,,,,
2020Jun,26,1.7,,,5,5,10,15,35,15,10,5,,,,,,,,,,,
2020Jun,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2020Jun,30,1.8,,,,,,,,,,,,,,,,,,,,,
2020Jun,32,,,,,,,,,,,,,,,,,,,,,,
2020Jun,33,1.8,,,,,,,,,,,,,,,,,,,,,
2020Jun,35,,,,,,,,,,,,,,,,,,,,,,
2020Jun,37,2.2,,,,,,1,42,47,10,,,,,,,,,,,,
2020Jun,38,1.7,,,,,,,80,20,,,,,,,,,,,,,
2020Jun,39,1.6,,,,3,10,25,32,20,10,,,,,,,,,,,,
2020Jun,41,,,,,,,,,,,,,,,,,,,,,,
2020Jun,47,,,,,,,,,,,,,,,,,,,,,,
2020Jun,48,,,,,,,,,,,,,,,,,,,,,,
2020Jun,49,1.4,,,,,,,,,,,,,,,,,,,,,
2020Jun,52,,,,,,,,,,,,,,,,,,,,,,
2020Jun,54,,,,,,10,35,55,,,,,,,,,,,,,,
2020Jun,56,1.4,,,,,10,40,40,10,,,,,,,,,,,,,
2020Jun,61,,,,,,,,,,,,,,,,,,,,,,
2020Jun,63,1.8,0,0,0,0,5,15,60,15,5,,,,,,,,,,,,
2020Jun,67,,,,,,,,,,,,,,,,,,,,,,
2020Jun,68,,,,,,,,,,,,,,,,,,,,,,
2020Jun,80,,,,,,,,,,,,,,,,,,,,,,
2020Jun,82,,,,,,,,,,,,,,,,,,,,,,
2020Jun,85,1.788433399,.0000253873,.0016096277,.0494953376,.7363501827,5.3286044086,18.8506684321,32.7255828516,27.9320326996,11.7148022692,2.4074641463,.2413453117,.0120193456,,,,,,,,,
2020Jun,88,2,,,,,5,15,35,20,15,7.5,2.5,,,,,,,,,,
2020Jun,89,1.7,,,0,2,5,21,40,26,2.5,2,1.5,,,,,,,,,,
2020Jun,91,1.6,0,0,0,5,15,25,32.5,17.5,5,0,0,0,,,,,,,,,
2020Jun,93,1.7,,,,,5,15,60,15,5,,,,,,,,,,,,
2020Jun,94,1.709,,.5,2,5,7,12,37,26,6,3,1,.5,,,,,,,,,
2020Jun,95,1.8326164862,.715794756,1.2446811506,3.1900949382,6.5587966014,10.8173224979,14.3116745527,17.6363854353,16.1945944313,12.0947273324,8.1014988203,5.3893751908,3.7450542931,,,,,,,,,
2020Jun,96,1.5,,,,5,10,25,35,15,7,3,,,,,,,,,,,
2020Jun,97,,,,,,,,,,,,,,,,,,,,,,
2020Jun,98,1.9,,,,,5,15,40,35,5,,,,,,,,,,,,
2020Jun,99,1.6,,,,,,,,,,,,,,,,,,,,,
2020Jun,101,1.8,,,,,,,,,,,,,,,,,,,,,
2020Jun,102,,,,,,,,,,,,,,,,,,,,,,
2020Jun,103,,,,,,,,,,,,,,,,,,,,,,
2020Jun,107,1.9641928258,.0008075486,.0152859815,.1816835669,1.3164814207,5.8247961726,15.7581147817,26.0928125696,26.4584900505,16.4302189386,6.2450195901,1.4514803677,.2248090115,,,,,,,,,
2020Jun,108,1.35342,,,,5.33,17.88,30.36,28.02,15.29,3.12,,,,,,,,,,,,
2020Jun,110,,,,,,,,,,,,,,,,,,,,,,
2020Jun,111,,,,,,,,,,,,,,,,,,,,,,
2020Jun,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020Jun,114,1.3,,,2,5,10,35,25,15,5,3,,,,,,,,,,,
2020Jun,115,,,,,,,,,,,,,,,,,,,,,,
2020Jun,116,,0,0,0,5,7.5,22.5,32.5,22.5,7.5,2.5,0,0,,,,,,,,,
2023,2,1.8,0,0,0,0,0,10,70,20,0,0,0,0,,,,,,,,,
2023,4,1.9,2,3,5,7.5,10,15,20,17.5,10,5,3,2,,,,,,,,,
2023,6,2,,,,,,,40,60,,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,10,1.7,,,,,10,30,60,,,,,,,,,,,,,,
2023,14,1.87827667,1,1,2,5,8,13,15,15,15,13,6,6,,,,,,,,,
2023,15,1.95,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2023,16,1.6,1,2,3,5,11,20,22,17,9,6,3,1,,,,,,,,,
2023,20,1.9,,,5,8,14,18,30,20,5,,,,,,,,,,,,
2023,22,1.8,,,,,,20,60,20,,,,,,,,,,,,,
2023,23,2.1,,1,2,4,10,15,17,18,16,11,5,1,,,,,,,,,
2023,24,1.9,,1,3.5,8,11,13,14,14.2,14,12.1,7,2.2,,,,,,,,,
2023,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,,,
2023,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2023,30,1.9,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,33,2,0,0,0,4,7,12,18,22,17,10,9,1,,,,,,,,,
2023,35,,,,,,,,,,,,,,,,,,,,,,
2023,37,2.2,,,,,,1,29,46,22,2,,,,,,,,,,,
2023,38,1.7,,,,,,,80,20,,,,,,,,,,,,,
2023,39,1.8,,,,5,10,15,40,20,10,,,,,,,,,,,,
2023,41,1.9,,,,,,20,80,,,,,,,,,,,,,,
2023,47,1.9,,,,,,,,,,,,,,,,,,,,,
2023,48,1.6,,,,,,,,,,,,,,,,,,,,,
2023,49,,,,,,,,,,,,,,,,,,,,,,
2023,52,,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,5,15,60,15,5,,,,,,,,,,,,
2023,56,1.5,,,,,10,40,40,10,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,1.8,0,0,0,0,5,20,60,15,0,,,,,,,,,,,,
2023,67,,,,,,,,,,,,,,,,,,,,,,
2023,68,,,,,,,,,,,,,,,,,,,,,,
2023,80,1.7,0,0,2.2922636103,5.7306590258,14.3266475645,22.0630372493,25.5014326647,14.899713467,9.4555873926,3.4383954155,2.005730659,.2865329513,,,,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.95,.0166461886,.1183436145,.6587863526,2.6173861765,7.4248907767,15.0436405639,21.7749396845,22.5193747064,16.6401038446,8.7843887907,3.3123122024,1.0891870986,,,,,,,,,
2023,88,2,,,,2.5,5,10,40,20,10,7.5,5,,,,,,,,,,
2023,89,1.8,,,0,2,5,18.5,35,25,7.5,5,2,,,,,,,,,,
2023,91,1.7,0,0,2.5,5,15,30,35,10,2.5,0,0,0,,,,,,,,,
2023,93,2,,,,,,2.5,42.5,40,15,,,,,,,,,,,,
2023,94,1.73,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,,,
2023,95,1.9479400277,.0109979211,.247604367,1.2596596307,4.9799069899,10.0224593569,14.7757780268,20.1699534279,18.6537372813,14.2333397847,8.0260496081,3.9757488246,3.644764781,,,,,,,,,
2023,96,2,,,,,,,,,,,,,,,,,,,,,
2023,97,,,,,,,,,,,,,,,,,,,,,,
2023,98,1.9,,,,,5,25,30,25,15,,,,,,,,,,,,
2023,99,1.9,,,,,,30,70,,,,,,,,,,,,,,
2023,101,1.8,,,3,5,10,24,35,18,5,,,,,,,,,,,,
2023,102,,,,,,,,,,,,,,,,,,,,,,
2023,103,1.8,,,,5,10,25,30,20,10,,,,,,,,,,,,
2023,107,1.933,.0001573862,.0050721514,.0920424623,.9274040078,5.2030094817,16.2941399317,28.5377404107,27.9805077603,15.3576122592,4.713661344,.8074531034,.0811997013,,,,,,,,,
2023,108,1.94418,,,,,3.46,15.66,28.28,30.31,17.52,4.77,,,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,111,,,,,,,,,,,,,,,,,,,,,,
