INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2020,1,1.6,,,1,2,9,30,46,8,3,1,,,,,,,,,,,
2020,2,1.5,0,0,0,0,0,40,60,0,0,0,0,0,,,,,,,,,
2020,4,1.5,,2.5,5,10,17.5,20,25,15,5,,,,,,,,,,,,
2020,6,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2020,7,1.4777128657,,,,,,,,,,,,,,,,,,,,,
2020,14,2.1,0,0,0,1,4,12,28,27,18,8,2,0,,,,,,,,,
2020,15,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,16,1.4,2,5,7,8,17,24,21,11,3,1,1,0,,,,,,,,,
2020,20,1.6,,,,5,15,25,40,15,,,,,,,,,,,,,
2020,22,1.5,,,,,15,35,35,15,,,,,,,,,,,,,
2020,23,1.3,,,,2,19,26,21,18,10,4,,,,,,,,,,,
2020,24,1.5097861451,,1,3,5,12,24,23,20,8,3,1,,,,,,,,,,
2020,26,1.5,,,5,5,15,25,30,10,5,5,,,,,,,,,,,
2020,32,1.5,.0003680213,.0114755376,.2604082498,2.7016093233,13.1825206455,30.2002506075,32.6065690308,16.5966220843,3.9717997013,.4446683177,.0231457209,.00056276,,,,,,,,,
2020,33,1.7,0,0,2,7,12,16,24,18,13,8,0,0,,,,,,,,,
2020,36,1.8,,,,,10,25,50,15,,,,,,,,,,,,,
2020,37,1.5,,,,,,19,73,8,,,,,,,,,,,,,
2020,38,1.48,,,,,,45,55,,,,,,,,,,,,,,
2020,39,1.5,,,,5,10,27,33,20,5,,,,,,,,,,,,
2020,41,1.4,,,,,20,60,20,,,,,,,,,,,,,,
2020,45,1.6,,,,5,5,25,35,25,5,,,,,,,,,,,,
2020,47,1.5,,,5,5,20,30,20,15,5,,,,,,,,,,,,
2020,48,1.1,,,,,15,80,5,,,,,,,,,,,,,,
2020,49,1.2,,,,,,,,,,,,,,,,,,,,,
2020,52,1.4,0,0,1,4,16,36,27,12,3,1,0,0,,,,,,,,,
2020,54,,,,,,40,50,10,,,,,,,,,,,,,,
2020,56,1.3,,,,,25,40,35,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,
2020,63,1.6,,,,,,30,60,10,,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,,,
2020,68,1.5,,,,,,,,,,,,,,,,,,,,,
2020,80,2,0,.1280409731,.3841229193,1.6645326504,8.7067861716,15.1088348271,26.248399488,22.9193341869,13.3162612036,7.6824583867,2.1766965429,1.6645326504,,,,,,,,,
2020,82,1.5,,,,,,,,,,,,,,,,,,,,,
2020,85,1.455036484,.0042327374,.0742211865,.7585580269,4.3910363177,14.4299084532,26.9681704398,28.6927685629,17.3808777769,5.9895066054,1.1722559122,.1300185134,.0084454677,,,,,,,,,
2020,88,1.4,,,5,9,11,15,20,20,15,5,,,,,,,,,,,
2020,89,1.5591143338,0,0,0,.2,5.7,33.1,45.3,14.7,1,0,0,0,,,,,,,,,
2020,91,1.5,0,0,0,2.5,17.5,35,37.5,7.5,0,0,0,0,,,,,,,,,
2020,93,1.6,,,,,,30,65,5,,,,,,,,,,,,,
2020,95,1.4452523372,.3052088901,.7278806212,3.0885269866,8.8674012717,17.22642038,22.6437024077,20.1397258277,13.9508449379,6.7659965118,3.1904044682,2.0840661736,1.0098215235,,,,,,,,,
2020,96,1.5,,,3,7,10,25,30,15,7,3,,,,,,,,,,,
2020,97,1.2172398403,,,,,,,,,,,,,,,,,,,,,
2020,98,1.6,,,,,5,30,40,20,5,,,,,,,,,,,,
2020,99,1.4,,,,,,45,55,,,,,,,,,,,,,,
2020,101,1.7,,,,,7.5,25,35,25,7.5,,,,,,,,,,,,
2020,102,1.3,,,,,,,,,,,,,,,,,,,,,
2020,103,1.6,,,,,5,30,45,15,5,,,,,,,,,,,,
2020,107,1.543353,.001802146,.0408581042,.5141767635,3.5201062287,13.1490159779,26.8627249518,30.056615169,18.4231499004,6.1800410961,1.1322305861,.1129763325,.0063027438,,,,,,,,,
2020,108,1.47879,,,,1.67,14.24,28.76,32.87,18.4,4.06,,,,,,,,,,,,
2020,110,1.4665584441,.0032593096,.0377886602,.5193283122,3.6507745715,13.7401409062,27.7582504281,30.1476105411,17.6057670359,5.5218008246,.9279124845,.0832858893,.0040810368,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,,,
2020,112,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2020,114,1.8,,,,,,,,,,,,,,,,,,,,,
2020,115,1.4,.468147596,1.0496124194,3.7003017347,8.7287477768,15.4662985879,20.5868918853,20.5868918851,15.4662985879,8.7287477768,3.7003017347,1.1780641909,.3396958245,,,,,,,,,
2020,116,1.5,0,0,0,5,15,30,30,15,5,0,0,0,,,,,,,,,
2020,127,1.5,.0386911332,.1907260013,1.3302990542,5.6409329348,14.9986176775,25.0273601731,26.220715709,17.2487855523,7.1218106336,1.8441893556,.2991806422,.0386911332,,,,,,,,,
2020,128,1.7,,1,1,2,5,25,40,18,5,2,1,,,,,,,,,,
2020Mar,1,1.6,,,1,2,9,36,40,8,3,1,,,,,,,,,,,
2020Mar,2,1.4,0,0,0,0,0,40,60,0,0,0,0,0,,,,,,,,,
2020Mar,4,1.6,2.5,2.5,5,10,15,20,20,15,7.5,2.5,0,0,,,,,,,,,
2020Mar,6,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2020Mar,7,,,,,,,,,,,,,,,,,,,,,,
2020Mar,14,1.9,0,0,0,1,5,15,28,31,15,5,0,0,,,,,,,,,
2020Mar,15,,,,,,,,,,,,,,,,,,,,,,
2020Mar,16,1.4,0,1,2,10,21,34,21,8,2,1,0,0,,,,,,,,,
2020Mar,20,1.5,,,,5,15,30,35,15,,,,,,,,,,,,,
2020Mar,22,1.3,,,,,15,40,30,15,,,,,,,,,,,,,
2020Mar,23,1.3,,,,1,16,30,22,17,10,4,,,,,,,,,,,
2020Mar,24,1.5426840046,,2,3,5,14,20,30,19,5,2,,,,,,,,,,,
2020Mar,26,1.4,,,,5,20,35,25,10,5,,,,,,,,,,,,
2020Mar,32,,,,,,,,,,,,,,,,,,,,,,
2020Mar,33,1.7,,,,,,,,,,,,,,,,,,,,,
2020Mar,36,1.8,,,,,10,25,50,15,,,,,,,,,,,,,
2020Mar,37,1.5,,,,,,25,75,,,,,,,,,,,,,,
2020Mar,38,,,,,,,,,,,,,,,,,,,,,,
2020Mar,39,1.9,,,,,5,15,35,30,15,,,,,,,,,,,,
2020Mar,41,,,,,,,,,,,,,,,,,,,,,,
2020Mar,45,,,,,,,,,,,,,,,,,,,,,,
2020Mar,47,1.6,,,5,5,15,30,25,15,5,,,,,,,,,,,,
2020Mar,48,1.1,,,,,15,80,5,,,,,,,,,,,,,,
2020Mar,49,,,,,,,,,,,,,,,,,,,,,,
2020Mar,52,1.4,0,0,1,4,16,36,27,12,3,1,0,0,,,,,,,,,
2020Mar,54,,,,,,25,50,25,,,,,,,,,,,,,,
2020Mar,56,1.4,,,,,20,40,40,,,,,,,,,,,,,,
2020Mar,61,,,,,,,,,,,,,,,,,,,,,,
2020Mar,63,1.6,,,,,,30,60,10,,,,,,,,,,,,,
2020Mar,67,,,,,,,,,,,,,,,,,,,,,,
2020Mar,68,1.45,,,,,,,,,,,,,,,,,,,,,
2020Mar,80,,,,,,,,,,,,,,,,,,,,,,
2020Mar,82,,,,,,,,,,,,,,,,,,,,,,
2020Mar,85,1.3386319074,.0000029936,.0008204294,.0686187187,1.7801744561,14.6349059392,38.9391779157,33.965307294,9.6937809457,.8911599749,.0258197523,.0002309523,.0000006281,,,,,,,,,
2020Mar,88,1.4,,,5,9,11,15,20,20,15,5,,,,,,,,,,,
2020Mar,89,1.6875135934,0,0,0,.5,5.9,24.8,39.3,23.6,5.4,.5,0,0,,,,,,,,,
2020Mar,91,1.6,0,0,0,2.5,10,35,42.5,10,0,0,0,0,,,,,,,,,
2020Mar,93,1.7,,,,,,15,70,15,,,,,,,,,,,,,
2020Mar,95,1.2962188421,.8865110755,1.5131162836,6.0000502638,8.6446195587,16.5042308773,24.5124073464,19.3908433498,11.9494987796,5.7809638533,3.3497787713,1.4196646242,.0483152165,,,,,,,,,
2020Mar,96,1.5,,,3,7,10,25,30,15,7,3,,,,,,,,,,,
2020Mar,97,1.3167492487,,,,,,,,,,,,,,,,,,,,,
2020Mar,98,1.8,,,,,,30,40,25,5,,,,,,,,,,,,
2020Mar,99,1.7,,,,,,,,,,,,,,,,,,,,,
2020Mar,101,1.6,,,,,,,,,,,,,,,,,,,,,
2020Mar,102,1.5,,,,,,,,,,,,,,,,,,,,,
2020Mar,103,1.7,,,,,5,30,45,15,5,,,,,,,,,,,,
2020Mar,107,1.548198,.0026265559,.0519462393,.5885048494,3.72637044,13.2209154811,26.3356913818,29.4885494533,18.5641845947,6.5653338584,1.302125875,.1444908505,.0092604206,,,,,,,,,
2020Mar,108,1.82899,,,,,4.58,18.6,32.6,28.64,14.03,1.55,,,,,,,,,,,
2020Mar,110,1.5312733722,.0384334771,.1926587168,1.2775382694,5.1286610547,13.4388087898,22.999466378,25.717910089,18.7909485231,8.9693608828,2.7954870135,.5684822306,.0822445752,,,,,,,,,
2020Mar,111,,,,,,,,,,,,,,,,,,,,,,
2020Mar,112,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2020Mar,114,2,,,,,,,,,,,,,,,,,,,,,
2020Mar,115,1.3,.6382878139,1.3452869355,4.4949589175,10.013348022,16.7557737622,21.0633169439,19.8923783856,14.1136443649,7.5223482749,3.0114418462,.9053677966,.2438469368,,,,,,,,,
2020Mar,116,1.6,0,0,2.5,5,12.5,25,30,15,7.5,2.5,0,0,,,,,,,,,
2020Mar,127,1.5,.0386911332,.1907260013,1.3302990542,5.6409329348,14.9986176775,25.0273601731,26.220715709,17.2487855523,7.1218106336,1.8441893556,.2991806422,.0386911332,,,,,,,,,
2020Mar,128,1.7,,,1,2,7,20,45,20,4,1,,,,,,,,,,,
2021,1,1.6,,1,2,5,11,26,43,8,3,1,,,,,,,,,,,
2021,2,1.6,0,0,0,0,0,20,80,0,0,0,0,0,,,,,,,,,
2021,4,,,,,,,,,,,,,,,,,,,,,,
2021,6,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2021,7,1.4999785278,,,,,,,,,,,,,,,,,,,,,
2021,14,2.5,0,0,0,1,4,7,17,20,22,14,9,6,,,,,,,,,
2021,15,1.8,,,,5,10,15,25,20,20,5,,,,,,,,,,,
2021,16,1.2,2,4,7,9,19,23,19,9,5,2,1,0,,,,,,,,,
2021,20,1.7,,,,5,10,20,45,20,,,,,,,,,,,,,
2021,22,1.7,,,,,10,35,40,15,,,,,,,,,,,,,
2021,23,1.6,,,,3,15,20,22,20,15,5,,,,,,,,,,,
2021,24,1.6,1,2,5,11,12,15,14,12,10,10,6,2,,,,,,,,,
2021,26,1.7,,,5,5,10,15,30,15,10,5,5,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,33,2,0,0,1,3,8,13,20,24,17,13,1,0,,,,,,,,,
2021,36,1.9,,,,5,10,20,40,20,5,,,,,,,,,,,,
2021,37,1.9,,,,,,14,56,30,,,,,,,,,,,,,
2021,38,1.57,,,,,,10,80,10,,,,,,,,,,,,,
2021,39,1.6,,,,,5,30,40,20,5,,,,,,,,,,,,
2021,41,1.5,,,,,,50,50,,,,,,,,,,,,,,
2021,45,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2021,47,,,,,,,,,,,,,,,,,,,,,,
2021,48,1.2,,,,,15,75,10,,,,,,,,,,,,,,
2021,49,1.4,,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,30,50,20,,,,,,,,,,,,,,
2021,56,1.3,,,,,20,45,35,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,
2021,63,1.5,,,,,,30,50,20,,,,,,,,,,,,,
2021,67,,,,,,,,,,,,,,,,,,,,,,
2021,68,1.8,,,,,,,,,,,,,,,,,,,,,
2021,80,1.9,.1280409731,.3841229193,.8962868118,3.7131882202,8.8348271447,16.9014084507,23.9436619719,20.4865556978,13.4443021767,7.8104993598,2.0486555698,1.4084507042,,,,,,,,,
2021,82,,,,,,,,,,,,,,,,,,,,,,
2021,85,1.7267968974,.0132412527,.1207245585,.7868064354,3.4240980647,9.957453857,19.3608463795,25.1790384825,21.9058382486,12.7482567116,4.9610780578,1.2903575369,.2522604148,,,,,,,,,
2021,88,1.5,,3,8,11,12,14,15,14,10,8,5,,,,,,,,,,
2021,89,1.7531545352,0,0,0,.1,3.2,21.1,42.9,27.1,5.3,.3,0,0,,,,,,,,,
2021,91,1,0,0,0,10,32.5,40,15,2.5,0,0,0,0,,,,,,,,,
2021,93,1.8,,,,,,10,65,25,,,,,,,,,,,,,
2021,95,1.5725042283,.5979569422,1.124134571,3.2937063123,7.5158450806,13.3566377283,18.4859959432,21.9336354919,15.7228841132,9.9315533401,4.5639382537,2.2078373669,1.2658748566,,,,,,,,,
2021,96,1.6,,,3,7,10,25,30,15,7,3,,,,,,,,,,,
2021,97,,,,,,,,,,,,,,,,,,,,,,
2021,98,1.8,,,,,5,25,45,20,5,,,,,,,,,,,,
2021,99,1.5,,,,,,30,65,5,,,,,,,,,,,,,
2021,101,1.6,,,,2.5,5,25,35,25,5,2.5,,,,,,,,,,,
2021,102,1,,,,,,,,,,,,,,,,,,,,,
2021,103,1.7,,,,5,10,20,35,20,10,,,,,,,,,,,,
2021,107,1.636918,.0118442827,.1267453857,.9116100124,4.170183331,12.1459104087,22.5417901435,26.6715521716,20.1219862037,9.677298674,2.9651260696,.5783005197,.0776527974,,,,,,,,,
2021,108,1.6562025,,,,.14,9.17,23.51,34.42,23.62,9.04,.1,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,,,
2021,112,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2021,114,1.9,,,,,,,,,,,,,,,,,,,,,
2021,115,,,,,,,,,,,,,,,,,,,,,,
2021,116,,,,,,,,,,,,,,,,,,,,,,
2021,127,1.8,.0814241533,.0485807124,.4466946745,2.5076287977,8.82127777,19.4653343723,26.9623465156,23.4503469261,12.8050241511,4.3874703587,.942447415,.0814241533,,,,,,,,,
2021,128,2.1,1,1,1,2,5,15,25,30,10,6,3,1,,,,,,,,,
2021Mar,1,1.6,,1,2,5,13,27,40,8,3,1,,,,,,,,,,,
2021Mar,2,1.5,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,,,
2021Mar,4,,,,,,,,,,,,,,,,,,,,,,
2021Mar,6,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2021Mar,7,,,,,,,,,,,,,,,,,,,,,,
2021Mar,14,2.3,0,0,0,1,3,6,14,21,23,17,10,5,,,,,,,,,
2021Mar,15,,,,,,,,,,,,,,,,,,,,,,
2021Mar,16,1.3,2,4,7,9,19,23,19,9,5,2,1,0,,,,,,,,,
2021Mar,20,1.6,,,,5,15,25,35,20,,,,,,,,,,,,,
2021Mar,22,1.6,,,,,10,20,55,15,,,,,,,,,,,,,
2021Mar,23,1.4,,,,4,15,21,21,19,15,5,,,,,,,,,,,
2021Mar,24,1.8322767247,.5,2,3,5,15,15,15,15,15,10,3,1.5,,,,,,,,,
2021Mar,26,1.6,,,5,5,10,20,30,15,10,5,,,,,,,,,,,
2021Mar,32,,,,,,,,,,,,,,,,,,,,,,
2021Mar,33,1.9,,,,,,,,,,,,,,,,,,,,,
2021Mar,36,1.9,,,,5,10,20,40,20,5,,,,,,,,,,,,
2021Mar,37,1.7,,,,,,15,65,20,,,,,,,,,,,,,
2021Mar,38,,,,,,,,,,,,,,,,,,,,,,
2021Mar,39,1.5,,,,5,10,20,35,20,10,,,,,,,,,,,,
2021Mar,41,,,,,,,,,,,,,,,,,,,,,,
2021Mar,45,,,,,,,,,,,,,,,,,,,,,,
2021Mar,47,,,,,,,,,,,,,,,,,,,,,,
2021Mar,48,1.2,,,,,15,75,10,,,,,,,,,,,,,,
2021Mar,49,,,,,,,,,,,,,,,,,,,,,,
2021Mar,52,,,,,,,,,,,,,,,,,,,,,,
2021Mar,54,,,,,,40,50,10,,,,,,,,,,,,,,
2021Mar,56,1.3,,,,,20,45,35,,,,,,,,,,,,,,
2021Mar,61,,,,,,,,,,,,,,,,,,,,,,
2021Mar,63,1.6,,,,,,25,50,25,,,,,,,,,,,,,
2021Mar,67,,,,,,,,,,,,,,,,,,,,,,
2021Mar,68,,,,,,,,,,,,,,,,,,,,,,
2021Mar,80,,,,,,,,,,,,,,,,,,,,,,
2021Mar,82,,,,,,,,,,,,,,,,,,,,,,
2021Mar,85,1.6363507687,.0025190442,.0436129269,.4588902332,2.8453002726,10.4157413076,22.5452693977,28.8837046344,21.9091972508,9.8359392452,2.6108244653,.4091108598,.0398903623,,,,,,,,,
2021Mar,88,1.5,,3,8,11,12,14,15,14,10,8,5,,,,,,,,,,
2021Mar,89,1.6875135934,0,0,0,1.6,8.6,23.9,33.1,23.3,8.1,1.4,0,0,,,,,,,,,
2021Mar,91,1.2,0,0,2.5,7.5,25,37.5,25,2.5,0,0,0,0,,,,,,,,,
2021Mar,93,1.7,,,,,,12.5,70,17.5,,,,,,,,,,,,,
2021Mar,95,1.6275287714,.8007035679,1.3923273814,3.568509517,7.3368123976,12.100492001,16.9218249819,19.7284439772,16.2906755467,11.7044751219,6.3250880953,3.2912476703,.5393997418,,,,,,,,,
2021Mar,96,1.6,,,3,7,10,25,30,15,7,3,,,,,,,,,,,
2021Mar,97,,,,,,,,,,,,,,,,,,,,,,
2021Mar,98,1.6,,,,,5,25,35,30,5,,,,,,,,,,,,
2021Mar,99,1.4,,,,,,,,,,,,,,,,,,,,,
2021Mar,101,1.6,,,,,,,,,,,,,,,,,,,,,
2021Mar,102,,,,,,,,,,,,,,,,,,,,,,
2021Mar,103,1.8,,,,5,10,20,35,20,10,,,,,,,,,,,,
2021Mar,107,1.603239,.017339333,.1672333609,1.1054589781,4.7071769802,12.9236509208,22.8942819978,26.1801331095,19.3269984617,9.208822851,2.8304424127,.5607421328,.0777194615,,,,,,,,,
2021Mar,108,1.26474,,,,6.07,20.38,33.68,26.8,12.23,.84,,,,,,,,,,,,
2021Mar,110,,,,,,,,,,,,,,,,,,,,,,
2021Mar,111,,,,,,,,,,,,,,,,,,,,,,
2021Mar,112,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2021Mar,114,1.8,,,,,,,,,,,,,,,,,,,,,
2021Mar,115,,,,,,,,,,,,,,,,,,,,,,
2021Mar,116,,,,,,,,,,,,,,,,,,,,,,
2021Mar,127,1.5,.0814241533,.0485807124,.4466946745,2.5076287977,8.82127777,19.4653343723,26.9623465156,23.4503469261,12.8050241511,4.3874703587,.942447415,.0814241533,,,,,,,,,
2021Mar,128,1.9,,1,1,2,5,17,35,25,8,3,2,1,,,,,,,,,
2023,1,1.8,,1,2,4,8,30,41,10,3,1,,,,,,,,,,,
2023,2,1.5,0,0,0,0,0,50,50,0,0,0,0,0,,,,,,,,,
2023,4,1.7,2,3,5,7.5,10,17.5,20,15,10,5,3,2,,,,,,,,,
2023,6,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2023,7,1.4999785278,,,,,,,,,,,,,,,,,,,,,
2023,14,2.4,0,0,2,3,6,12,14,16,16,12,9,10,,,,,,,,,
2023,15,2,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2023,16,1.6,1,2,3,5,11,20,22,17,9,6,3,1,,,,,,,,,
2023,20,1.9,,,3,7,13,20,30,22,5,,,,,,,,,,,,
2023,22,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2023,23,2.1,,1,2,4,10,15,17,18,16,11,5,1,,,,,,,,,
2023,24,1.8,,1,3,7,12,16,18,14,10,9,6,4,,,,,,,,,
2023,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,33,2,0,0,1,4,10,13,18,21,15,12,6,0,,,,,,,,,
2023,36,1.9,,,,,10,15,40,20,10,5,,,,,,,,,,,
2023,37,2,,,,,,1,31,47,20,1,,,,,,,,,,,
2023,38,1.66,,,,,,20,70,10,,,,,,,,,,,,,
2023,39,1.8,,,,5,10,15,40,20,10,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,45,1.8,,,,,5,25,35,20,10,5,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,1.4,,,,,,,,,,,,,,,,,,,,,
2023,49,,,,,,,,,,,,,,,,,,,,,,
2023,52,,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,25,50,25,,,,,,,,,,,,,,
2023,56,1.35,,,,,20,30,30,20,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,1.6,,,,,10,25,45,20,,,,,,,,,,,,,
2023,67,,,,,,,,,,,,,,,,,,,,,,
2023,68,1.9,,,,,,,,,,,,,,,,,,,,,
2023,80,1.8,1.2804097311,1.5364916773,5.1216389245,7.4263764405,11.9078104994,15.2368758002,14.8527528809,14.980793854,11.3956466069,8.8348271447,4.3533930858,3.0729833547,,,,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.95,.0166461886,.1183436145,.6587863526,2.6173861765,7.4248907767,15.0436405639,21.7749396845,22.5193747064,16.6401038446,8.7843887907,3.3123122024,1.0891870986,,,,,,,,,
2023,88,1.6,,3,8,11,12,14,15,14,10,8,5,,,,,,,,,,
2023,89,2,0,0,0,2.5,10,19,29,27,12.5,0,0,0,,,,,,,,,
2023,91,1.5,0,0,0,7.5,15,32.5,35,7.5,2.5,0,0,0,,,,,,,,,
2023,93,,,,,,,,,,,,,,,,,,,,,,
2023,95,1.6904328553,.6099632235,1.060064057,3.6007427207,7.4864461801,11.5894981462,17.17438876,18.1291834542,16.0368683311,12.4400547892,6.5306805419,3.2350093453,2.1071004508,,,,,,,,,
2023,96,2,,,,,,,,,,,,,,,,,,,,,
2023,97,,,,,,,,,,,,,,,,,,,,,,
