INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2018,103,1.6,,,,5,10,30,35,15,5,,,,,,,,,,
2018,107,1.2945460386,.0001702675,.0127297779,.3735934226,4.3287969897,20.0285891088,37.3507093876,28.1996930978,8.6018697594,1.0518670805,.0510042527,.0009696783,.0000071772,,,,,,,
2018,108,1.6,,,,,18,27,35,15,5,,,,,,,,,,
2018,109,1.1,0,0,.5,3.5,21.5,50,20.5,3.5,.5,0,0,0,,,,,,,
2018,110,1.4,0,0,0,0,7,43,43,7,0,0,0,0,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,1.6,,,,5,15,20,35,15,10,,,,,,,,,,
2018,114,1.3,,,2,10,15,43,15,8,5,2,,,,,,,,,
2018,115,1.4,.6659842765,1.2963286312,4.1585299055,9.0808616635,15.2681747267,19.7676407028,19.708238578,15.1309373104,8.9452173398,4.0718127275,1.4269384692,.4793356689,,,,,,,
2018,118,1.2803680153,,,,,,,,,,,,,,,,,,,
2018Sep,1,1.3,,,,5,10,40,40,5,,,,,,,,,,,
2018Sep,2,1,0,0,0,0,30,60,10,0,0,0,0,0,,,,,,,
2018Sep,4,1.4,,,,,20,35,35,10,,,,,,,,,,,
2018Sep,5,1.65,,,,2.5,10,20,40,20,5,2.5,,,,,,,,,
2018Sep,6,1.6,,,,,10,40,40,10,,,,,,,,,,,
2018Sep,7,,,,,,,,,,,,,,,,,,,,
2018Sep,14,2.3,0,0,0,0,1,10,30,37,18,4,0,0,,,,,,,
2018Sep,15,1.625,,,,5,10,20,35,20,10,,,,,,,,,,
2018Sep,16,1.6,1,2,7,9,13,17,19,15,10,4,2,1,,,,,,,
2018Sep,20,1.4,,,,,20,40,35,5,,,,,,,,,,,
2018Sep,22,1.5,,,,,15,30,40,15,,,,,,,,,,,
2018Sep,23,1.6,,,1,10,18,24,29,16,2,,,,,,,,,,
2018Sep,24,1.5,,,3,7,19,24,21,16,10,,,,,,,,,,
2018Sep,26,1.5,,,,5,15,35,25,15,5,,,,,,,,,,
2018Sep,29,1.6,,,,,10,30,50,10,,,,,,,,,,,
2018Sep,30,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,32,1.6,,,,,,,,,,,,,,,,,,,
2018Sep,33,1.6,,,,,,,,,,,,,,,,,,,
2018Sep,35,,,,,,,,,,,,,,,,,,,,
2018Sep,36,1.5,,,,,10,20,50,10,10,,,,,,,,,,
2018Sep,37,1.3,,,,,2,70,28,,,,,,,,,,,,
2018Sep,38,1.58,,,,,,,,,,,,,,,,,,,
2018Sep,39,1.5,,,,,15,25,45,15,,,,,,,,,,,
2018Sep,41,,,,,,,,,,,,,,,,,,,,
2018Sep,45,,,,,,,,,,,,,,,,,,,,
2018Sep,48,1.4,,,,,,60,35,5,,,,,,,,,,,
2018Sep,49,1.2,,,,,,,,,,,,,,,,,,,
2018Sep,52,1.5,0,0,0,4,19,33,30,10,3,1,0,0,,,,,,,
2018Sep,56,1.3,,,,,10,70,20,,,,,,,,,,,,
2018Sep,59,,,,,,,60,30,10,,,,,,,,,,,
2018Sep,61,1.5,,,,5,10,30,35,15,5,,,,,,,,,,
2018Sep,63,1.4,,,,,20,40,30,10,,,,,,,,,,,
2018Sep,67,,,,,,,,,,,,,,,,,,,,
2018Sep,68,1.4,,,,,,,,,,,,,,,,,,,
2018Sep,80,,,,,,,,,,,,,,,,,,,,
2018Sep,82,1.2,,,,,,,,,,,,,,,,,,,
2018Sep,85,1.2752119452,.0001014953,.0087252989,.2887642865,3.7046687491,18.64771251,37.2042688695,29.5730370529,9.348928417,1.1660047478,.0567176958,.0010632547,.0000076225,,,,,,,
2018Sep,89,1.8402125694,,,0,2.5,10,15,30,25,10,5,2.5,,,,,,,,
2018Sep,91,1.4,0,0,0,5,17.5,40,30,5,2.5,0,0,0,,,,,,,
2018Sep,93,1.6,,,,,,25,65,10,,,,,,,,,,,
2018Sep,94,1.669,,.5,1,3,10,19,36,19,7,3,1,.5,,,,,,,
2018Sep,95,1.2573281929,.5660407559,1.7877127136,5.4742195465,12.0922799153,17.1106721891,22.2239238872,18.1322033303,11.7377117857,6.1559141296,4.6035930367,.0848792572,.0308494529,,,,,,,
2018Sep,96,1.5,,,,5,10,25,40,15,5,,,,,,,,,,
2018Sep,97,1,,,,,,,,,,,,,,,,,,,
2018Sep,98,1.5,,,,,10,35,35,20,,,,,,,,,,,
2018Sep,99,1.5,,,,,,,,,,,,,,,,,,,
2018Sep,101,1.2,,,,,,,,,,,,,,,,,,,
2018Sep,102,1.3,,,,5,10,40,40,5,,,,,,,,,,,
2018Sep,103,1.7,,,,5,10,25,35,20,5,,,,,,,,,,
2018Sep,107,1.4429280936,.001564803,.0420617888,.5887016466,4.229078952,15.6550254863,29.954782361,29.677333736,15.2236536499,4.0363288033,.551400259,.0386579731,.001410541,,,,,,,
2018Sep,108,1.7,,,,,10,25,35,25,5,,,,,,,,,,
2018Sep,109,1.2,0,0,.5,3.5,21.5,50,20.5,3.5,.5,0,0,0,,,,,,,
2018Sep,110,1.5,0,0,0,1,8,33,40,16,2,0,0,0,,,,,,,
2018Sep,111,,,,,,,,,,,,,,,,,,,,
2018Sep,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2018Sep,114,1.4,,,2,10,15,45,13,8,5,2,,,,,,,,,
2018Sep,115,1.7,.2674423883,.6178136987,2.2956934155,5.8646337703,11.5348518066,17.4691554431,20.3727008002,18.2958515072,12.6525076586,6.7374501269,2.7622799253,1.1296194593,,,,,,,
2018Sep,118,1.4,,,,,,,,,,,,,,,,,,,
2019,1,1.4,,,,5,10,40,35,10,,,,,,,,,,,
2019,2,1.4,0,0,0,0,10,60,30,0,0,0,0,0,,,,,,,
2019,4,1.5,,,5,5,10,20,30,15,10,5,,,,,,,,,
2019,5,1.7,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2019,6,1.7,,,,,,15,70,15,,,,,,,,,,,
2019,7,1.3,,,,,,,,,,,,,,,,,,,
2019,14,2.5,0,0,0,0,2,7,17,24,25,16,7,2,,,,,,,
2019,15,1.725,,,,5,10,15,30,25,15,,,,,,,,,,
2019,16,1.6,1,2,7,10,12,17,18,15,10,5,2,1,,,,,,,
2019,20,1.6,,,,5,15,30,35,15,,,,,,,,,,,
2019,22,1.7,,,,,5,30,50,15,,,,,,,,,,,
2019,23,1.6,1,2,3,8,16,18,22,16,10,3,1,,,,,,,,
2019,24,1.7,,,5,6,13,17,20,16.5,12,8.5,2,,,,,,,,
2019,26,1.5,,,5,5,10,25,30,15,5,5,,,,,,,,,
2019,29,1.6,,,,,,20,60,20,,,,,,,,,,,
2019,30,1.6,,,,,,10,80,10,,,,,,,,,,,
2019,32,1.6,.0001563399,.0056213561,.1486552505,1.7966009847,10.2020012311,27.1752609178,34.1002321787,20.176322027,5.6170338978,.7323957248,.0444557135,.0012643781,,,,,,,
2019,33,1.8,0,0,0,0,4,16,46,25,9,0,0,0,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,36,1.8,,,,5,10,25,40,10,10,,,,,,,,,,
2019,37,2,,,,,,26,56,18,,,,,,,,,,,
2019,38,1.6,0,0,0,0,0,30,70,0,0,0,0,0,,,,,,,
2019,39,1.6,,,,,10,30,40,20,,,,,,,,,,,
2019,41,1.6,,,,,,20,60,20,,,,,,,,,,,
2019,45,1.625,,,,5,5,25,35,25,5,,,,,,,,,,
2019,48,1.8,,,,,,10,70,20,,,,,,,,,,,
2019,49,1.4,,,,,,,,,,,,,,,,,,,
2019,52,1.6,0,0,1,6,12,20,25,20,12,3,1,0,,,,,,,
2019,56,1.3,,,,,10,60,30,,,,,,,,,,,,
2019,59,,,,,,,30,70,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,63,1.7,,,,,10,30,50,10,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,
2019,68,1.6,,,,,,,,,,,,,,,,,,,
2019,80,1.6,0,.2257336343,.2257336343,2.934537246,11.7381489842,28.2167042889,32.9571106096,17.8329571106,4.7404063205,1.1286681716,0,0,,,,,,,
2019,82,1.4,,,,,,,,,,,,,,,,,,,
2019,85,1.4500698796,.0134761954,.1567309282,1.1699063063,5.3393138458,14.9193925652,25.550041308,26.8320596324,17.2807022813,6.8219726915,1.6492723735,.2438602512,.0232716212,,,,,,,
2019,89,1.8402125694,,,0,2.5,10,15,30,25,10,5,2.5,,,,,,,,
2019,91,1.4,0,2.5,5,10,17.5,27.5,25,10,2.5,0,0,0,,,,,,,
2019,93,1.8,,,,,,10,67,17.5,5.5,,,,,,,,,,
2019,94,1.683,.5,1,2,3,5,18,40,18,8,3,1,.5,,,,,,,
2019,95,1.6827642319,.6040209302,1.1355346201,3.3271083751,7.5920646054,11.4638541184,13.602876588,20.1278327454,19.9388039924,13.0746244743,5.6243397923,2.2302274392,1.2787123192,,,,,,,
2019,96,1.6,,,,5,10,25,40,15,5,,,,,,,,,,
2019,97,,,,,,,,,,,,,,,,,,,,
2019,98,1.7,,,,,5,30,35,25,5,,,,,,,,,,
2019,99,1.7,,,,,,30,70,,,,,,,,,,,,
2019,101,1.5,,,,5,10,35,40,10,,,,,,,,,,,
2019,102,1.4,,,,5,10,40,35,10,,,,,,,,,,,
2019,103,1.8,,,,5,10,25,35,20,5,,,,,,,,,,
2019,107,1.6364998066,.0017117252,.0355780518,.4274285845,2.8985331516,11.1220720561,24.1960822291,29.8815879398,20.9564275149,8.3411481931,1.8814537516,.2399933239,.0179834784,,,,,,,
2019,108,1.7,,,,,10,20,35,30,5,,,,,,,,,,
2019,109,1.3,0,0,.25,5,22,45,22,5,.5,.25,0,0,,,,,,,
2019,110,1.6,0,0,0,1,7,27,39,22,4,0,0,0,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,
2019,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,
2019,114,1.7,,,2,8,12,18,35,15,8,2,,,,,,,,,
2019,115,,,,,,,,,,,,,,,,,,,,
2019,118,1.5677268654,,,,,,,,,,,,,,,,,,,
2019Sep,1,1.4,,,,5,10,40,40,5,,,,,,,,,,,
2019Sep,2,1.5,0,0,0,0,10,30,50,10,0,0,0,0,,,,,,,
2019Sep,4,1.6,,,5,5,10,20,30,15,10,5,,,,,,,,,
2019Sep,5,1.7,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2019Sep,6,1.7,,,,,,15,70,15,,,,,,,,,,,
2019Sep,7,,,,,,,,,,,,,,,,,,,,
2019Sep,14,2.7,0,0,0,0,2,7,17,24,25,16,7,2,,,,,,,
2019Sep,15,1.75,,,,5,10,15,30,25,10,5,,,,,,,,,
2019Sep,16,1.6,1,2,2,7,14,16,17,15,11,9,4,2,,,,,,,
2019Sep,20,1.6,,,,5,15,30,35,15,,,,,,,,,,,
2019Sep,22,1.8,,,,,10,25,55,10,,,,,,,,,,,
2019Sep,23,1.8,,1,2,6,15,20,25,20,10,1,,,,,,,,,
2019Sep,24,1.7,,,2,7,12,18,20,17,13,8,3,,,,,,,,
2019Sep,26,1.6,,,5,5,10,25,30,15,5,5,,,,,,,,,
2019Sep,29,1.7,,,,,,20,60,20,,,,,,,,,,,
2019Sep,30,1.6,,,,,,,,,,,,,,,,,,,
2019Sep,32,1.6,,,,,,,,,,,,,,,,,,,
2019Sep,33,1.8,,,,,,,,,,,,,,,,,,,
2019Sep,35,,,,,,,,,,,,,,,,,,,,
2019Sep,36,1.5,,,,5,10,25,40,10,10,,,,,,,,,,
2019Sep,37,2.2,,,,,,1,44,53,2,,,,,,,,,,
2019Sep,38,1.25,,,,,,,,,,,,,,,,,,,
2019Sep,39,1.6,,,,,5,25,50,20,,,,,,,,,,,
2019Sep,41,,,,,,,,,,,,,,,,,,,,
2019Sep,45,,,,,,,,,,,,,,,,,,,,
2019Sep,48,1.8,,,,,,10,70,20,,,,,,,,,,,
2019Sep,49,1.4,,,,,,,,,,,,,,,,,,,
2019Sep,52,,,,,,,,,,,,,,,,,,,,
2019Sep,56,1.4,,,,,5,60,35,,,,,,,,,,,,
2019Sep,59,,,,,,,25,70,5,,,,,,,,,,,
2019Sep,61,,,,,,,,,,,,,,,,,,,,
2019Sep,63,1.7,,,,,10,30,50,10,,,,,,,,,,,
2019Sep,67,,,,,,,,,,,,,,,,,,,,
2019Sep,68,1.6,,,,,,,,,,,,,,,,,,,
2019Sep,80,,,,,,,,,,,,,,,,,,,,
2019Sep,82,1.5,,,,,,,,,,,,,,,,,,,
2019Sep,85,1.479712396,.0036119511,.0652074056,.6854414264,4.0804476647,13.788550363,26.4965696376,28.9855093371,18.0533553149,6.3970766472,1.2875348724,.1468721418,.0098232382,,,,,,,
2019Sep,89,2,,,0,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2019Sep,91,1.5,0,2.5,5,7.5,15,27.5,30,10,2.5,0,0,0,,,,,,,
2019Sep,93,2,,,,,,5,35,55,5,,,,,,,,,,
2019Sep,94,1.594,,.5,2,5,11,19,34,18,6,3,1,.5,,,,,,,
2019Sep,95,1.1444058702,4.2195869218,4.7805015083,6.8437252581,10.4164280535,14.9328408724,19.5039144737,14.378849463,11.9846354763,7.6364894813,3.4014398704,1.3901873283,.5114012929,,,,,,,
2019Sep,96,1.5,,,,5,10,25,40,15,5,,,,,,,,,,
2019Sep,97,,,,,,,,,,,,,,,,,,,,
2019Sep,98,1.7,,,,,10,25,35,25,5,,,,,,,,,,
2019Sep,99,1.7,,,,,,,,,,,,,,,,,,,
2019Sep,101,1.5,,,,,,,,,,,,,,,,,,,
2019Sep,102,1.4,,,,5,10,40,40,5,,,,,,,,,,,
2019Sep,103,,,,,,,,,,,,,,,,,,,,
2019Sep,107,1.6533134991,.0095076481,.1081805229,.8176701042,3.8993358724,11.745723773,22.3680918696,26.9449342039,20.5350437565,9.8987594668,3.016229393,.580416377,.0761070126,,,,,,,
2019Sep,108,1.9,,,,,5,25,30,35,5,,,,,,,,,,
2019Sep,109,1.3,0,0,.25,4,20,45,24,6,.5,.25,0,0,,,,,,,
2019Sep,110,1.6,0,0,0,1,9,26,35,22,6,1,0,0,,,,,,,
2019Sep,111,,,,,,,,,,,,,,,,,,,,
2019Sep,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,
2019Sep,114,1.8,,,2,8,12,18,35,15,8,2,,,,,,,,,
2019Sep,115,,,,,,,,,,,,,,,,,,,,
2019Sep,118,1.6,,,,,,,,,,,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,
2022,2,1.8,0,0,0,0,0,20,60,20,0,0,0,0,,,,,,,
2022,4,1.8,0,0,5,10,15,20,20,20,5,5,,,,,,,,,
2022,5,1.7,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2022,6,2,,,,,,5,40,50,5,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,
2022,14,3.2,0,0,0,1,2,4,8,12,15,18,15,25,,,,,,,
2022,15,1.975,,,,,5,15,30,25,20,5,,,,,,,,,
2022,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2022,20,1.9,,,5,8,14,18,30,20,5,,,,,,,,,,
2022,22,1.7,,,,,15,20,50,15,,,,,,,,,,,
2022,23,2.2,,1,2,4,10,15,20,17,14,11,5,1,,,,,,,
2022,24,1.9,,1,3.5,8,11,13,14,14.2,14,12.1,7,2.2,,,,,,,
2022,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,
2022,29,1.8,,,,,,10,60,30,,,,,,,,,,,
2022,30,1.9,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,
2022,33,2,0,0,0,1,2,10,34,40,10,2,1,0,,,,,,,
2022,35,,,,,,,,,,,,,,,,,,,,
2022,36,1.9,,,5,10,15,20,30,10,10,,,,,,,,,,
2022,37,2.2,,,,,,1,30,45,22,2,,,,,,,,,
2022,38,1.8,,,,,,,,,,,,,,,,,,,
2022,39,1.8,,,,5,15,25,35,15,5,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,
2022,45,1.7,,,,,5,20,50,20,5,,,,,,,,,,
2022,48,1.6,,,,,,,,,,,,,,,,,,,
2022,49,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,
2022,56,1.5,,,,,,40,60,,,,,,,,,,,,
2022,59,,,,,,,15,80,5,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,
2022,63,1.8,,,,,10,25,45,15,5,,,,,,,,,,
2022,67,,,,,,,,,,,,,,,,,,,,
2022,68,1.9,,,,,,,,,,,,,,,,,,,
2022,80,1.6,1.1286681716,.9029345372,2.4830699774,9.7065462754,20.5417607223,24.1534988716,20.5417607223,12.1896162528,4.5146726862,2.7088036117,.6772009029,.4514672686,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,
2022,85,1.95,.0166461886,.1183436145,.6587863526,2.6173861765,7.4248907767,15.0436405639,21.7749396845,22.5193747064,16.6401038446,8.7843887907,3.3123122024,1.0891870986,,,,,,,
2022,89,1.925,,,0,2.5,7.5,15,30,25,12.5,5,2.5,,,,,,,,
2022,91,1.6,0,2.5,7.5,10,17.5,22.5,25,12.5,2.5,0,0,0,,,,,,,
2022,93,2,,,,,,5,30,60,5,,,,,,,,,,
2022,94,1.73,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,
2022,95,1.9500520533,.0113574488,.2556986793,1.3008385428,5.142702675,8.1707314933,15.2588057039,20.8293194345,19.2635374131,14.6986348805,8.2884252402,4.1057180699,2.6742304187,,,,,,,
2022,96,2,,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,
2022,98,1.9,,,,,,15,35,35,15,,,,,,,,,,
2022,99,1.8,,,,,,20,70,10,,,,,,,,,,,
2022,101,1.7,,,5,8,12,25,35,10,5,,,,,,,,,,
2022,102,,,,,,,,,,,,,,,,,,,,
2022,103,1.8,,,,5,10,25,30,20,10,,,,,,,,,,
2022,107,1.933,.0001573862,.0050721514,.0920424623,.9274040078,5.2030094817,16.2941399317,28.5377404107,27.9805077603,15.3576122592,4.713661344,.8074531034,.0811997013,,,,,,,
2022,108,1.7,,,,,10,20,35,30,5,,,,,,,,,,
2022,109,1.6,0,0,.6003001501,5.0025012506,8.6043021511,25.0125062531,40.020010005,15.0075037519,5.0025012506,.7503751876,0,0,,,,,,,
2022,110,1.9,0,0,0,2,7,16,25,25,16,7,2,0,,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,
2022,112,2,,,,,5,10,20,30,25,10,,,,,,,,,
2022,114,2.2,,,2,3,8,10,20,35,15,5,2,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,
2022,118,1.8,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
