INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2019,37,2,,,,,,6,40,46,8,,,,,,,,,,,,
2019,38,1.5,,,,,,30,70,,,,,,,,,,,,,,
2019,39,1.7,,,,2,10,20,45,18,5,,,,,,,,,,,,
2019,41,1.7,,,,,,20,70,10,,,,,,,,,,,,,
2019,42,1.6,,,,,5,25,45,20,5,,,,,,,,,,,,
2019,45,1.625,,,,5,5,25,35,25,5,,,,,,,,,,,,
2019,47,1.6,,,,10,15,20,35,15,5,,,,,,,,,,,,
2019,48,1.4,,,,,,50,50,,,,,,,,,,,,,,
2019,49,1.1,,,,,,,,,,,,,,,,,,,,,
2019,54,1.6,,,,,,20,70,10,,,,,,,,,,,,,
2019,56,1.43,,,,,10,60,30,,,,,,,,,,,,,,
2019,59,1.6,,,,,,35,50,15,,,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,,,
2019,63,1.7,,,,,5,30,60,5,,,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,,,
2019,68,1.6,,,,,,,,,,,,,,,,,,,,,
2019,80,1.6,0,0,0,.8111239861,7.6477404403,29.7798377752,37.775202781,20.2780996524,3.5921205098,.1158748552,0,0,,,,,,,,,
2019,82,1.4,,,,,,,,,,,,,,,,,,,,,
2019,85,1.5601163209,.0010397181,.0263541264,.3677560796,2.7762018129,11.3728079548,25.3461968489,30.7811658655,20.3780487014,7.3480387816,1.4402926655,.1530350489,.0090623964,,,,,,,,,
2019,88,1.6817349624,,,,2.5,5,10,60,15,5,2.5,,,,,,,,,,,
2019,89,1.85,,,0,2.5,9,15,30,26,10,5,2.5,,,,,,,,,,
2019,93,1.8,,,,,,5,80,15,,,,,,,,,,,,,
2019,95,1.6005389697,.4207350102,1.0033942997,4.2575805462,5.9152629183,11.129713437,18.5975175634,21.4543305543,17.9697315429,13.1121764182,5.6597365906,.3494834933,.1303376259,,,,,,,,,
2019,96,1.5,,,,5,10,25,35,15,7,3,,,,,,,,,,,
2019,97,1.4,,,,,,,,,,,,,,,,,,,,,
2019,98,1.7,,,,,,25,50,20,5,,,,,,,,,,,,
2019,99,1.6,,,,,,20,70,10,,,,,,,,,,,,,
2019,101,1.6,,,,,5,30,50,15,,,,,,,,,,,,,
2019,102,1.3,,,,,10,40,40,10,,,,,,,,,,,,,
2019,103,1.7,,,,,5,20,50,20,5,,,,,,,,,,,,
2019,107,1.9026676402,.0000011504,.0001717978,.0108092011,.2878426596,3.2717293697,16.0116208359,33.9865002211,31.4162436274,12.641122004,2.2035016132,.1651137476,.0053437722,,,,,,,,,
2019,108,1.6487475,,,,.18,9.41,23.66,34.29,23.4,8.96,.1,,,,,,,,,,,
2019,110,1.7,0,0,0,5,14.5,24,34,20,2.5,0,0,0,,,,,,,,,
2019,111,,,,,,,,,,,,,,,,,,,,,,
2019,112,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2019,113,1.7,0,0,0,2,9,23,32,22,9,2,1,0,,,,,,,,,
2019,115,1.6,.3285002163,.744614876,2.7046329415,6.7069044686,12.7317382702,18.5033545096,20.5891058968,17.5410896816,11.4418436118,5.7137992705,2.1842110094,.8102052477,,,,,,,,,
2019,116,1.6,0,0,0,5,15,30,35,10,5,0,0,0,,,,,,,,,
2019,118,1.4540583021,,,,,,,,,,,,,,,,,,,,,
2019Mar,1,1.6,,,1,5,10,35,45,3,1,,,,,,,,,,,,
2019Mar,2,1.4,0,0,0,0,0,60,40,0,0,0,0,0,,,,,,,,,
2019Mar,4,1.3,,,,10,25,35,25,5,,,,,,,,,,,,,
2019Mar,6,2,,,,,,,35,45,20,,,,,,,,,,,,
2019Mar,7,,,,,,,,,,,,,,,,,,,,,,
2019Mar,14,1.7,0,0,0,2,11,25,32,22,7,1,0,0,,,,,,,,,
2019Mar,15,,,,,,,,,,,,,,,,,,,,,,
2019Mar,16,1.8,1,2,7,9,13,16,19,16,10,4,2,1,,,,,,,,,
2019Mar,20,1.6,,,,,10,35,45,10,,,,,,,,,,,,,
2019Mar,22,1.5,,,,,10,40,50,,,,,,,,,,,,,,
2019Mar,23,1.6,,,1,4,13,23,27,20,10,2,,,,,,,,,,,
2019Mar,24,1.8,,1,2.5,5,10,15,30,15,12,5,2.5,2,,,,,,,,,
2019Mar,26,1.5,,,,5,15,35,25,15,5,,,,,,,,,,,,
2019Mar,29,1.7,,,,,,20,60,20,,,,,,,,,,,,,
2019Mar,30,1.6,,,,,,,,,,,,,,,,,,,,,
2019Mar,32,1.55,,,,,,,,,,,,,,,,,,,,,
2019Mar,33,1.6,,,,,,,,,,,,,,,,,,,,,
2019Mar,35,,,,,,,,,,,,,,,,,,,,,,
2019Mar,36,1.8,,,,,,15,70,15,,,,,,,,,,,,,
2019Mar,37,2.1,,,,,,14,42,44,,,,,,,,,,,,,
2019Mar,38,1.73,,,,,,,,,,,,,,,,,,,,,
2019Mar,39,1.5,,,,5,10,25,40,20,,,,,,,,,,,,,
2019Mar,41,,,,,,,,,,,,,,,,,,,,,,
2019Mar,42,,,,,,,,,,,,,,,,,,,,,,
2019Mar,45,,,,,,,,,,,,,,,,,,,,,,
2019Mar,47,1.6,,,,,,,,,,,,,,,,,,,,,
2019Mar,48,1.3,,,,,,55,45,,,,,,,,,,,,,,
2019Mar,49,.9,,,,,,,,,,,,,,,,,,,,,
2019Mar,54,1.6,,,,,,20,70,10,,,,,,,,,,,,,
2019Mar,56,1.5,,,,,0,45,55,,,,,,,,,,,,,,
2019Mar,59,1.4,,,,,20,50,30,,,,,,,,,,,,,,
2019Mar,61,,,,,,,,,,,,,,,,,,,,,,
2019Mar,63,1.7,,,,,5,30,60,5,,,,,,,,,,,,,
2019Mar,67,,,,,,,,,,,,,,,,,,,,,,
2019Mar,68,1.5,,,,,,,,,,,,,,,,,,,,,
2019Mar,80,,,,,,,,,,,,,,,,,,,,,,
2019Mar,82,1.3,,,,,,,,,,,,,,,,,,,,,
2019Mar,85,1.5307581163,.0000000301,.0000266876,.0061986311,.3837739637,6.4986330347,31.0281863981,42.8354758328,17.2063178238,1.9776814947,.0631603822,.0005444813,.0000012399,,,,,,,,,
2019Mar,88,1.5,,,,5,5,30,50,10,,,,,,,,,,,,,
2019Mar,89,1.57,,,1,2.5,11,30,32.5,18,2,2,1,,,,,,,,,,
2019Mar,93,1.6,,,,,2.5,17.5,70,10,,,,,,,,,,,,,
2019Mar,95,1.5466086812,.5524248839,1.7447100372,6.1443587945,10.9995859218,14.2936242963,15.2747824113,17.6960408166,11.4553660726,7.6114747949,5.2946748386,4.8937532829,4.0392038494,,,,,,,,,
2019Mar,96,1.3,,,3,7,20,30,25,10,5,,,,,,,,,,,,
2019Mar,97,1.22,,,,,,,,,,,,,,,,,,,,,
2019Mar,98,1.7,,,,,5,25,50,15,5,,,,,,,,,,,,
2019Mar,99,1.5,,,,,,,,,,,,,,,,,,,,,
2019Mar,101,1.6,,,,,,,,,,,,,,,,,,,,,
2019Mar,102,1.2,,,,,,,,,,,,,,,,,,,,,
2019Mar,103,1.5,,,,,5,30,50,10,5,,,,,,,,,,,,
2019Mar,107,1.7823782113,.0000018794,.0002653108,.0156552416,.3879622158,4.0734003703,18.2821390561,35.3312189858,29.5093160007,10.6407994586,1.6475453674,.1086374241,.0030586894,,,,,,,,,
2019Mar,108,1.57992,,,,.8,11.65,25.53,33.65,21.28,7.09,,,,,,,,,,,,
2019Mar,110,1.5,0,0,0,5,14.5,26,34,18,2.5,0,0,0,,,,,,,,,
2019Mar,111,,,,,,,,,,,,,,,,,,,,,,
2019Mar,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2019Mar,113,1.7,0,0,0,1,7,23,37,24,7,1,0,0,,,,,,,,,
2019Mar,115,1.6,.3285002163,.744614876,2.7046329415,6.7069044686,12.7317382702,18.5033545096,20.5891058968,17.5410896816,11.4418436118,5.7137992705,2.1842110094,.8102052477,,,,,,,,,
2019Mar,116,1.7,0,0,0,5,15,30,35,10,5,0,0,0,,,,,,,,,
2019Mar,118,1.25,,,,,,,,,,,,,,,,,,,,,
2020,1,1.8,,1,2,7,10,20,40,15,5,,,,,,,,,,,,
2020,2,1.7,0,0,0,0,0,0,50,50,0,0,0,0,,,,,,,,,
2020,4,,,,,,,,,,,,,,,,,,,,,,
2020,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020,7,1.6,,,,,,,,,,,,,,,,,,,,,
2020,14,1.9,0,0,1,4,10,17,22,22,14,7,2,1,,,,,,,,,
2020,15,1.775,,,,5,10,15,30,20,15,5,,,,,,,,,,,
2020,16,1.4,1,2,7,10,13,18,17,14,10,5,2,1,,,,,,,,,
2020,20,1.7,,,,5,12,28,35,15,5,,,,,,,,,,,,
2020,22,1.8,,,,,10,20,50,20,,,,,,,,,,,,,
2020,23,1.6,,,1,8,13,19,22,17,13,6,1,,,,,,,,,,
2020,24,1.7,,,5,6,13,17,20,16.5,12,8.5,2,,,,,,,,,,
2020,26,1.8,,,5,5,10,15,25,20,10,5,5,,,,,,,,,,
2020,29,1.7,,,,,,30,50,20,,,,,,,,,,,,,
2020,30,1.8,,,,,,10,80,10,,,,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,,,
2020,33,1.8,,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,
2020,36,1.9,,,,,5,20,50,20,5,,,,,,,,,,,,
2020,37,2.2,,,,,,4,37,50,9,,,,,,,,,,,,
2020,38,1.5,,,,,,40,60,,,,,,,,,,,,,,
2020,39,1.7,,,,3,10,18,42,22,5,,,,,,,,,,,,
2020,41,1.8,,,,,,20,70,10,,,,,,,,,,,,,
2020,42,,,,,,,,,,,,,,,,,,,,,,
2020,45,1.625,,,,5,5,25,35,25,5,,,,,,,,,,,,
2020,47,,,,,,,,,,,,,,,,,,,,,,
2020,48,,,,,,,,,,,,,,,,,,,,,,
2020,49,1.5,,,,,,,,,,,,,,,,,,,,,
2020,54,1.7,,,,,5,20,50,20,5,,,,,,,,,,,,
2020,56,1.4,,,,,10,60,30,,,,,,,,,,,,,,
2020,59,1.7,,,,,,30,50,20,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,
2020,63,1.8,,,,,,45,50,5,,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,,,
2020,68,1.9,,,,,,,,,,,,,,,,,,,,,
2020,80,1.6,0,0,.4634994206,3.3603707995,12.1668597914,23.6384704519,32.6767091542,20.0463499421,6.3731170336,1.2746234067,0,0,,,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,,,
2020,85,1.8220203418,.0081509763,.0806948914,.5680176908,2.669421494,8.3818591299,17.595270596,24.7039361271,23.2026390874,14.5778515727,6.1251566756,1.7202787009,.3667230579,,,,,,,,,
2020,88,1.912468784,,,,,5,10,40,20,15,7.5,2.5,,,,,,,,,,
2020,89,1.78,,,0,2.5,11,16,32,22,9,5,2.5,,,,,,,,,,
2020,93,1.8,,,,,,5,75,15,5,,,,,,,,,,,,
2020,95,1.7032093199,.6362842924,1.1961884202,3.5048235787,5.8610170447,12.0761879948,14.3294648773,20.1346608435,18.867249017,13.7729965405,5.9247600307,2.3493535027,1.3470138575,,,,,,,,,
2020,96,1.7,,,,5,10,20,30,25,7,3,,,,,,,,,,,
2020,97,,,,,,,,,,,,,,,,,,,,,,
2020,98,1.9,,,,,,20,45,30,5,,,,,,,,,,,,
2020,99,1.8,,,,,,20,70,10,,,,,,,,,,,,,
2020,101,1.6,,,,3,5,30,45,14,3,,,,,,,,,,,,
2020,102,1.3,,,,,10,40,40,10,,,,,,,,,,,,,
2020,103,1.8,,,,5,10,20,35,20,10,,,,,,,,,,,,
2020,107,1.9922993636,.0005196902,.0109501284,.1425282311,1.1166831829,5.2754850679,15.0505786283,25.9593076596,27.0866045797,17.0985529132,6.526433425,1.5046901923,.2276663014,,,,,,,,,
2020,108,1.571245,,,,.73,11.67,25.89,33.91,21.13,6.67,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,,,
2020,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020,113,,,,,,,,,,,,,,,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,,,
2020,116,1.7,0,0,0,5,10,25,30,25,5,0,0,0,,,,,,,,,
2020,118,1.8185706691,,,,,,,,,,,,,,,,,,,,,
2020Mar,1,1.8,,1,2,3,7,26,50,10,1,,,,,,,,,,,,
2020Mar,2,1.6,0,0,0,0,0,40,60,0,0,0,0,0,,,,,,,,,
2020Mar,4,,,,,,,,,,,,,,,,,,,,,,
2020Mar,6,2.2,,,,,,,20,60,20,,,,,,,,,,,,
2020Mar,7,,,,,,,,,,,,,,,,,,,,,,
2020Mar,14,1.9,0,0,1,3,9,18,26,21,14,6,2,0,,,,,,,,,
2020Mar,15,,,,,,,,,,,,,,,,,,,,,,
2020Mar,16,1.3,1,2,2,7,15,17,16,14,11,9,4,2,,,,,,,,,
2020Mar,20,1.7,,,,4,10,28,38,15,5,,,,,,,,,,,,
2020Mar,22,1.7,,,,,10,20,45,25,,,,,,,,,,,,,
2020Mar,23,1.6,,,1,8,14,19,24,18,12,4,,,,,,,,,,,
2020Mar,24,1.7,1,2,2,7,14,14,20,14,14,8,2,2,,,,,,,,,
2020Mar,26,1.7,,,5,5,10,15,35,15,10,5,,,,,,,,,,,
2020Mar,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2020Mar,30,1.7,,,,,,,,,,,,,,,,,,,,,
2020Mar,32,,,,,,,,,,,,,,,,,,,,,,
2020Mar,33,1.8,,,,,,,,,,,,,,,,,,,,,
2020Mar,35,,,,,,,,,,,,,,,,,,,,,,
2020Mar,36,1.9,,,,,5,20,50,20,5,,,,,,,,,,,,
2020Mar,37,2.1,,,,,,1,45,47,7,,,,,,,,,,,,
2020Mar,38,1.36,,,,,,,,,,,,,,,,,,,,,
2020Mar,39,1.8,,,,3,7,20,35,25,10,,,,,,,,,,,,
2020Mar,41,,,,,,,,,,,,,,,,,,,,,,
2020Mar,42,,,,,,,,,,,,,,,,,,,,,,
2020Mar,45,,,,,,,,,,,,,,,,,,,,,,
2020Mar,47,,,,,,,,,,,,,,,,,,,,,,
2020Mar,48,,,,,,,,,,,,,,,,,,,,,,
2020Mar,49,1.5,,,,,,,,,,,,,,,,,,,,,
2020Mar,54,1.7,,,,,,25,60,15,,,,,,,,,,,,,
2020Mar,56,1.4,,,,,10,60,30,,,,,,,,,,,,,,
2020Mar,59,1.6,,,,,,30,50,20,,,,,,,,,,,,,
2020Mar,61,,,,,,,,,,,,,,,,,,,,,,
2020Mar,63,1.8,,,,,,45,50,5,,,,,,,,,,,,,
2020Mar,67,,,,,,,,,,,,,,,,,,,,,,
2020Mar,68,1.9,,,,,,,,,,,,,,,,,,,,,
2020Mar,80,,,,,,,,,,,,,,,,,,,,,,
2020Mar,82,,,,,,,,,,,,,,,,,,,,,,
2020Mar,85,1.7989461158,.0001756316,.0060184739,.1127589387,1.1410769447,6.2572221241,18.6462198954,30.2588799548,26.7672855841,12.9042460411,3.3852894957,.4820928648,.0387340511,,,,,,,,,
2020Mar,88,1.9,,,,,5,10,40,20,15,7.5,2.5,,,,,,,,,,
2020Mar,89,1.96,,,0,2,5,15,25.5,30,15,5,2.5,,,,,,,,,,
2020Mar,93,1.96,,,,,,2.5,42.5,42.5,12.5,,,,,,,,,,,,
2020Mar,95,1.0837333054,4.5544995939,5.1599345106,7.3869183136,10.3094139455,15.1842987935,18.2506308618,15.5201125734,12.93586752,7.3088289754,2.7376394039,.5667518132,.0851036952,,,,,,,,,
2020Mar,96,1.6,,,,5,10,25,30,20,7,3,,,,,,,,,,,
2020Mar,97,,,,,,,,,,,,,,,,,,,,,,
2020Mar,98,1.9,,,,,5,15,35,35,10,,,,,,,,,,,,
2020Mar,99,1.8,,,,,,,,,,,,,,,,,,,,,
2020Mar,101,1.6,,,,,,,,,,,,,,,,,,,,,
2020Mar,102,,,,,,,,,,,,,,,,,,,,,,
2020Mar,103,,,,,,,,,,,,,,,,,,,,,,
2020Mar,107,2.0140075694,.0002625195,.0063071786,.0924568325,.808723048,4.2288882649,13.2413811065,24.8584140205,28.0010771369,18.9278491776,7.6744071703,1.8644510808,.2957824639,,,,,,,,,
2020Mar,108,1.7136,,,,.01,7.67,21.87,34.07,25.23,10.73,.42,,,,,,,,,,,
2020Mar,110,,,,,,,,,,,,,,,,,,,,,,
2020Mar,111,,,,,,,,,,,,,,,,,,,,,,
2020Mar,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2020Mar,113,,,,,,,,,,,,,,,,,,,,,,
2020Mar,115,,,,,,,,,,,,,,,,,,,,,,
2020Mar,116,1.7,0,0,0,5,10,25,30,25,5,0,0,0,,,,,,,,,
2020Mar,118,1.71,,,,,,,,,,,,,,,,,,,,,
2022,1,1.8,,1,2,4,8,25,46,10,3,1,,,,,,,,,,,
2022,2,1.8,0,0,0,0,0,10,70,20,0,0,0,0,,,,,,,,,
2022,4,1.8,2.5,2.5,5,7.5,12.5,15,20,15,12.5,5,2.5,,,,,,,,,,
2022,6,2,,,,,,,40,60,,,,,,,,,,,,,
2022,7,1.8,,,,,,,,,,,,,,,,,,,,,
2022,14,2.3,0,1,1,3,7,11,15,18,17,13,8,6,,,,,,,,,
2022,15,1.95,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2022,16,1.6,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,,,
2022,20,1.9,,,5,8,14,18,30,20,5,,,,,,,,,,,,
2022,22,1.8,,,,,10,20,50,20,,,,,,,,,,,,,
2022,23,2.1,,1,2,4,10,15,17,18,16,11,5,1,,,,,,,,,
2022,24,1.9,,1,3.5,8,11,13,14,14.2,14,12.1,7,2.2,,,,,,,,,
2022,26,2,,,5,5,10,10,20,20,10,10,5,5,,,,,,,,,
2022,29,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2022,30,1.9,,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,33,2.1,0,0,0,1,3,10,25,37,19,5,0,0,,,,,,,,,
2022,35,,,,,,,,,,,,,,,,,,,,,,
2022,36,1.9,,,,,10,15,50,15,10,,,,,,,,,,,,
2022,37,2.2,,,,,,1,29,46,22,2,,,,,,,,,,,
2022,38,1.7,,,,,,,,,,,,,,,,,,,,,
2022,39,1.8,,,,5,10,15,40,20,10,,,,,,,,,,,,
2022,41,1.9,,,,,,20,80,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,
2022,45,1.7,,,,,5,20,50,20,5,,,,,,,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,,,
2022,48,1.7,,,,,,,,,,,,,,,,,,,,,
2022,49,,,,,,,,,,,,,,,,,,,,,,
2022,54,1.9,,,,,5,15,60,15,5,,,,,,,,,,,,
2022,56,1.5,,,,,10,45,45,,,,,,,,,,,,,,
2022,59,2,,,,,,,25,75,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,63,1.8,,,,,10,30,50,10,,,,,,,,,,,,,
2022,67,,,,,,,,,,,,,,,,,,,,,,
2022,68,1.9,,,,,,,,,,,,,,,,,,,,,
2022,80,1.7,0,.3476245655,1.1587485516,5.4461181924,11.819235226,23.2908458864,25.4924681343,19.1193511008,9.8493626883,2.5492468134,.9269988413,0,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.95,.0166461886,.1183436145,.6587863526,2.6173861765,7.4248907767,15.0436405639,21.7749396845,22.5193747064,16.6401038446,8.7843887907,3.3123122024,1.0891870986,,,,,,,,,
2022,88,2,,,,,5,10,40,20,15,7.5,2.5,,,,,,,,,,
2022,89,1.925,,,0,2,5,15.5,30,25,15,5,2.5,,,,,,,,,,
2022,93,2,,,,,,2.5,42.5,40,15,,,,,,,,,,,,
2022,95,1.7956488802,.0105525249,.2375768296,3.2335569162,6.8031408597,11.6414788048,16.2022965043,18.340650477,16.8858383937,12.6444591508,7.7010088428,3.814738053,2.4847026432,,,,,,,,,
2022,96,2,,,,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,
2022,98,1.9,,,,,5,20,30,25,20,,,,,,,,,,,,
2022,99,1.8,,,,,,20,70,10,,,,,,,,,,,,,
2022,101,1.8,,,3,5,10,24,35,18,5,,,,,,,,,,,,
2022,102,1.5,,,,,10,40,40,10,,,,,,,,,,,,,
2022,103,1.8,,,,5,10,25,30,20,10,,,,,,,,,,,,
2022,107,1.933,.0001573862,.0050721514,.0920424623,.9274040078,5.2030094817,16.2941399317,28.5377404107,27.9805077603,15.3576122592,4.713661344,.8074531034,.0811997013,,,,,,,,,
